Demand;SolarGen;Wind
2299.0888106282455;0.0;0.6970000000000001
2241.6273270755623;0.0;0.671
2128.322993309709;0.0;0.651
2113.575445105264;0.0;0.62
2202.06073433193;0.0;0.597
2216.808282536375;0.0;0.53
2156.019608230251;0.009000000000000001;0.447
2235.8721863128517;0.124;0.383
2510.6801577322562;0.292;0.383
2579.112378363856;0.404;0.418
2799.156588463097;0.41200000000000003;0.43
2854.5498183041823;0.337;0.459
2914.169479642881;0.278;0.498
2956.3438705446165;0.249;0.544
2821.4577589185997;0.245;0.616
2733.2422419151853;0.191;0.676
2854.5498183041823;0.088;0.744
3568.187272880227;0.005;0.792
3841.057089075328;0.0;0.8180000000000001
3671.8801385624092;0.0;0.842
3683.290088134429;0.0;0.854
3314.9610793209854;0.0;0.857
2762.4675661008205;0.0;0.859
2578.3030616941005;0.0;0.869
2394.1385572873787;0.0;0.882
2209.974052880656;0.0;0.891
2025.8095484739354;0.0;0.892
2025.8095484739354;0.0;0.889
2117.891800677295;0.0;0.884
2209.974052880657;0.0;0.863
2209.974052880657;0.017;0.833
2302.056305084017;0.186;0.812
2689.309763707088;0.4;0.8170000000000001
2837.643929328134;0.518;0.8260000000000001
3036.5922761590073;0.527;0.8210000000000001
3281.953378328291;0.525;0.8260000000000001
3383.8573860376473;0.605;0.8260000000000001
3455.9332371844002;0.5720000000000001;0.808
3398.618705833911;0.488;0.783
3323.8908978647446;0.359;0.749
3112.732211646433;0.171;0.706
3438.696605719251;0.011;0.647
3683.290088134429;0.0;0.626
3683.290088134429;0.0;0.606
3507.7582948717723;0.0;0.593
3202.7358344481395;0.0;0.589
2817.141403346566;0.0;0.587
2725.0591511432062;0.0;0.607
2394.1385572873787;0.0;0.625
2302.0563050840187;0.0;0.615
2307.8114458467276;0.0;0.597
2417.159120338219;0.0;0.582
2335.8677570649393;0.0;0.5690000000000001
2487.371837643282;0.0;0.561
2385.5058461433127;0.024;0.5630000000000001
2578.3030616941005;0.229;0.5670000000000001
2946.6320705075423;0.439;0.609
3061.7348857617444;0.588;0.639
3233.9914756264816;0.682;0.609
3353.8082794692787;0.726;0.556
3353.8082794692787;0.715;0.503
3543.727924638711;0.657;0.459
3424.3087538124773;0.554;0.438
3283.3078051260804;0.40700000000000003;0.438
3142.306856439685;0.20600000000000002;0.434
3591.207835931067;0.016;0.41600000000000004
3683.290088134429;0.0;0.438
3591.207835931067;0.0;0.503
3499.125583727707;0.0;0.527
3130.796574914264;0.0;0.518
2946.632070507544;0.0;0.503
2394.1385572873787;0.0;0.494
2430.971458168723;0.0;0.486
2360.9889464941693;0.0;0.47100000000000003
2305.7395951721523;0.0;0.447
2298.039216831647;0.0;0.423
2362.609594132949;0.0;0.406
2364.672236582303;0.0;0.386
2224.707213233193;0.029;0.361
2394.1385572873787;0.251;0.334
2681.435184161863;0.457;0.355
2755.1009859245532;0.596;0.342
2865.599688568585;0.6980000000000001;0.281
3179.416004077638;0.747;0.233
3166.3034913638803;0.74;0.20600000000000002
3211.681625249696;0.677;0.184
3183.3939573728235;0.5710000000000001;0.171
3175.585382385979;0.435;0.157
3076.8732080239756;0.228;0.131
3636.9542988256976;0.019;0.125
3473.1952215072415;0.0;0.13
3344.2800684225363;0.0;0.14300000000000002
3178.237351249436;0.0;0.14100000000000001
2992.894194014511;0.0;0.137
2664.0500549458698;0.0;0.139
2408.871717639917;0.0;0.14400000000000002
2263.0134301497924;0.0;0.147
2176.235115673345;0.0;0.156
2070.8930191527024;0.0;0.159
2069.04492835098;0.0;0.157
2121.3747197846355;0.0;0.156
2088.7201431792714;0.0;0.157
1999.8791862534695;0.033;0.149
2066.325739443415;0.26;0.126
2531.304280169504;0.455;0.147
2640.5653973439253;0.598;0.169
2854.5498183041823;0.7010000000000001;0.149
3264.7504688395375;0.743;0.121
3392.8417435973283;0.708;0.101
3277.1835400585605;0.654;0.094
3328.836030708711;0.553;0.097
3258.490043593223;0.41100000000000003;0.10200000000000001
3082.9821656325526;0.211;0.092
3545.830291371665;0.016;0.092
3647.285544460745;0.0;0.101
3542.6402674921337;0.0;0.10300000000000001
3393.6687807138205;0.0;0.125
3188.17433751345;0.0;0.126
2782.6819335656337;0.0;0.131
2545.5600861266207;0.0;0.158
2360.9889464941693;0.0;0.19
2268.9066942908075;0.0;0.20800000000000002
2135.571593100341;0.0;0.213
2244.0732618997126;0.0;0.224
2258.8881452510827;0.0;0.23700000000000002
2205.9077006233565;0.0;0.24
2215.0717263626348;0.022;0.228
2125.258380853564;0.21;0.195
