,power,Wind,GridAvailability,SolarGen
124,81.0,0.302,1,0.0
125,78.0,0.29100000000000004,1,0.0
126,84.0,0.27399999999999997,1,0.021
127,340.0,0.235,0,0.204
128,593.0,0.249,1,0.41600000000000004
129,87.0,0.267,1,0.551
130,90.0,0.256,0,0.6609999999999999
131,107.0,0.253,0,0.7170000000000001
132,124.5,0.262,1,0.7190000000000001
133,143.5,0.285,0,0.6709999999999999
134,171.0,0.326,1,0.569
135,223.0,0.36700000000000005,1,0.402
136,247.0,0.386,1,0.21600000000000003
137,157.0,0.40299999999999997,1,0.047
138,165.5,0.408,0,0.0
139,590.5,0.40399999999999997,1,0.0
140,428.0,0.391,1,0.0
141,136.5,0.382,1,0.0
142,102.0,0.374,1,0.0
143,73.5,0.377,1,0.0
144,75.0,0.397,1,0.0
145,80.0,0.39899999999999997,1,0.0
146,83.5,0.40399999999999997,1,0.0
147,81.0,0.40399999999999997,1,0.0
148,75.0,0.395,1,0.0
149,78.0,0.39299999999999996,1,0.0
150,81.0,0.391,1,0.016
151,96.0,0.379,1,0.162
152,111.0,0.419,1,0.348
153,120.0,0.461,0,0.508
154,123.0,0.511,1,0.636
155,101.5,0.57,1,0.684
156,94.0,0.616,1,0.7090000000000001
157,75.0,0.638,1,0.644
158,347.5,0.652,0,0.531
159,629.5,0.654,0,0.381
160,353.5,0.639,1,0.21100000000000002
161,180.5,0.584,1,0.049
162,146.0,0.527,1,0.0
163,541.5,0.507,0,0.0
164,160.0,0.494,1,0.0
165,313.5,0.498,1,0.0
166,105.0,0.493,1,0.0
167,108.0,0.498,1,0.0
0,75.0,0.847,1,0.0
1,80.5,0.794,1,0.0
2,91.5,0.752,1,0.0
3,81.0,0.718,1,0.0
4,81.0,0.6890000000000001,1,0.0
5,78.0,0.664,0,0.0
6,84.0,0.649,1,0.02
7,105.0,0.627,1,0.19
8,123.0,0.628,0,0.396
9,114.0,0.6509999999999999,1,0.513
10,125.0,0.71,1,0.631
11,120.5,0.805,0,0.695
12,129.0,0.8909999999999999,1,0.727
13,160.0,0.941,1,0.6809999999999999
14,135.0,0.966,0,0.579
15,437.0,0.972,1,0.41700000000000004
16,395.0,0.972,1,0.22399999999999998
17,125.0,0.97,1,0.051
18,99.0,0.971,1,0.0
19,607.5,0.971,1,0.0
20,430.0,0.977,1,0.0
21,84.5,0.982,1,0.0
22,111.0,0.983,1,0.0
23,105.0,0.9840000000000001,1,0.0
24,75.0,0.983,1,0.0
25,81.0,0.98,1,0.0
26,81.0,0.975,1,0.0
27,84.0,0.968,1,0.0
28,87.0,0.961,1,0.0
29,81.0,0.948,1,0.0
30,355.0,0.934,1,0.025
31,358.0,0.9329999999999999,1,0.204
32,104.0,0.948,1,0.43799999999999994
33,103.0,0.9620000000000001,1,0.613
34,98.0,0.968,1,0.723
35,104.5,0.973,1,0.779
36,127.0,0.972,1,0.782
37,128.5,0.965,0,0.736
38,162.5,0.9540000000000001,0,0.637
39,196.0,0.943,0,0.47200000000000003
40,173.0,0.924,1,0.273
41,184.5,0.889,1,0.068
42,185.0,0.847,1,0.0
43,347.0,0.82,1,0.0
44,198.5,0.807,1,0.0
45,342.5,0.8029999999999999,1,0.0
46,126.0,0.797,1,0.0
47,117.0,0.8,1,0.0
48,100.5,0.82,1,0.0
49,86.0,0.8270000000000001,1,0.0
50,80.0,0.8320000000000001,1,0.0
51,75.0,0.835,1,0.0
52,75.0,0.836,1,0.0
53,84.0,0.8220000000000001,1,0.0
54,84.0,0.797,1,0.026000000000000002
55,98.0,0.7829999999999999,1,0.209
56,112.0,0.83,0,0.42700000000000005
57,121.5,0.856,0,0.595
58,131.5,0.8490000000000001,1,0.711
59,114.0,0.84,1,0.716
60,93.0,0.8290000000000001,0,0.6829999999999999
61,92.0,0.8170000000000001,1,0.698
62,152.0,0.8079999999999999,1,0.609
63,408.0,0.8009999999999999,0,0.45299999999999996
64,428.0,0.7829999999999999,1,0.222
65,182.0,0.75,1,0.037000000000000005
66,168.0,0.7240000000000001,1,0.0
67,559.0,0.713,0,0.0
68,194.0,0.705,1,0.0
69,134.0,0.6970000000000001,0,0.0
70,114.0,0.674,1,0.0
71,99.0,0.64,1,0.0
72,87.0,0.605,1,0.0
73,103.0,0.575,1,0.0
74,88.5,0.5539999999999999,1,0.0
75,75.0,0.5329999999999999,0,0.0
76,75.0,0.515,1,0.0
77,78.0,0.45899999999999996,0,0.0
78,81.0,0.413,1,0.027000000000000003
79,98.0,0.391,1,0.218
80,504.5,0.49,0,0.433
81,93.0,0.541,1,0.6
82,105.0,0.521,1,0.713
83,142.0,0.49200000000000005,0,0.77
84,161.0,0.465,1,0.785
85,126.0,0.44299999999999995,1,0.7390000000000001
86,660.0,0.428,1,0.637
87,411.0,0.41,1,0.47100000000000003
88,136.0,0.38,1,0.268
89,139.0,0.35,1,0.068
90,182.0,0.341,1,0.0
91,443.0,0.315,0,0.0
92,240.5,0.294,1,0.0
93,139.5,0.271,1,0.0
94,93.0,0.264,1,0.0
95,96.0,0.26,1,0.0
96,75.0,0.26,0,0.0
97,83.0,0.263,1,0.0
98,81.0,0.265,1,0.0
99,78.0,0.271,1,0.0
100,81.0,0.275,1,0.0
101,81.0,0.268,1,0.0
102,96.0,0.262,0,0.027999999999999997
103,100.5,0.256,1,0.218
104,127.0,0.335,0,0.431
105,137.0,0.395,1,0.598
106,140.0,0.409,1,0.71
107,108.0,0.425,0,0.767
108,139.0,0.451,0,0.7440000000000001
109,172.0,0.48200000000000004,0,0.6970000000000001
110,669.5,0.513,1,0.595
111,390.5,0.52,0,0.441
112,141.5,0.475,0,0.24600000000000002
113,144.5,0.389,1,0.061
114,153.0,0.342,0,0.0
115,381.0,0.318,1,0.0
116,379.0,0.284,1,0.0
117,131.0,0.257,1,0.0
118,108.0,0.243,0,0.0
119,105.0,0.28800000000000003,1,0.0
120,90.0,0.307,1,0.0
121,87.0,0.307,1,0.0
122,81.0,0.298,1,0.0
123,75.0,0.315,0,0.0
124,81.0,0.302,1,0.0
125,78.0,0.29100000000000004,0,0.0
126,84.0,0.27399999999999997,1,0.024
127,340.0,0.235,1,0.182
128,593.0,0.249,0,0.391
129,87.0,0.267,0,0.547
130,90.0,0.256,1,0.665
131,107.0,0.253,1,0.725
132,124.5,0.262,1,0.738
133,143.5,0.285,1,0.69
134,171.0,0.326,0,0.588
135,223.0,0.36700000000000005,1,0.419
136,247.0,0.386,1,0.22899999999999998
137,157.0,0.40299999999999997,1,0.055999999999999994
138,165.5,0.408,1,0.0
139,590.5,0.40399999999999997,0,0.0
140,428.0,0.391,0,0.0
141,136.5,0.382,1,0.0
142,102.0,0.374,0,0.0
143,73.5,0.377,1,0.0
144,75.0,0.397,1,0.0
145,80.0,0.39899999999999997,1,0.0
146,83.5,0.40399999999999997,0,0.0
147,81.0,0.40399999999999997,1,0.0
148,75.0,0.395,0,0.0
149,78.0,0.39299999999999996,1,0.0
150,81.0,0.391,1,0.022000000000000002
151,96.0,0.379,0,0.174
152,111.0,0.419,1,0.373
153,120.0,0.461,1,0.541
154,123.0,0.511,1,0.6559999999999999
155,101.5,0.57,0,0.716
156,94.0,0.616,0,0.711
157,75.0,0.638,1,0.6559999999999999
158,347.5,0.652,1,0.569
159,629.5,0.654,0,0.423
160,353.5,0.639,1,0.24100000000000002
161,180.5,0.584,1,0.064
162,146.0,0.527,1,0.0
163,541.5,0.507,1,0.0
164,160.0,0.494,1,0.0
165,313.5,0.498,1,0.0
166,105.0,0.493,0,0.0
167,108.0,0.498,0,0.0
0,75.0,0.847,1,0.0
1,80.5,0.794,1,0.0
2,91.5,0.752,1,0.0
3,81.0,0.718,0,0.0
4,81.0,0.6890000000000001,1,0.0
5,78.0,0.664,0,0.0
6,84.0,0.649,1,0.032
7,105.0,0.627,0,0.228
8,123.0,0.628,0,0.44299999999999995
9,114.0,0.6509999999999999,1,0.584
10,125.0,0.71,1,0.695
11,120.5,0.805,1,0.753
12,129.0,0.8909999999999999,1,0.754
13,160.0,0.941,1,0.711
14,135.0,0.966,0,0.615
15,437.0,0.972,0,0.467
16,395.0,0.972,1,0.27399999999999997
17,125.0,0.97,1,0.077
18,99.0,0.971,1,0.0
19,607.5,0.971,1,0.0
20,430.0,0.977,0,0.0
21,84.5,0.982,1,0.0
22,111.0,0.983,1,0.0
23,105.0,0.9840000000000001,0,0.0
24,75.0,0.983,1,0.0
25,81.0,0.98,1,0.0
26,81.0,0.975,1,0.0
27,84.0,0.968,1,0.0
28,87.0,0.961,1,0.0
29,81.0,0.948,1,0.0
30,355.0,0.934,1,0.033
31,358.0,0.9329999999999999,0,0.222
32,104.0,0.948,0,0.43
33,103.0,0.9620000000000001,0,0.59
34,98.0,0.968,0,0.696
35,104.5,0.973,1,0.7490000000000001
36,127.0,0.972,1,0.754
37,128.5,0.965,1,0.711
38,162.5,0.9540000000000001,1,0.607
39,196.0,0.943,1,0.369
40,173.0,0.924,0,0.26899999999999996
41,184.5,0.889,1,0.078
42,185.0,0.847,1,0.0
43,347.0,0.82,1,0.0
44,198.5,0.807,0,0.0
45,342.5,0.8029999999999999,1,0.0
46,126.0,0.797,1,0.0
47,117.0,0.8,1,0.0
48,100.5,0.82,0,0.0
49,86.0,0.8270000000000001,1,0.0
50,80.0,0.8320000000000001,1,0.0
51,75.0,0.835,1,0.0
52,75.0,0.836,0,0.0
53,84.0,0.8220000000000001,1,0.0
54,84.0,0.797,1,0.036000000000000004
55,98.0,0.7829999999999999,0,0.23
56,112.0,0.83,0,0.442
57,121.5,0.856,1,0.595
58,131.5,0.8490000000000001,1,0.7040000000000001
59,114.0,0.84,1,0.76
60,93.0,0.8290000000000001,1,0.759
61,92.0,0.8170000000000001,1,0.716
62,152.0,0.8079999999999999,1,0.615
63,408.0,0.8009999999999999,0,0.45
64,428.0,0.7829999999999999,1,0.24100000000000002
65,182.0,0.75,1,0.066
66,168.0,0.7240000000000001,1,0.0
67,559.0,0.713,1,0.0
68,194.0,0.705,1,0.0
69,134.0,0.6970000000000001,1,0.0
70,114.0,0.674,1,0.0
71,99.0,0.64,1,0.0
72,87.0,0.605,1,0.0
73,103.0,0.575,1,0.0
74,88.5,0.5539999999999999,0,0.0
75,75.0,0.5329999999999999,0,0.0
76,75.0,0.515,1,0.0
77,78.0,0.45899999999999996,1,0.0
78,81.0,0.413,1,0.040999999999999995
79,98.0,0.391,1,0.254
80,504.5,0.49,1,0.465
81,93.0,0.541,0,0.62
82,105.0,0.521,1,0.7190000000000001
83,142.0,0.49200000000000005,1,0.768
84,161.0,0.465,0,0.775
85,126.0,0.44299999999999995,1,0.733
86,660.0,0.428,0,0.643
87,411.0,0.41,1,0.488
88,136.0,0.38,1,0.297
89,139.0,0.35,1,0.09
90,182.0,0.341,1,0.0
91,443.0,0.315,0,0.0
92,240.5,0.294,1,0.0
93,139.5,0.271,1,0.0
94,93.0,0.264,1,0.0
95,96.0,0.26,1,0.0
96,75.0,0.26,0,0.0
97,83.0,0.263,0,0.0
98,81.0,0.265,1,0.0
99,78.0,0.271,1,0.0
100,81.0,0.275,1,0.0
101,81.0,0.268,0,0.0
102,96.0,0.262,1,0.043
103,100.5,0.256,1,0.257
104,127.0,0.335,1,0.46799999999999997
105,137.0,0.395,1,0.626
106,140.0,0.409,1,0.728
107,108.0,0.425,1,0.78
108,139.0,0.451,1,0.775
109,172.0,0.48200000000000004,1,0.7340000000000001
110,669.5,0.513,1,0.643
111,390.5,0.52,0,0.499
112,141.5,0.475,1,0.307
113,144.5,0.389,1,0.095
114,153.0,0.342,1,0.0
115,381.0,0.318,1,0.0
116,379.0,0.284,1,0.0
117,131.0,0.257,1,0.0
118,108.0,0.243,1,0.0
119,105.0,0.28800000000000003,1,0.0
120,90.0,0.307,1,0.0
121,87.0,0.307,1,0.0
122,81.0,0.298,1,0.0
123,75.0,0.315,0,0.0
124,81.0,0.302,0,0.0
125,78.0,0.29100000000000004,1,0.0
126,84.0,0.27399999999999997,1,0.044000000000000004
127,340.0,0.235,0,0.257
128,593.0,0.249,1,0.475
129,87.0,0.267,1,0.628
130,90.0,0.256,1,0.629
131,107.0,0.253,1,0.516
132,124.5,0.262,1,0.431
133,143.5,0.285,1,0.519
134,171.0,0.326,1,0.64
135,223.0,0.36700000000000005,1,0.494
136,247.0,0.386,1,0.287
137,157.0,0.40299999999999997,1,0.094
138,165.5,0.408,0,0.0
139,590.5,0.40399999999999997,1,0.0
140,428.0,0.391,0,0.0
141,136.5,0.382,0,0.0
142,102.0,0.374,1,0.0
143,73.5,0.377,1,0.0
144,75.0,0.397,1,0.0
145,80.0,0.39899999999999997,1,0.0
146,83.5,0.40399999999999997,1,0.0
147,81.0,0.40399999999999997,1,0.0
148,75.0,0.395,1,0.0
149,78.0,0.39299999999999996,1,0.0
150,81.0,0.391,1,0.046
151,96.0,0.379,0,0.265
152,111.0,0.419,1,0.48100000000000004
153,120.0,0.461,1,0.642
154,123.0,0.511,1,0.7490000000000001
155,101.5,0.57,1,0.8029999999999999
156,94.0,0.616,1,0.802
157,75.0,0.638,0,0.759
158,347.5,0.652,0,0.667
159,629.5,0.654,1,0.521
160,353.5,0.639,1,0.324
161,180.5,0.584,1,0.105
162,146.0,0.527,1,0.0
163,541.5,0.507,1,0.0
164,160.0,0.494,1,0.0
165,313.5,0.498,1,0.0
166,105.0,0.493,1,0.0
167,108.0,0.498,1,0.0
0,75.0,0.847,1,0.0
1,80.5,0.794,0,0.0
2,91.5,0.752,1,0.0
3,81.0,0.718,1,0.0
4,81.0,0.6890000000000001,1,0.0
5,78.0,0.664,1,0.0
6,84.0,0.649,0,0.045
7,105.0,0.627,0,0.253
8,123.0,0.628,1,0.46399999999999997
9,114.0,0.6509999999999999,1,0.613
10,125.0,0.71,1,0.718
11,120.5,0.805,1,0.772
12,129.0,0.8909999999999999,1,0.777
13,160.0,0.941,1,0.733
14,135.0,0.966,1,0.64
15,437.0,0.972,0,0.491
16,395.0,0.972,1,0.297
17,125.0,0.97,0,0.092
18,99.0,0.971,1,0.0
19,607.5,0.971,1,0.0
20,430.0,0.977,1,0.0
21,84.5,0.982,1,0.0
22,111.0,0.983,1,0.0
23,105.0,0.9840000000000001,1,0.0
24,75.0,0.983,1,0.0
25,81.0,0.98,1,0.0
26,81.0,0.975,1,0.0
27,84.0,0.968,1,0.0
28,87.0,0.961,0,0.0
29,81.0,0.948,1,0.0
30,355.0,0.934,0,0.044000000000000004
31,358.0,0.9329999999999999,1,0.23199999999999998
32,104.0,0.948,0,0.434
33,103.0,0.9620000000000001,1,0.591
34,98.0,0.968,1,0.695
35,104.5,0.973,1,0.747
36,127.0,0.972,1,0.7509999999999999
37,128.5,0.965,1,0.705
38,162.5,0.9540000000000001,0,0.609
39,196.0,0.943,1,0.451
40,173.0,0.924,1,0.261
41,184.5,0.889,1,0.081
42,185.0,0.847,0,0.0
43,347.0,0.82,1,0.0
44,198.5,0.807,0,0.0
45,342.5,0.8029999999999999,1,0.0
46,126.0,0.797,1,0.0
47,117.0,0.8,1,0.0
48,100.5,0.82,1,0.0
49,86.0,0.8270000000000001,1,0.0
50,80.0,0.8320000000000001,1,0.0
51,75.0,0.835,1,0.0
52,75.0,0.836,0,0.0
53,84.0,0.8220000000000001,0,0.0
54,84.0,0.797,1,0.037000000000000005
55,98.0,0.7829999999999999,0,0.205
56,112.0,0.83,1,0.397
57,121.5,0.856,0,0.57
58,131.5,0.8490000000000001,1,0.6759999999999999
59,114.0,0.84,1,0.73
60,93.0,0.8290000000000001,1,0.728
61,92.0,0.8170000000000001,1,0.679
62,152.0,0.8079999999999999,0,0.569
63,408.0,0.8009999999999999,0,0.423
64,428.0,0.7829999999999999,1,0.252
65,182.0,0.75,1,0.079
66,168.0,0.7240000000000001,0,0.0
67,559.0,0.713,1,0.0
68,194.0,0.705,1,0.0
69,134.0,0.6970000000000001,0,0.0
70,114.0,0.674,1,0.0
71,99.0,0.64,0,0.0
72,87.0,0.605,1,0.0
73,103.0,0.575,1,0.0
74,88.5,0.5539999999999999,0,0.0
75,75.0,0.5329999999999999,1,0.0
76,75.0,0.515,1,0.0
77,78.0,0.45899999999999996,0,0.0
78,81.0,0.413,0,0.038
79,98.0,0.391,0,0.198
80,504.5,0.49,1,0.401
81,93.0,0.541,0,0.56
82,105.0,0.521,1,0.667
83,142.0,0.49200000000000005,1,0.721
84,161.0,0.465,0,0.6940000000000001
85,126.0,0.44299999999999995,1,0.643
86,660.0,0.428,1,0.535
87,411.0,0.41,1,0.39899999999999997
88,136.0,0.38,1,0.23199999999999998
89,139.0,0.35,1,0.071
90,182.0,0.341,1,0.0
91,443.0,0.315,0,0.0
92,240.5,0.294,1,0.0
93,139.5,0.271,1,0.0
94,93.0,0.264,1,0.0
95,96.0,0.26,0,0.0
96,75.0,0.26,1,0.0
97,83.0,0.263,0,0.0
98,81.0,0.265,1,0.0
99,78.0,0.271,1,0.0
100,81.0,0.275,0,0.0
101,81.0,0.268,1,0.0
102,96.0,0.262,1,0.036000000000000004
103,100.5,0.256,0,0.188
104,127.0,0.335,0,0.368
105,137.0,0.395,0,0.522
106,140.0,0.409,1,0.629
107,108.0,0.425,0,0.684
108,139.0,0.451,0,0.655
109,172.0,0.48200000000000004,1,0.5870000000000001
110,669.5,0.513,0,0.45299999999999996
111,390.5,0.52,0,0.327
112,141.5,0.475,1,0.19899999999999998
113,144.5,0.389,1,0.062
114,153.0,0.342,1,0.0
115,381.0,0.318,0,0.0
116,379.0,0.284,1,0.0
117,131.0,0.257,1,0.0
118,108.0,0.243,1,0.0
119,105.0,0.28800000000000003,1,0.0
120,90.0,0.307,0,0.0
121,87.0,0.307,0,0.0
122,81.0,0.298,1,0.0
123,75.0,0.315,0,0.0
124,81.0,0.302,1,0.0
125,78.0,0.29100000000000004,0,0.0
126,84.0,0.27399999999999997,1,0.036000000000000004
127,340.0,0.235,1,0.188
128,593.0,0.249,1,0.368
129,87.0,0.267,0,0.521
130,90.0,0.256,1,0.625
131,107.0,0.253,1,0.6779999999999999
132,124.5,0.262,1,0.669
133,143.5,0.285,1,0.609
134,171.0,0.326,1,0.48700000000000004
135,223.0,0.36700000000000005,1,0.386
136,247.0,0.386,1,0.225
137,157.0,0.40299999999999997,1,0.073
138,165.5,0.408,1,0.0
139,590.5,0.40399999999999997,0,0.0
140,428.0,0.391,1,0.0
141,136.5,0.382,0,0.0
142,102.0,0.374,1,0.0
143,73.5,0.377,1,0.0
144,75.0,0.397,1,0.0
145,80.0,0.39899999999999997,0,0.0
146,83.5,0.40399999999999997,1,0.0
147,81.0,0.40399999999999997,1,0.0
148,75.0,0.395,0,0.0
149,78.0,0.39299999999999996,1,0.0
150,81.0,0.391,1,0.042
151,96.0,0.379,0,0.21
152,111.0,0.419,0,0.39899999999999997
153,120.0,0.461,1,0.5539999999999999
154,123.0,0.511,0,0.6609999999999999
155,101.5,0.57,1,0.7170000000000001
156,94.0,0.616,0,0.715
157,75.0,0.638,1,0.6759999999999999
158,347.5,0.652,1,0.5870000000000001
159,629.5,0.654,1,0.44799999999999995
160,353.5,0.639,1,0.272
161,180.5,0.584,1,0.09
162,146.0,0.527,1,0.0
163,541.5,0.507,1,0.0
164,160.0,0.494,1,0.0
165,313.5,0.498,1,0.0
166,105.0,0.493,1,0.0
167,108.0,0.498,1,0.0
0,75.0,0.847,1,0.0
1,80.5,0.794,1,0.0
2,91.5,0.752,0,0.0
3,81.0,0.718,1,0.0
4,81.0,0.6890000000000001,1,0.0
5,78.0,0.664,0,0.0
6,84.0,0.649,1,0.052000000000000005
7,105.0,0.627,1,0.239
8,123.0,0.628,1,0.433
9,114.0,0.6509999999999999,1,0.5770000000000001
10,125.0,0.71,1,0.682
11,120.5,0.805,0,0.7390000000000001
12,129.0,0.8909999999999999,1,0.75
13,160.0,0.941,0,0.711
14,135.0,0.966,1,0.623
15,437.0,0.972,0,0.486
16,395.0,0.972,1,0.304
17,125.0,0.97,1,0.105
18,99.0,0.971,1,0.0
19,607.5,0.971,1,0.0
20,430.0,0.977,0,0.0
21,84.5,0.982,0,0.0
22,111.0,0.983,0,0.0
23,105.0,0.9840000000000001,1,0.0
24,75.0,0.983,1,0.0
25,81.0,0.98,1,0.0
26,81.0,0.975,1,0.0
27,84.0,0.968,1,0.0
28,87.0,0.961,1,0.0
29,81.0,0.948,1,0.0
30,355.0,0.934,1,0.055999999999999994
31,358.0,0.9329999999999999,1,0.253
32,104.0,0.948,1,0.452
33,103.0,0.9620000000000001,1,0.608
34,98.0,0.968,1,0.7120000000000001
35,104.5,0.973,1,0.7659999999999999
36,127.0,0.972,1,0.769
37,128.5,0.965,0,0.728
38,162.5,0.9540000000000001,1,0.639
39,196.0,0.943,1,0.494
40,173.0,0.924,1,0.308
41,184.5,0.889,1,0.107
42,185.0,0.847,0,0.001
43,347.0,0.82,1,0.0
44,198.5,0.807,1,0.0
45,342.5,0.8029999999999999,0,0.0
46,126.0,0.797,1,0.0
47,117.0,0.8,1,0.0
48,100.5,0.82,1,0.0
49,86.0,0.8270000000000001,0,0.0
50,80.0,0.8320000000000001,1,0.0
51,75.0,0.835,0,0.0
52,75.0,0.836,1,0.0
53,84.0,0.8220000000000001,1,0.0
54,84.0,0.797,0,0.055999999999999994
55,98.0,0.7829999999999999,0,0.24
56,112.0,0.83,1,0.452
57,121.5,0.856,0,0.613
58,131.5,0.8490000000000001,1,0.7170000000000001
59,114.0,0.84,1,0.77
60,93.0,0.8290000000000001,0,0.769
61,92.0,0.8170000000000001,1,0.725
62,152.0,0.8079999999999999,1,0.632
63,408.0,0.8009999999999999,0,0.488
64,428.0,0.7829999999999999,1,0.301
65,182.0,0.75,1,0.10400000000000001
66,168.0,0.7240000000000001,1,0.001
67,559.0,0.713,0,0.0
68,194.0,0.705,1,0.0
69,134.0,0.6970000000000001,1,0.0
70,114.0,0.674,1,0.0
71,99.0,0.64,0,0.0
72,87.0,0.605,1,0.0
73,103.0,0.575,1,0.0
74,88.5,0.5539999999999999,0,0.0
75,75.0,0.5329999999999999,1,0.0
76,75.0,0.515,1,0.0
77,78.0,0.45899999999999996,0,0.0
78,81.0,0.413,0,0.055999999999999994
79,98.0,0.391,1,0.242
80,504.5,0.49,0,0.43799999999999994
81,93.0,0.541,1,0.594
82,105.0,0.521,0,0.6970000000000001
83,142.0,0.49200000000000005,1,0.75
84,161.0,0.465,1,0.777
85,126.0,0.44299999999999995,1,0.7340000000000001
86,660.0,0.428,0,0.643
87,411.0,0.41,1,0.488
88,136.0,0.38,1,0.303
89,139.0,0.35,1,0.106
90,182.0,0.341,1,0.001
91,443.0,0.315,1,0.0
92,240.5,0.294,1,0.0
93,139.5,0.271,1,0.0
94,93.0,0.264,1,0.0
95,96.0,0.26,1,0.0
96,75.0,0.26,1,0.0
97,83.0,0.263,0,0.0
98,81.0,0.265,1,0.0
99,78.0,0.271,1,0.0
100,81.0,0.275,1,0.0
101,81.0,0.268,1,0.0
102,96.0,0.262,1,0.051
103,100.5,0.256,1,0.223
104,127.0,0.335,1,0.414
105,137.0,0.395,0,0.5760000000000001
106,140.0,0.409,0,0.688
107,108.0,0.425,1,0.736
108,139.0,0.451,0,0.715
109,172.0,0.48200000000000004,0,0.648
110,669.5,0.513,1,0.5770000000000001
111,390.5,0.52,1,0.446
112,141.5,0.475,1,0.273
113,144.5,0.389,1,0.094
114,153.0,0.342,1,0.001
115,381.0,0.318,1,0.0
116,379.0,0.284,0,0.0
117,131.0,0.257,1,0.0
118,108.0,0.243,1,0.0
119,105.0,0.28800000000000003,1,0.0
120,90.0,0.307,1,0.0
121,87.0,0.307,1,0.0
122,81.0,0.298,0,0.0
123,75.0,0.315,0,0.0
124,81.0,0.302,0,0.0
125,78.0,0.29100000000000004,0,0.0
126,84.0,0.27399999999999997,1,0.052000000000000005
127,340.0,0.235,1,0.19399999999999998
128,593.0,0.249,1,0.311
129,87.0,0.267,1,0.406
130,90.0,0.256,1,0.578
131,107.0,0.253,0,0.6920000000000001
132,124.5,0.262,1,0.743
133,143.5,0.285,1,0.7020000000000001
134,171.0,0.326,1,0.613
135,223.0,0.36700000000000005,0,0.455
136,247.0,0.386,1,0.276
137,157.0,0.40299999999999997,1,0.094
138,165.5,0.408,1,0.001
139,590.5,0.40399999999999997,1,0.0
140,428.0,0.391,1,0.0
141,136.5,0.382,1,0.0
142,102.0,0.374,0,0.0
143,73.5,0.377,0,0.0
144,75.0,0.397,1,0.0
145,80.0,0.39899999999999997,1,0.0
146,83.5,0.40399999999999997,1,0.0
147,81.0,0.40399999999999997,1,0.0
148,75.0,0.395,1,0.0
149,78.0,0.39299999999999996,1,0.0
150,81.0,0.391,1,0.054000000000000006
151,96.0,0.379,1,0.231
152,111.0,0.419,1,0.42200000000000004
153,120.0,0.461,1,0.58
154,123.0,0.511,0,0.6859999999999999
155,101.5,0.57,1,0.74
156,94.0,0.616,0,0.745
157,75.0,0.638,1,0.7040000000000001
158,347.5,0.652,0,0.615
159,629.5,0.654,0,0.47600000000000003
160,353.5,0.639,1,0.294
161,180.5,0.584,1,0.10400000000000001
162,146.0,0.527,1,0.001
163,541.5,0.507,1,0.0
164,160.0,0.494,1,0.0
165,313.5,0.498,0,0.0
166,105.0,0.493,1,0.0
167,108.0,0.498,0,0.0
0,75.0,0.847,1,0.0
1,80.5,0.794,1,0.0
2,91.5,0.752,1,0.0
3,81.0,0.718,1,0.0
4,81.0,0.6890000000000001,1,0.0
5,78.0,0.664,1,0.0
6,84.0,0.649,1,0.059000000000000004
7,105.0,0.627,0,0.225
8,123.0,0.628,1,0.423
9,114.0,0.6509999999999999,1,0.5720000000000001
10,125.0,0.71,0,0.6779999999999999
11,120.5,0.805,0,0.73
12,129.0,0.8909999999999999,1,0.74
13,160.0,0.941,0,0.6970000000000001
14,135.0,0.966,1,0.607
15,437.0,0.972,1,0.461
16,395.0,0.972,1,0.284
17,125.0,0.97,1,0.10099999999999999
18,99.0,0.971,1,0.002
19,607.5,0.971,1,0.0
20,430.0,0.977,1,0.0
21,84.5,0.982,1,0.0
22,111.0,0.983,1,0.0
23,105.0,0.9840000000000001,0,0.0
24,75.0,0.983,1,0.0
25,81.0,0.98,0,0.0
26,81.0,0.975,1,0.0
27,84.0,0.968,1,0.0
28,87.0,0.961,1,0.0
29,81.0,0.948,0,0.0
30,355.0,0.934,1,0.052000000000000005
31,358.0,0.9329999999999999,1,0.222
32,104.0,0.948,1,0.41200000000000003
33,103.0,0.9620000000000001,1,0.5710000000000001
34,98.0,0.968,1,0.6759999999999999
35,104.5,0.973,0,0.728
36,127.0,0.972,0,0.727
37,128.5,0.965,1,0.685
38,162.5,0.9540000000000001,0,0.597
39,196.0,0.943,0,0.46399999999999997
40,173.0,0.924,1,0.293
41,184.5,0.889,0,0.109
42,185.0,0.847,1,0.002
43,347.0,0.82,1,0.0
44,198.5,0.807,1,0.0
45,342.5,0.8029999999999999,0,0.0
46,126.0,0.797,1,0.0
47,117.0,0.8,1,0.0
48,100.5,0.82,0,0.0
49,86.0,0.8270000000000001,1,0.0
50,80.0,0.8320000000000001,1,0.0
51,75.0,0.835,1,0.0
52,75.0,0.836,0,0.0
53,84.0,0.8220000000000001,0,0.0
54,84.0,0.797,1,0.062
55,98.0,0.7829999999999999,0,0.24100000000000002
56,112.0,0.83,1,0.42700000000000005
57,121.5,0.856,1,0.575
58,131.5,0.8490000000000001,1,0.6559999999999999
59,114.0,0.84,1,0.652
60,93.0,0.8290000000000001,1,0.6579999999999999
61,92.0,0.8170000000000001,1,0.6759999999999999
62,152.0,0.8079999999999999,1,0.597
63,408.0,0.8009999999999999,1,0.35100000000000003
64,428.0,0.7829999999999999,1,0.212
65,182.0,0.75,1,0.081
66,168.0,0.7240000000000001,1,0.002
67,559.0,0.713,0,0.0
68,194.0,0.705,1,0.0
