Demand;SolarGen;Wind
0.0;0.0;0.158
0.0;0.0;0.17500000000000002
0.0;0.0;0.28
0.0;0.0;0.436
0.0;0.0;0.5740000000000001
0.0;0.0;0.623
0.0;0.012;0.5750000000000001
0.0;0.125;0.47400000000000003
0.0;0.293;0.355
0.0;0.485;0.246
0.0;0.613;0.156
0.0;0.625;0.10200000000000001
0.0;0.5690000000000001;0.076
0.0;0.438;0.064
0.0;0.302;0.064
0.0;0.176;0.075
0.0;0.073;0.091
33.8472;0.006;0.082
61.113;0.0;0.054
68.6346;0.0;0.028
60.1728;0.0;0.009000000000000001
51.711;0.0;0.002
47.01000000000001;0.0;0.0
42.309;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.001
0.0;0.0;0.008
0.0;0.0;0.025
0.0;0.0;0.048
0.0;0.0;0.073
0.0;0.022;0.099
0.0;0.133;0.124
0.0;0.269;0.176
0.0;0.359;0.261
0.0;0.40700000000000003;0.334
0.0;0.41400000000000003;0.379
0.0;0.403;0.39
0.0;0.381;0.38
0.0;0.328;0.368
0.0;0.23700000000000002;0.362
0.0;0.122;0.354
33.8472;0.019;0.34400000000000003
61.113;0.0;0.34900000000000003
68.6346;0.0;0.35100000000000003
60.1728;0.0;0.37
51.711;0.0;0.374
47.01000000000001;0.0;0.367
42.309;0.0;0.41400000000000003
0.0;0.0;0.462
0.0;0.0;0.46900000000000003
0.0;0.0;0.47100000000000003
0.0;0.0;0.499
0.0;0.0;0.507
0.0;0.0;0.47200000000000003
0.0;0.012;0.427
0.0;0.097;0.377
0.0;0.228;0.324
0.0;0.35100000000000003;0.291
0.0;0.392;0.281
0.0;0.419;0.256
0.0;0.398;0.228
0.0;0.393;0.213
0.0;0.342;0.198
0.0;0.242;0.17400000000000002
0.0;0.106;0.14100000000000001
33.8472;0.013000000000000001;0.126
61.113;0.0;0.125
68.6346;0.0;0.11900000000000001
60.1728;0.0;0.1
51.711;0.0;0.082
47.01000000000001;0.0;0.08600000000000001
42.309;0.0;0.096
0.0;0.0;0.11800000000000001
0.0;0.0;0.156
0.0;0.0;0.214
0.0;0.0;0.292
0.0;0.0;0.352
0.0;0.0;0.404
0.0;0.025;0.437
0.0;0.155;0.434
0.0;0.34800000000000003;0.41100000000000003
0.0;0.47900000000000004;0.395
0.0;0.55;0.379
0.0;0.604;0.343
0.0;0.619;0.289
0.0;0.61;0.23800000000000002
0.0;0.544;0.20700000000000002
0.0;0.405;0.18
0.0;0.217;0.156
33.8472;0.039;0.132
61.113;0.0;0.11
68.6346;0.0;0.095
60.1728;0.0;0.092
51.711;0.0;0.106
47.01000000000001;0.0;0.139
42.309;0.0;0.189
0.0;0.0;0.255
0.0;0.0;0.329
0.0;0.0;0.41200000000000003
0.0;0.0;0.47400000000000003
0.0;0.0;0.494
0.0;0.0;0.466
0.0;0.028;0.43
0.0;0.145;0.397
0.0;0.257;0.373
0.0;0.361;0.35100000000000003
0.0;0.403;0.329
0.0;0.454;0.302
0.0;0.447;0.274
0.0;0.33;0.25
0.0;0.214;0.266
0.0;0.125;0.334
0.0;0.052000000000000005;0.41100000000000003
33.8472;0.004;0.431
61.113;0.0;0.375
68.6346;0.0;0.294
60.1728;0.0;0.225
51.711;0.0;0.18
47.01000000000001;0.0;0.182
42.309;0.0;0.229
0.0;0.0;0.276
0.0;0.0;0.294
0.0;0.0;0.291
0.0;0.0;0.289
0.0;0.0;0.318
0.0;0.0;0.361
0.0;0.008;0.436
0.0;0.067;0.494
0.0;0.109;0.434
0.0;0.16;0.31
0.0;0.249;0.246
0.0;0.316;0.256
0.0;0.335;0.279
0.0;0.336;0.289
0.0;0.303;0.29
0.0;0.22;0.303
0.0;0.088;0.32
33.8472;0.011;0.34400000000000003
61.113;0.0;0.375
68.6346;0.0;0.40700000000000003
60.1728;0.0;0.404
51.711;0.0;0.373
47.01000000000001;0.0;0.35100000000000003
42.309;0.0;0.382
0.0;0.0;0.454
0.0;0.0;0.539
0.0;0.0;0.612
0.0;0.0;0.63
0.0;0.0;0.631
0.0;0.0;0.633
0.0;0.01;0.631
0.0;0.099;0.612
0.0;0.259;0.5730000000000001
0.0;0.354;0.541
0.0;0.419;0.523
0.0;0.41600000000000004;0.518
0.0;0.365;0.515
0.0;0.309;0.495
0.0;0.291;0.47400000000000003
0.0;0.256;0.457
0.0;0.137;0.434
33.8472;0.02;0.393
61.113;0.0;0.355
68.6346;0.0;0.388
60.1728;0.0;0.47100000000000003
51.711;0.0;0.531
47.01000000000001;0.0;0.526
42.309;0.0;0.506
0.0;0.0;0.502
0.0;0.0;0.51
0.0;0.0;0.521
0.0;0.0;0.518
0.0;0.0;0.503
0.0;0.0;0.486
0.0;0.006;0.466
0.0;0.068;0.462
0.0;0.191;0.489
0.0;0.277;0.535
0.0;0.335;0.5640000000000001
0.0;0.388;0.578
0.0;0.41100000000000003;0.582
0.0;0.38;0.578
0.0;0.302;0.5730000000000001
0.0;0.20600000000000002;0.5680000000000001
0.0;0.10200000000000001;0.555
33.8472;0.011;0.536
61.113;0.0;0.513
68.6346;0.0;0.498
60.1728;0.0;0.495
51.711;0.0;0.498
47.01000000000001;0.0;0.521
42.309;0.0;0.539
0.0;0.0;0.5650000000000001
0.0;0.0;0.624
0.0;0.0;0.711
0.0;0.0;0.77
0.0;0.0;0.795
0.0;0.0;0.794
0.0;0.022;0.769
0.0;0.157;0.735
0.0;0.354;0.7010000000000001
0.0;0.47600000000000003;0.667
0.0;0.596;0.633
0.0;0.636;0.585
0.0;0.611;0.546
0.0;0.52;0.521
0.0;0.425;0.509
0.0;0.268;0.505
0.0;0.108;0.501
33.8472;0.01;0.498
61.113;0.0;0.499
68.6346;0.0;0.515
60.1728;0.0;0.527
51.711;0.0;0.536
47.01000000000001;0.0;0.552
42.309;0.0;0.5670000000000001
0.0;0.0;0.619
0.0;0.0;0.682
0.0;0.0;0.731
0.0;0.0;0.768
0.0;0.0;0.781
0.0;0.0;0.777
0.0;0.033;0.762
0.0;0.199;0.743
0.0;0.388;0.713
0.0;0.525;0.672
0.0;0.606;0.627
0.0;0.634;0.593
0.0;0.626;0.5670000000000001
0.0;0.588;0.56
0.0;0.518;0.5730000000000001
0.0;0.387;0.584
0.0;0.197;0.587
33.8472;0.029;0.583
61.113;0.0;0.579
68.6346;0.0;0.559
60.1728;0.0;0.535
51.711;0.0;0.507
47.01000000000001;0.0;0.463
42.309;0.0;0.419
0.0;0.0;0.4
0.0;0.0;0.396
0.0;0.0;0.396
0.0;0.0;0.404
0.0;0.0;0.438
0.0;0.0;0.505
0.0;0.013000000000000001;0.558
0.0;0.094;0.593
0.0;0.221;0.615
0.0;0.35100000000000003;0.615
0.0;0.47100000000000003;0.6000000000000001
0.0;0.505;0.537
0.0;0.487;0.46
0.0;0.422;0.393
0.0;0.355;0.331
0.0;0.252;0.278
0.0;0.11800000000000001;0.227
33.8472;0.018000000000000002;0.203
