,power,Wind,GridAvailability,SolarGen
27,20,0.968,1,0
28,20,0.961,1,0
29,20,0.948,1,0
30,26,0.934,1,0.002
31,33.5,0.933,1,0.228
32,35,0.948,0,0.475
33,251,0.962,1,0.64
34,36,0.968,1,0.755
35,26.5,0.973,0,0.811
36,55,0.972,0,0.814
37,67,0.965,1,0.763
38,57,0.954,1,0.655
39,46.5,0.943,1,0.473
40,39,0.924,1,0.238
41,47,0.889,1,0.025
42,59,0.847,1,0
43,45.5,0.82,1,0
44,44,0.807,1,0
45,31.5,0.803,0,0
46,28,0.797,1,0
47,29,0.8,1,0
48,20,0.82,1,0
49,28,0.827,1,0
50,27,0.832,1,0
51,22,0.835,1,0
52,22,0.836,0,0
53,22,0.822,0,0
54,30,0.797,1,0.001
55,33,0.783,0,0.149
56,229,0.83,0,0.338
57,30,0.856,1,0.442
58,33,0.849,0,0.488
59,269,0.84,1,0.494
60,157.5,0.829,1,0.467
61,41.5,0.817,1,0.385
62,67.5,0.808,1,0.286
63,68,0.801,1,0.173
64,59.5,0.783,1,0.066
65,40.5,0.75,0,0.004
66,36.5,0.724,1,0
67,44,0.713,1,0
68,60.5,0.705,0,0
69,25.5,0.697,1,0
70,31,0.674,1,0
71,36,0.64,1,0
72,24,0.605,1,0
73,21,0.575,1,0
74,23,0.554,1,0
75,21,0.533,1,0
76,24,0.515,1,0
77,22,0.459,1,0
78,25,0.413,1,0
79,27,0.391,1,0.025
80,30.5,0.49,1,0.083
81,33,0.541,1,0.221
82,35,0.521,0,0.422
83,35.5,0.492,0,0.51
84,158,0.465,1,0.545
85,35,0.443,0,0.493
86,35,0.428,1,0.377
87,51.5,0.41,0,0.29
88,60,0.38,1,0.139
89,60.5,0.35,1,0.011
90,64,0.341,1,0
91,62.5,0.315,1,0
92,173.5,0.294,1,0
93,39,0.271,1,0
94,29,0.264,0,0
95,28,0.26,1,0
96,22,0.26,1,0
97,21,0.263,1,0
98,23.5,0.265,1,0
99,21,0.271,1,0
100,21,0.275,1,0
101,21,0.268,1,0
102,22,0.262,1,0
103,261,0.256,1,0.065
104,461.5,0.335,1,0.213
105,31,0.395,0,0.409
106,31,0.409,1,0.541
107,43.5,0.425,1,0.54
108,46,0.451,1,0.587
109,63,0.482,1,0.543
110,65,0.513,0,0.454
111,68.5,0.52,1,0.312
112,38,0.475,1,0.135
113,58,0.389,1,0.013
114,65,0.342,1,0
115,160.5,0.318,1,0
116,52,0.284,1,0
117,33,0.257,0,0
118,28,0.243,1,0
119,28,0.288,1,0
120,21.5,0.307,1,0
121,23,0.307,1,0
122,28.5,0.298,1,0
123,22,0.315,1,0
124,20,0.302,0,0
125,20,0.291,1,0
126,23,0.274,1,0.002
127,32,0.235,1,0.152
128,28,0.249,1,0.404
129,36,0.267,1,0.62
130,34.5,0.256,1,0.743
131,34,0.253,1,0.808
132,30.5,0.262,1,0.811
133,36,0.285,0,0.757
134,57,0.326,0,0.645
135,171.5,0.367,1,0.475
136,160,0.386,1,0.245
137,37.5,0.403,0,0.031
138,47,0.408,1,0
139,159,0.404,1,0
140,59.5,0.391,0,0
141,34.5,0.382,1,0
142,26,0.374,1,0
143,34,0.377,1,0
144,20,0.397,1,0
145,20,0.399,1,0
146,26.5,0.404,0,0
147,22,0.404,1,0
148,23,0.395,1,0
149,20,0.393,1,0
150,27,0.391,1,0.003
151,30.5,0.379,1,0.208
152,29.5,0.419,1,0.461
153,28.5,0.461,0,0.646
154,31.5,0.511,1,0.766
155,152,0.57,0,0.823
156,286.5,0.616,1,0.801
157,52,0.638,0,0.749
158,42.5,0.652,0,0.638
159,49.5,0.654,0,0.458
160,69,0.639,1,0.226
161,77,0.584,1,0.027
162,83,0.527,1,0
163,169,0.507,1,0
164,135.5,0.494,1,0
165,32,0.498,1,0
166,29,0.493,1,0
167,31,0.498,1,0
0,23,0.847,0,0
1,25.5,0.794,1,0
2,24.5,0.752,1,0
3,23,0.718,1,0
4,20,0.689,1,0
5,22,0.664,1,0
6,25,0.649,1,0.003
7,26,0.627,1,0.196
8,31,0.628,1,0.437
9,31.5,0.651,1,0.605
10,39,0.71,1,0.724
11,33.5,0.805,1,0.783
12,33.5,0.891,1,0.788
13,53.5,0.941,1,0.736
14,58.5,0.966,1,0.627
15,163.5,0.972,1,0.451
16,182,0.972,1,0.225
17,64.5,0.97,1,0.026
18,60.5,0.971,1,0
19,70,0.971,0,0
20,70.5,0.977,1,0
21,143,0.982,1,0
22,32,0.983,1,0
23,30,0.984,1,0
24,26,0.983,1,0
25,25.5,0.98,0,0
26,27,0.975,1,0
27,20,0.968,0,0
28,22,0.961,0,0
29,24,0.948,0,0
30,21,0.934,1,0.003
31,28,0.933,1,0.151
32,232,0.948,0,0.365
33,31.5,0.962,1,0.569
34,39,0.968,1,0.706
35,43,0.973,0,0.762
36,45,0.972,1,0.763
37,62,0.965,1,0.708
38,177,0.954,1,0.596
39,299.5,0.943,0,0.441
40,55.5,0.924,0,0.217
41,44,0.889,0,0.026
42,55.5,0.847,1,0
43,176,0.82,1,0
44,72.5,0.807,1,0
45,40,0.803,1,0
46,41,0.797,1,0
47,31,0.8,1,0
48,26,0.82,1,0
49,20,0.827,1,0
50,20,0.832,1,0
51,20,0.835,1,0
52,22,0.836,1,0
53,24,0.822,1,0
54,22,0.797,1,0.003
55,26.5,0.783,0,0.163
56,131,0.83,1,0.403
57,260,0.856,0,0.591
58,257,0.849,0,0.712
59,34.5,0.84,0,0.772
60,54,0.829,0,0.754
61,56,0.817,0,0.698
62,63.5,0.808,1,0.581
63,59.5,0.801,1,0.413
64,58.5,0.783,1,0.199
65,61.5,0.75,0,0.024
66,74,0.724,1,0
67,69,0.713,1,0
68,61.5,0.705,1,0
69,45,0.697,1,0
70,40,0.674,1,0
71,27,0.64,1,0
72,24,0.605,1,0
73,23,0.575,1,0
74,23,0.554,1,0
75,22,0.533,1,0
76,20,0.515,1,0
77,21,0.459,1,0
78,24,0.413,1,0.002
79,27,0.391,0,0.106
80,125,0.49,1,0.249
81,131,0.541,1,0.405
82,143,0.521,1,0.516
83,264,0.492,1,0.564
84,38,0.465,1,0.673
85,46.5,0.443,0,0.657
86,50,0.428,0,0.57
87,57,0.41,1,0.416
88,46.5,0.38,1,0.205
89,63,0.35,1,0.026
90,55,0.341,1,0
91,68.5,0.315,0,0
92,77,0.294,1,0
93,45,0.271,0,0
94,35,0.264,1,0
95,27,0.26,1,0
96,20,0.26,1,0
97,23,0.263,0,0
98,22,0.265,1,0
99,21,0.271,1,0
100,20,0.275,1,0
101,20,0.268,1,0
102,26,0.262,0,0.002
103,141,0.256,1,0.103
104,242.5,0.335,0,0.323
105,35,0.395,1,0.503
106,36.5,0.409,0,0.625
107,41,0.425,0,0.71
108,38,0.451,1,0.74
109,51.5,0.482,1,0.7
110,64,0.513,0,0.609
111,62.5,0.52,1,0.42
112,58.5,0.475,1,0.166
113,78,0.389,1,0.02
114,79,0.342,1,0
115,179,0.318,0,0
116,62,0.284,1,0
117,28.5,0.257,0,0
118,28,0.243,1,0
119,26,0.288,1,0
120,21,0.307,0,0
121,27,0.307,0,0
122,25,0.298,1,0
123,22,0.315,0,0
124,20,0.302,1,0
125,20,0.291,1,0
126,24,0.274,1,0.008
127,144,0.235,1,0.236
128,33.5,0.249,0,0.475
129,37,0.267,0,0.64
130,32.5,0.256,0,0.755
131,37.5,0.253,1,0.812
132,45,0.262,1,0.812
133,52.5,0.285,1,0.764
134,72.5,0.326,0,0.66
135,69.5,0.367,1,0.493
136,49,0.386,1,0.266
137,38,0.403,1,0.042
138,62,0.408,1,0
139,65,0.404,1,0
140,46.5,0.391,0,0
141,127,0.382,1,0
142,27,0.374,1,0
143,28,0.377,1,0
144,22,0.397,1,0
145,27,0.399,1,0
146,24,0.404,1,0
147,20,0.404,1,0
148,20,0.395,1,0
149,21,0.393,0,0
150,24,0.391,1,0.006
151,31,0.379,1,0.183
152,40,0.419,0,0.417
153,37.5,0.461,0,0.548
154,36.5,0.511,1,0.616
155,29,0.57,1,0.727
156,24,0.616,1,0.766
157,35,0.638,1,0.689
158,150,0.652,1,0.604
159,267,0.654,0,0.425
160,56,0.639,0,0.212
161,65.5,0.584,1,0.03
162,55.5,0.527,1,0
163,173,0.507,1,0
164,171,0.494,1,0
165,34.5,0.498,1,0
166,29,0.493,1,0
167,27,0.498,0,0
0,26,0.847,1,0
1,27,0.794,1,0
2,20,0.752,1,0
3,22,0.718,1,0
4,22,0.689,1,0
5,20,0.664,0,0
6,26,0.649,1,0.007
7,27,0.627,0,0.191
8,30,0.628,1,0.421
9,148,0.651,1,0.564
10,264,0.71,1,0.625
11,32,0.805,1,0.603
12,43.5,0.891,1,0.41
13,39,0.941,1,0.287
14,63.5,0.966,0,0.222
15,68.5,0.972,0,0.142
16,74.5,0.972,1,0.111
17,73,0.97,1,0.032
18,71.5,0.971,1,0
19,169,0.971,1,0
20,50.5,0.977,1,0
21,32.5,0.982,0,0
22,35,0.983,1,0
23,32,0.984,1,0
24,22,0.983,1,0
25,23,0.98,1,0
26,22,0.975,1,0
27,20,0.968,1,0
28,23,0.961,1,0
29,21,0.948,0,0
30,26,0.934,1,0.007
31,26,0.933,1,0.187
32,34,0.948,0,0.421
33,252,0.962,0,0.598
34,263,0.968,1,0.677
35,147.5,0.973,1,0.575
36,37,0.972,1,0.462
37,54.5,0.965,0,0.427
38,62,0.954,1,0.38
39,64,0.943,1,0.333
40,59,0.924,1,0.172
41,57.5,0.889,1,0.028
42,39,0.847,1,0
43,66.5,0.82,1,0
44,78,0.807,1,0
45,40.5,0.803,0,0
46,33,0.797,1,0
47,30,0.8,1,0
48,21.5,0.82,1,0
49,23,0.827,1,0
50,23.5,0.832,1,0
51,21,0.835,1,0
52,24,0.836,1,0
53,24,0.822,1,0
54,253,0.797,1,0.004
55,27,0.783,1,0.107
56,31,0.83,1,0.274
57,134,0.856,1,0.395
58,28,0.849,1,0.373
59,41.5,0.84,1,0.361
60,47,0.829,1,0.303
61,51,0.817,0,0.245
62,41,0.808,1,0.233
63,44,0.801,0,0.143
64,72.5,0.783,1,0.055
65,56,0.75,1,0.005
66,54.5,0.724,0,0
67,50.5,0.713,0,0
68,146.5,0.705,1,0
69,40,0.697,1,0
70,31,0.674,0,0
71,25,0.64,1,0
72,20,0.605,1,0
73,25,0.575,1,0
74,25.5,0.554,1,0
75,23,0.533,1,0
76,22,0.515,0,0
77,21,0.459,0,0
78,32,0.413,1,0.006
79,37,0.391,1,0.188
80,137,0.49,0,0.347
81,135.5,0.541,1,0.294
82,32.5,0.521,1,0.439
83,160,0.492,0,0.511
84,275.5,0.465,1,0.345
85,42.5,0.443,1,0.297
86,39,0.428,1,0.214
87,34.5,0.41,1,0.153
88,56,0.38,1,0.089
89,64.5,0.35,1,0.018
90,74,0.341,1,0
91,61.5,0.315,1,0
92,49,0.294,0,0
93,30,0.271,1,0
94,26,0.264,1,0
95,31,0.26,1,0
96,20,0.26,0,0
97,25,0.263,0,0
98,21,0.265,1,0
99,22,0.271,1,0
100,20,0.275,1,0
101,22,0.268,1,0
102,24,0.262,0,0.002
103,24,0.256,1,0.1
104,29.5,0.335,1,0.269
105,31,0.395,1,0.513
106,31,0.409,1,0.698
107,39,0.425,0,0.794
108,55,0.451,1,0.801
109,65,0.482,1,0.756
110,56,0.513,1,0.657
111,165,0.52,1,0.497
112,168.5,0.475,0,0.278
113,61,0.389,1,0.053
114,56,0.342,1,0
115,260,0.318,1,0
116,70.5,0.284,0,0
117,132.5,0.257,0,0
118,32,0.243,1,0
119,26,0.288,1,0
120,20,0.307,1,0
121,20,0.307,0,0
122,28,0.298,1,0
123,24,0.315,1,0
124,22,0.302,1,0
125,20,0.291,1,0
126,28,0.274,0,0.011
127,28,0.235,1,0.211
128,32,0.249,1,0.443
129,33.5,0.267,1,0.6
130,152,0.256,1,0.719
131,151,0.253,0,0.779
132,31,0.262,1,0.793
133,39.5,0.285,0,0.745
134,36.5,0.326,0,0.642
135,38.5,0.367,1,0.478
136,46,0.386,0,0.26
137,42.5,0.403,1,0.045
138,62,0.408,0,0
139,59,0.404,1,0
140,66.5,0.391,1,0
141,129,0.382,1,0
142,30,0.374,1,0
143,27,0.377,1,0
144,20,0.397,1,0
145,23,0.399,1,0
146,24.5,0.404,0,0
147,22,0.404,1,0
148,22,0.395,1,0
149,20,0.393,1,0
150,22,0.391,1,0.012
151,24,0.379,1,0.209
152,27,0.419,1,0.43
153,33.5,0.461,1,0.574
154,37,0.511,1,0.657
155,264,0.57,1,0.689
156,146.5,0.616,1,0.687
157,34.5,0.638,0,0.585
158,66,0.652,0,0.486
159,71.5,0.654,0,0.335
160,67,0.639,1,0.125
161,57,0.584,1,0.015
162,61.5,0.527,1,0
163,171,0.507,1,0
164,57,0.494,0,0
165,136,0.498,1,0
166,35,0.493,1,0
167,32,0.498,1,0
0,20,0.847,0,0
1,21.5,0.794,1,0
2,21.5,0.752,1,0
3,20,0.718,1,0
4,22,0.689,1,0
5,23,0.664,0,0
6,29,0.649,1,0.008
7,30.5,0.627,1,0.187
8,149,0.628,1,0.429
9,257,0.651,0,0.615
10,153,0.71,1,0.737
11,45,0.805,1,0.802
12,63.5,0.891,1,0.799
13,62.5,0.941,1,0.75
14,43.5,0.966,1,0.645
15,30,0.972,1,0.486
16,46.5,0.972,1,0.269
17,56.5,0.97,1,0.052
18,78.5,0.971,0,0
19,64.5,0.971,1,0
20,70.5,0.977,1,0
21,131,0.982,0,0
22,27,0.983,1,0
23,28,0.984,1,0
24,23,0.983,0,0
25,23,0.98,0,0
26,20,0.975,1,0
27,21,0.968,1,0
28,24,0.961,0,0
29,22,0.948,0,0
30,25,0.934,1,0.013
31,29,0.933,1,0.202
32,232,0.948,0,0.428
33,128,0.962,1,0.623
34,30,0.968,1,0.75
35,48,0.973,1,0.807
36,163,0.972,1,0.798
37,62,0.965,0,0.749
38,48.5,0.954,0,0.645
39,64,0.943,1,0.469
40,51,0.924,1,0.254
41,55,0.889,1,0.048
42,66,0.847,1,0
43,66,0.82,0,0
44,50.5,0.807,0,0
45,38.5,0.803,1,0
46,29,0.797,1,0
47,28,0.8,1,0
48,31.5,0.82,1,0
49,25.5,0.827,0,0
50,22,0.832,1,0
51,22,0.835,0,0
52,20,0.836,1,0
53,20,0.822,0,0
54,27,0.797,1,0.017
55,27.5,0.783,1,0.247
56,31,0.83,0,0.482
57,25.5,0.856,1,0.656
58,29,0.849,1,0.77
59,34,0.84,1,0.827
60,278.5,0.829,1,0.811
61,46,0.817,1,0.767
62,33,0.808,0,0.668
63,53,0.801,1,0.505
64,54.5,0.783,1,0.288
65,51,0.75,1,0.06
66,58.5,0.724,1,0
67,51,0.713,0,0
68,247.5,0.705,0,0
69,129,0.697,1,0
70,33,0.674,0,0
71,30,0.64,1,0
72,23,0.605,1,0
73,23,0.575,0,0
74,23.5,0.554,1,0
75,22,0.533,1,0
76,21,0.515,0,0
77,22,0.459,1,0
78,24,0.413,1,0.018
79,28.5,0.391,1,0.251
80,30,0.49,1,0.49
81,29,0.541,0,0.657
82,31,0.521,1,0.768
83,42,0.492,0,0.824
84,172,0.465,1,0.821
85,54,0.443,1,0.771
86,64,0.428,1,0.667
87,59.5,0.41,1,0.507
88,62,0.38,1,0.29
89,53.5,0.35,1,0.062
90,62,0.341,1,0
91,64.5,0.315,1,0
92,252,0.294,1,0
93,133,0.271,1,0
94,33,0.264,1,0
95,31,0.26,1,0
96,22,0.26,0,0
97,23,0.263,1,0
98,26,0.265,1,0
99,22,0.271,1,0
100,20,0.275,0,0
101,20,0.268,1,0
102,21,0.262,1,0.018
103,27,0.256,0,0.239
104,262.5,0.335,1,0.472
105,259,0.395,0,0.645
106,29,0.409,1,0.752
107,35.5,0.425,1,0.794
108,41,0.451,1,0.793
109,39,0.482,1,0.751
110,54,0.513,0,0.64
111,56.5,0.52,1,0.454
112,69,0.475,1,0.267
113,66,0.389,1,0.057
114,44,0.342,1,0
115,62,0.318,0,0
116,147.5,0.284,0,0
117,41.5,0.257,1,0
118,24,0.243,1,0
119,29,0.288,1,0
120,32,0.307,1,0
121,23,0.307,1,0
122,22.5,0.298,1,0
123,23,0.315,1,0
124,23,0.302,1,0
125,21,0.291,0,0
126,140,0.274,1,0.016
127,26,0.235,1,0.207
128,126,0.249,0,0.434
129,128,0.267,1,0.582
130,30.5,0.256,0,0.671
131,38,0.253,0,0.684
132,56.5,0.262,1,0.585
133,50,0.285,0,0.49
134,60.5,0.326,0,0.404
135,67.5,0.367,1,0.279
136,79,0.386,1,0.149
137,54,0.403,1,0.029
138,77,0.408,1,0
139,173.5,0.404,0,0
140,48,0.391,1,0
141,33.5,0.382,1,0
142,34,0.374,1,0
143,34,0.377,0,0
144,20,0.397,1,0
145,20,0.399,1,0
146,20,0.404,1,0
147,20,0.404,1,0
148,20,0.395,1,0
149,22,0.393,1,0
150,253,0.391,0,0.017
151,24,0.379,1,0.219
152,29,0.419,1,0.448
153,131,0.461,1,0.62
154,31,0.511,0,0.733
155,35,0.57,1,0.791
156,45,0.616,1,0.807
157,64,0.638,1,0.762
158,61.5,0.652,0,0.664
159,46.5,0.654,1,0.488
160,51.5,0.639,1,0.279
161,68,0.584,1,0.062
162,74,0.527,1,0
163,52,0.507,1,0
164,62.5,0.494,0,0
165,30,0.498,0,0
166,32,0.493,1,0
167,41,0.498,1,0
0,31.5,0.847,1,0
1,30.5,0.794,1,0
2,20,0.752,0,0
3,20,0.718,1,0
4,23,0.689,0,0
5,24,0.664,1,0
6,31,0.649,1,0.019
7,33,0.627,0,0.22
8,139,0.628,1,0.444
9,135,0.651,1,0.595
10,28,0.71,0,0.704
11,34.5,0.805,0,0.756
12,43,0.891,1,0.756
13,162,0.941,0,0.709
14,276.5,0.966,1,0.606
15,38,0.972,0,0.451
16,55.5,0.972,1,0.247
17,67.5,0.97,1,0.053
18,51,0.971,0,0
19,56,0.971,0,0
20,147,0.977,1,0
21,32.5,0.982,1,0
22,28,0.983,1,0
23,27,0.984,1,0
24,26,0.983,1,0
25,22,0.98,1,0
26,22.5,0.975,1,0
27,20,0.968,1,0
28,20,0.961,1,0
29,23,0.948,0,0
30,26,0.934,1,0.018
31,261.5,0.933,1,0.208
32,132,0.948,1,0.421
33,30.5,0.962,1,0.587
34,34,0.968,1,0.699
35,34,0.973,1,0.764
36,54.5,0.972,1,0.777
37,68,0.965,1,0.735
38,50.5,0.954,1,0.637
39,52.5,0.943,1,0.46
40,53.5,0.924,1,0.257
41,62,0.889,1,0.06
42,47.5,0.847,1,0
43,52.5,0.82,1,0
44,58,0.807,0,0
45,28,0.803,1,0
46,35,0.797,1,0
47,32,0.8,1,0
48,22,0.82,1,0
49,24,0.827,1,0
50,22,0.832,1,0
51,22,0.835,1,0
52,20,0.836,1,0
53,20,0.822,0,0
54,136,0.797,1,0.02
55,142,0.783,1,0.221
56,33.5,0.83,1,0.444
57,33,0.856,1,0.615
58,32,0.849,1,0.728
59,31.5,0.84,1,0.785
60,31,0.829,0,0.767
61,29,0.817,1,0.722
62,44,0.808,1,0.623
63,51,0.801,0,0.469
64,49,0.783,1,0.266
65,64.5,0.75,1,0.061
66,62,0.724,1,0
67,67,0.713,0,0
68,47,0.705,1,0
69,230,0.697,1,0
70,32,0.674,1,0
71,29,0.64,1,0
72,34,0.605,1,0
73,29,0.575,1,0
74,23,0.554,1,0
75,22,0.533,0,0
76,22,0.515,1,0
77,20,0.459,1,0
78,27,0.413,0,0.021
79,145,0.391,1,0.218
80,243,0.49,1,0.441
81,30,0.541,1,0.611
82,34,0.521,1,0.723
83,51,0.492,1,0.779
84,66,0.465,1,0.776
85,65,0.443,1,0.728
86,38,0.428,1,0.627
87,28.5,0.41,1,0.459
88,50.5,0.38,0,0.256
89,73.5,0.35,1,0.057
90,76.5,0.341,1,0
91,158.5,0.315,0,0
92,145,0.294,0,0
93,37.5,0.271,1,0
94,27,0.264,1,0
95,30,0.26,1,0
96,24,0.26,1,0
97,25.5,0.263,1,0
98,23,0.265,0,0
99,22,0.271,1,0
100,24,0.275,1,0
101,23,0.268,1,0
102,26,0.262,1,0.022
103,34,0.256,1,0.219
104,34,0.335,1,0.445
105,141,0.395,1,0.612
106,252,0.409,1,0.722
107,151,0.425,0,0.776
108,41,0.451,1,0.747
109,35,0.482,0,0.7
110,27.5,0.513,1,0.6
111,39,0.52,1,0.448
112,45.5,0.475,1,0.249
113,51,0.389,1,0.057
114,45,0.342,1,0
115,168,0.318,0,0
116,277,0.284,1,0
117,39.5,0.257,1,0
118,40,0.243,1,0
119,37,0.288,1,0
120,24,0.307,1,0
121,24,0.307,1,0
122,23,0.298,1,0
123,22,0.315,1,0
124,21,0.302,1,0
125,20,0.291,1,0
126,28,0.274,1,0.021
127,31,0.235,0,0.204
128,31,0.249,1,0.416
129,135,0.267,1,0.551
130,30.5,0.256,0,0.661
131,30,0.253,0,0.717
132,40,0.262,1,0.719
133,54.5,0.285,0,0.671
134,60,0.326,1,0.569
135,47.5,0.367,1,0.402
136,161,0.386,1,0.216
137,63.5,0.403,1,0.047
138,70,0.408,0,0
139,62,0.404,1,0
140,63,0.391,1,0
141,132.5,0.382,1,0
142,39,0.374,1,0
143,31,0.377,1,0
144,24,0.397,1,0
145,27.5,0.399,1,0
146,22.5,0.404,1,0
147,20,0.404,1,0
148,20,0.395,1,0
149,20,0.393,1,0
150,23,0.391,1,0.016
151,32.5,0.379,1,0.162
152,153,0.419,1,0.348
153,262,0.461,0,0.508
154,35,0.511,1,0.636
155,34,0.57,1,0.684
156,26.5,0.616,1,0.709
157,26,0.638,1,0.644
158,49,0.652,0,0.531
159,67,0.654,0,0.381
160,68,0.639,1,0.211
161,58,0.584,1,0.049
162,54.5,0.527,1,0
163,46.5,0.507,0,0
164,167,0.494,1,0
165,137,0.498,1,0
166,27,0.493,1,0
167,26,0.498,1,0
0,20,0.847,1,0
1,20,0.794,1,0
2,21.5,0.752,1,0
3,20,0.718,1,0
4,21,0.689,1,0
5,24,0.664,0,0
6,24,0.649,1,0.02
7,33.5,0.627,1,0.19
8,33,0.628,0,0.396
9,136,0.651,1,0.513
10,36,0.71,1,0.631
11,29.5,0.805,0,0.695
12,32.5,0.891,1,0.727
13,48.5,0.941,1,0.681
14,48,0.966,0,0.579
15,44.5,0.972,1,0.417
16,174,0.972,1,0.224
17,66.5,0.97,1,0.051
18,62.5,0.971,1,0
19,62,0.971,1,0
20,145.5,0.977,1,0
21,31,0.982,1,0
22,28,0.983,1,0
23,31,0.984,1,0
24,23,0.983,1,0
25,20,0.98,1,0
26,20,0.975,1,0
27,22,0.968,1,0
28,22,0.961,1,0
29,22,0.948,1,0
30,27,0.934,1,0.025
31,31,0.933,1,0.204
32,30,0.948,1,0.438
33,31,0.962,1,0.613
34,258.5,0.968,1,0.723
35,257.5,0.973,1,0.779
36,37,0.972,1,0.782
37,52,0.965,0,0.736
38,60,0.954,0,0.637
39,55.5,0.943,0,0.472
40,55.5,0.924,1,0.273
41,38,0.889,1,0.068
42,53.5,0.847,1,0
43,60,0.82,1,0
44,160.5,0.807,1,0
45,237.5,0.803,1,0
46,34,0.797,1,0
47,32,0.8,1,0
48,23,0.82,1,0
49,20,0.827,1,0
50,25,0.832,1,0
51,22,0.835,1,0
52,24,0.836,1,0
53,23,0.822,1,0
54,22,0.797,1,0.026
55,31,0.783,1,0.209
56,155,0.83,0,0.427
57,39,0.856,0,0.595
58,31,0.849,1,0.711
59,34,0.84,1,0.716
60,41.5,0.829,0,0.683
61,29,0.817,1,0.698
62,42.5,0.808,1,0.609
63,65,0.801,0,0.453
64,74,0.783,1,0.222
65,54.5,0.75,1,0.037
66,59.5,0.724,1,0
67,266.5,0.713,0,0
68,173,0.705,1,0
69,32,0.697,0,0
70,25,0.674,1,0
71,27,0.64,1,0
72,29,0.605,1,0
73,26.5,0.575,1,0
74,21.5,0.554,1,0
75,20,0.533,0,0
76,20,0.515,1,0
77,20,0.459,0,0
78,22,0.413,1,0.027
79,28.5,0.391,1,0.218
80,33,0.49,0,0.433
81,147.5,0.541,1,0.6
82,148,0.521,1,0.713
83,41.5,0.492,0,0.77
84,39,0.465,1,0.785
85,41,0.443,1,0.739
86,42.5,0.428,1,0.637
87,39.5,0.41,1,0.471
88,62,0.38,1,0.268
89,59.5,0.35,1,0.068
90,66,0.341,1,0
91,55,0.315,0,0
92,65,0.294,1,0
93,233,0.271,1,0
94,32,0.264,1,0
95,35,0.26,1,0
96,20,0.26,0,0
97,20,0.263,1,0
98,20,0.265,1,0
99,22,0.271,1,0
100,23,0.275,1,0
101,24,0.268,1,0
102,24,0.262,0,0.028
103,31,0.256,1,0.218
104,37,0.335,0,0.431
105,31,0.395,1,0.598
106,30,0.409,1,0.71
107,273.5,0.425,0,0.767
108,164.5,0.451,0,0.744
109,42.5,0.482,0,0.697
110,45.5,0.513,1,0.595
111,48.5,0.52,0,0.441
112,58.5,0.475,0,0.246
113,68,0.389,1,0.061
114,79,0.342,0,0
115,68.5,0.318,1,0
116,252,0.284,1,0
117,27,0.257,1,0
118,27,0.243,0,0
119,26,0.288,1,0
120,20,0.307,1,0
121,20,0.307,1,0
122,20,0.298,1,0
123,20,0.315,0,0
124,22,0.302,1,0
125,22,0.291,0,0
126,28,0.274,1,0.024
127,28,0.235,1,0.182
128,127,0.249,0,0.391
129,33,0.267,0,0.547
130,43,0.256,1,0.665
131,42.5,0.253,1,0.725
132,48,0.262,1,0.738
133,267,0.285,1,0.69
134,279,0.326,0,0.588
135,61,0.367,1,0.419
136,47.5,0.386,1,0.229
137,51.5,0.403,1,0.056
138,76,0.408,1,0
139,86,0.404,0,0
140,161,0.391,0,0
141,124.5,0.382,1,0
142,21,0.374,0,0
143,27,0.377,1,0
144,20,0.397,1,0
145,23,0.399,1,0
146,26,0.404,0,0
147,22,0.404,1,0
148,21,0.395,0,0
149,22,0.393,1,0
150,23,0.391,1,0.022
151,26,0.379,0,0.174
152,32,0.419,1,0.373
153,29,0.461,1,0.541
154,33,0.511,1,0.656
155,266.5,0.57,0,0.716
156,275.5,0.616,0,0.711
157,58.5,0.638,1,0.656
158,40.5,0.652,1,0.569
159,68,0.654,0,0.423
160,64.5,0.639,1,0.241
161,49,0.584,1,0.064
162,69.5,0.527,1,0
163,167,0.507,1,0
164,75.5,0.494,1,0
165,37.5,0.498,1,0
166,27,0.493,0,0
167,25,0.498,0,0
0,21.5,0.847,1,0
1,27,0.794,1,0
2,26,0.752,1,0
3,22,0.718,0,0
4,22,0.689,1,0
5,20,0.664,0,0
6,23,0.649,1,0.032
7,26,0.627,0,0.228
8,136,0.628,0,0.443
9,41,0.651,1,0.584
10,34,0.71,1,0.695
11,34.5,0.805,1,0.753
12,39.5,0.891,1,0.754
13,163.5,0.941,1,0.711
14,284,0.966,0,0.615
15,55.5,0.972,0,0.467
16,63,0.972,1,0.274
17,62,0.97,1,0.077
18,70.5,0.971,1,0
19,55,0.971,1,0
20,64,0.977,0,0
21,27.5,0.982,1,0
22,28,0.983,1,0
23,28,0.984,0,0
24,25.5,0.983,1,0
25,25.5,0.98,1,0
26,21.5,0.975,1,0
27,21,0.968,1,0
28,22,0.961,1,0
29,21,0.948,1,0
30,23,0.934,1,0.033
31,29,0.933,0,0.222
32,134,0.948,0,0.43
33,137.5,0.962,0,0.59
34,37.5,0.968,0,0.696
35,40,0.973,1,0.749
36,159,0.972,1,0.754
37,154,0.965,1,0.711
38,35,0.954,1,0.607
39,40,0.943,1,0.369
40,52.5,0.924,0,0.269
41,60.5,0.889,1,0.078
42,51,0.847,1,0
43,58,0.82,1,0
44,52.5,0.807,0,0
45,34.5,0.803,1,0
46,29,0.797,1,0
47,32,0.8,1,0
48,25,0.82,0,0
49,25.5,0.827,1,0
50,24,0.832,1,0
51,21,0.835,1,0
