Demand;SolarGen;Wind
15.392270000000002;0.0;0.066
15.38328;0.0;0.059
15.21482;0.0;0.043
14.91719;0.0;0.031
37.8685;0.0;0.026
43.34909;0.0;0.026
64.9626;0.098;0.027000000000000003
50.05732;0.301;0.018000000000000002
53.33534;0.48;0.017
57.83385;0.6000000000000001;0.022000000000000002
73.6646;0.665;0.03
68.54366999999999;0.6779999999999999;0.038
76.85708000000002;0.621;0.040999999999999995
69.77474000000001;0.537;0.044000000000000004
73.59342;0.40399999999999997;0.047
71.77075;0.22699999999999998;0.052000000000000005
109.68392;0.054000000000000006;0.06
151.8781;0.0;0.095
187.4991;0.0;0.091
202.88318;0.0;0.053
172.22513999999995;0.0;0.023
85.15434;0.0;0.016
48.71387;0.0;0.031
17.716920000000005;0.0;0.077
14.11879;0.0;0.131
11.85538;0.0;0.17400000000000002
15.53875;0.0;0.19699999999999998
12.91409;0.0;0.214
29.98293;0.0;0.231
37.3227;0.0;0.251
56.48461999999999;0.106;0.264
52.2042;0.293;0.35100000000000003
54.17077;0.457;0.45
69.97327;0.5710000000000001;0.395
67.69976;0.635;0.327
71.71369;0.654;0.275
74.08735;0.636;0.238
74.02387;0.562;0.205
88.73992;0.43200000000000005;0.187
85.78896999999998;0.255;0.188
100.61653;0.066;0.173
128.41668;0.0;0.21600000000000003
165.67027;0.0;0.28300000000000003
227.74914;0.0;0.34600000000000003
156.94776000000005;0.0;0.40399999999999997
81.61851999999998;0.0;0.407
39.79004000000001;0.0;0.419
19.98185;0.0;0.436
15.37255;0.0;0.449
14.74999;0.0;0.457
14.14004;0.0;0.462
14.40865;0.0;0.48100000000000004
27.7301;0.0;0.498
39.26532;0.0;0.515
52.35668;0.11699999999999999;0.486
54.12181;0.313;0.642
53.28978000000001;0.473;0.6759999999999999
55.44176;0.603;0.614
83.01028000000002;0.6709999999999999;0.539
73.59881;0.6950000000000001;0.469
76.00954;0.6609999999999999;0.412
66.12379;0.5820000000000001;0.35700000000000004
86.75371;0.45399999999999996;0.32299999999999995
69.5411;0.278;0.294
77.69086999999998;0.078;0.21899999999999997
127.06941;0.0;0.214
154.78195;0.0;0.266
245.23513;0.0;0.341
131.78011999999998;0.0;0.425
75.55493;0.0;0.495
40.75937;0.0;0.501
16.42469;0.0;0.53
14.55177;0.0;0.56
15.81539;0.0;0.585
14.77476;0.0;0.591
17.57325;0.0;0.5820000000000001
35.0589;0.0;0.5750000000000001
46.88333;0.001;0.5720000000000001
55.64397;0.139;0.5529999999999999
45.74326;0.34400000000000003;0.759
54.85428;0.503;0.762
60.89327;0.619;0.675
72.80960999999998;0.682;0.5529999999999999
78.15949;0.6920000000000001;0.434
65.12448;0.6509999999999999;0.318
73.91436999999998;0.5650000000000001;0.231
73.26194;0.424;0.19
86.55682;0.244;0.17800000000000002
105.22568;0.061;0.149
127.68409;0.0;0.17
200.99781;0.0;0.196
