Demand;SolarGen;Wind
5.7919800000000015;0.0;0.12300000000000001
6.12621;0.0;0.11199999999999999
6.0039099999999985;0.0;0.09300000000000001
6.1902599999999985;0.0;0.078
16.16706;0.0;0.066
17.5059;0.0;0.061
21.89878;0.104;0.055999999999999994
22.84395;0.307;0.038
28.49843;0.489;0.037000000000000005
32.67361;0.609;0.04
35.21883;0.6709999999999999;0.045
35.245;0.682;0.047
33.35595;0.627;0.047
28.15659;0.542;0.045
34.85434;0.408;0.046
32.813759999999995;0.22899999999999998;0.048
36.99318;0.054000000000000006;0.047
81.33853;0.0;0.066
94.56398;0.0;0.055999999999999994
102.68696;0.0;0.028999999999999998
70.85948;0.0;0.012
29.43083;0.0;0.019
19.28719;0.0;0.055
7.21554;0.0;0.107
6.60237;0.0;0.157
6.63099;0.0;0.19699999999999998
6.24529;0.0;0.22
7.694269999999999;0.0;0.237
14.57356;0.0;0.252
16.8966;0.0;0.26899999999999996
24.39031;0.107;0.262
18.86518;0.293;0.364
29.27774;0.457;0.457
25.40608;0.5740000000000001;0.395
26.93046;0.637;0.315
28.57555;0.654;0.253
31.55895;0.637;0.214
33.22376;0.562;0.183
31.80376;0.431;0.17
29.04875;0.254;0.17400000000000002
40.94395;0.065;0.163
56.49669;0.0;0.21
69.74495999999999;0.0;0.28400000000000003
99.87319;0.0;0.354
61.6647;0.0;0.413
36.81875;0.0;0.414
21.58721;0.0;0.42700000000000005
8.264380000000001;0.0;0.444
6.45939;0.0;0.457
6.7679399999999985;0.0;0.46299999999999997
5.34745;0.0;0.469
5.7198699999999985;0.0;0.494
11.51489;0.0;0.513
16.302989999999998;0.0;0.526
23.97835;0.115;0.489
13.5868;0.308;0.652
24.35526;0.469;0.6559999999999999
19.77145;0.602;0.584
27.71177;0.669;0.494
28.81322;0.6930000000000001;0.42200000000000004
23.61179;0.662;0.37
29.616;0.583;0.326
25.74057;0.45399999999999996;0.302
34.54465;0.27699999999999997;0.27899999999999997
34.36439;0.077;0.209
54.51624;0.0;0.206
74.79863;0.0;0.266
72.41176;0.0;0.35700000000000004
56.95891999999999;0.0;0.44299999999999995
31.54683;0.0;0.5
16.7754;0.0;0.5
7.73367;0.0;0.526
6.2046;0.0;0.5529999999999999
6.23646;0.0;0.578
6.26414;0.0;0.584
5.74607;0.0;0.578
11.23556;0.0;0.5700000000000001
19.98131;0.001;0.5660000000000001
21.72128;0.14;0.5529999999999999
19.7296;0.342;0.755
20.39985;0.5;0.7440000000000001
23.48933;0.618;0.643
27.63883;0.682;0.51
35.78095;0.6910000000000001;0.391
35.74178;0.65;0.28200000000000003
26.33541;0.5630000000000001;0.206
28.77513;0.42200000000000004;0.172
35.63336;0.24100000000000002;0.165
38.83949000000001;0.059;0.14
51.15546;0.0;0.161
77.27881;0.0;0.18899999999999997
87.98601;0.0;0.225
60.68654;0.0;0.28400000000000003
33.862559999999995;0.0;0.358
14.83195;0.0;0.411
9.13861;0.0;0.442
6.5646;0.0;0.451
6.16878;0.0;0.445
6.7629800000000015;0.0;0.436
5.50548;0.0;0.423
12.35882;0.0;0.414
21.91745;0.001;0.413
30.591;0.124;0.364
19.5256;0.33;0.439
25.16777;0.496;0.461
32.16106;0.627;0.384
28.61813;0.654;0.304
35.10054;0.654;0.245
27.61015;0.619;0.192
29.75578;0.555;0.151
35.19163;0.436;0.126
24.64852;0.264;0.107
42.06178;0.07;0.079
59.6601;0.0;0.098
70.37029;0.0;0.136
87.70264;0.0;0.18899999999999997
60.8902;0.0;0.248
33.06257;0.0;0.28500000000000003
18.24883;0.0;0.289
8.66571;0.0;0.315
7.17502;0.0;0.326
7.4775800000000014;0.0;0.304
7.8944800000000015;0.0;0.28300000000000003
8.25473;0.0;0.294
16.816010000000002;0.0;0.313
21.7615;0.001;0.33799999999999997
28.67424;0.124;0.397
25.23879;0.326;0.64
26.0037;0.494;0.627
29.85708;0.631;0.536
38.25716;0.6880000000000001;0.449
32.47115;0.6960000000000001;0.379
34.8878;0.653;0.32899999999999996
31.492040000000006;0.561;0.29600000000000004
35.93660999999999;0.423;0.281
39.23087;0.248;0.27
44.73487;0.065;0.21600000000000003
77.43783;0.0;0.225
87.8073;0.0;0.267
98.26242;0.0;0.309
77.43013;0.0;0.36200000000000004
35.40756;0.0;0.39299999999999996
19.87005;0.0;0.413
9.40142;0.0;0.434
7.05742;0.0;0.44799999999999995
7.0399699999999985;0.0;0.44799999999999995
6.79972;0.0;0.436
6.759360000000001;0.0;0.43
14.0953;0.0;0.43
21.50873;0.001;0.439
30.911890000000003;0.14200000000000002;0.409
24.4258;0.35100000000000003;0.589
26.43532;0.517;0.626
30.99503;0.629;0.55
40.17912000000001;0.6900000000000001;0.457
36.98871;0.7030000000000001;0.39899999999999997
37.46373;0.6679999999999999;0.365
29.08397;0.59;0.35000000000000003
35.66115;0.461;0.35100000000000003
38.31233;0.281;0.33799999999999997
44.45603;0.078;0.255
54.71062;0.0;0.228
92.62098;0.0;0.266
109.32989;0.0;0.325
