Demand;SolarGen;Wind
3.2312;0.0;0.159
4.05734;0.0;0.14
3.88049;0.0;0.10800000000000001
3.86534;0.0;0.078
7.8814899999999986;0.0;0.055999999999999994
11.61879;0.001;0.048
16.1316;0.08700000000000001;0.042
13.72768;0.228;0.033
17.07841;0.39799999999999996;0.03
16.259339999999998;0.536;0.023
21.0198;0.62;0.019
19.60616;0.643;0.016
17.72628;0.589;0.013999999999999999
18.11363;0.505;0.013
17.91264;0.37;0.013
19.63759;0.198;0.013999999999999999
22.72105;0.042;0.017
33.72616;0.0;0.032
46.02758;0.0;0.025
49.40614;0.0;0.01
34.77771;0.0;0.005
19.21266;0.0;0.011000000000000001
11.8856;0.0;0.02
5.45569;0.0;0.02
3.07157;0.0;0.023
3.6953;0.0;0.031
3.56732;0.0;0.036000000000000004
2.9632;0.0;0.047
7.697319999999999;0.0;0.064
10.57703;0.002;0.079
13.40736;0.127;0.079
11.53351;0.32799999999999996;0.172
12.77576;0.494;0.304
17.2777;0.608;0.32299999999999995
17.89465;0.6629999999999999;0.27399999999999997
18.10906;0.6709999999999999;0.205
17.08522;0.632;0.158
16.110210000000002;0.547;0.132
19.42206;0.413;0.121
18.27463;0.235;0.115
25.77831;0.053;0.09300000000000001
29.43592;0.0;0.12
49.87091;0.0;0.158
54.00001;0.0;0.21
41.62915;0.0;0.271
16.623829999999998;0.0;0.307
10.70878;0.0;0.315
4.3757199999999985;0.0;0.302
2.63567;0.0;0.278
2.89683;0.0;0.25
2.73694;0.0;0.23399999999999999
3.21449;0.0;0.24
6.1547;0.0;0.251
9.35671;0.002;0.256
15.5129;0.125;0.226
8.33893;0.319;0.45299999999999996
12.61823;0.49;0.545
13.71905;0.625;0.504
15.24458;0.685;0.418
14.90286;0.6970000000000001;0.33399999999999996
16.15989;0.662;0.275
15.4579;0.58;0.24
16.70986;0.449;0.225
19.23406;0.26899999999999996;0.2
19.12623;0.07;0.13699999999999998
30.807270000000006;0.0;0.139
49.94314;0.0;0.171
42.37767;0.0;0.237
27.98378;0.0;0.311
12.68632;0.0;0.373
8.24576;0.0;0.38799999999999996
4.26173;0.0;0.379
3.3828400000000003;0.0;0.361
4.28811;0.0;0.34500000000000003
3.93891;0.0;0.335
3.96642;0.0;0.321
9.0244;0.0;0.293
12.917;0.002;0.266
14.012620000000002;0.14;0.239
12.68564;0.34;0.507
14.13153;0.502;0.5870000000000001
16.37209;0.606;0.532
17.914820000000006;0.665;0.42100000000000004
17.70478;0.674;0.312
17.340329999999998;0.62;0.22399999999999998
19.60762;0.534;0.159
19.90565;0.4;0.124
20.74807;0.223;0.11
25.61748;0.049;0.08600000000000001
32.53277;0.0;0.105
45.14997;0.0;0.125
53.86523;0.0;0.156
38.44652;0.0;0.205
21.33006;0.0;0.263
12.32182;0.0;0.29
5.10377;0.0;0.29100000000000004
3.10875;0.0;0.27399999999999997
2.53513;0.0;0.248
2.4081900000000003;0.0;0.22399999999999998
3.5722400000000003;0.0;0.207
6.6132;0.0;0.19699999999999998
8.132589999999999;0.002;0.191
11.50036;0.135;0.16
9.52791;0.34;0.268
11.49479;0.505;0.342
13.98481;0.636;0.315
13.84955;0.6829999999999999;0.24
15.57577;0.6679999999999999;0.16399999999999998
15.988979999999998;0.583;0.11199999999999999
17.63628;0.488;0.078
12.74618;0.371;0.066
13.74738;0.225;0.065
19.30725;0.057999999999999996;0.07100000000000001
32.66534;0.0;0.127
30.15016;0.0;0.187
47.96844;0.0;0.244
