Demand;SolarGen;Wind
3.26369;0.0;0.024
3.24305;0.0;0.040999999999999995
2.7875;0.0;0.065
2.91638;0.0;0.08600000000000001
7.1379100000000015;0.0;0.098
5.64914;0.0;0.105
12.38076;0.113;0.102
9.0379;0.326;0.047
9.14275;0.499;0.027000000000000003
13.367170000000002;0.632;0.019
13.46155;0.6950000000000001;0.012
16.09583;0.7090000000000001;0.008
13.14763;0.672;0.005
14.82001;0.589;0.004
14.70989;0.455;0.004
15.84523;0.272;0.006
18.91154;0.07400000000000001;0.013999999999999999
24.875870000000006;0.0;0.038
32.47985;0.0;0.044000000000000004
35.43689000000001;0.0;0.034
26.01423;0.0;0.027999999999999997
17.19483;0.0;0.032
7.4386899999999985;0.0;0.042
3.06184;0.0;0.067
2.67144;0.0;0.111
2.51021;0.0;0.16399999999999998
2.53266;0.0;0.207
2.22615;0.0;0.24
5.49491;0.0;0.26899999999999996
7.6337;0.0;0.302
11.83486;0.092;0.292
8.62538;0.28300000000000003;0.27399999999999997
10.09032;0.455;0.161
12.12981;0.544;0.068
12.57214;0.615;0.038
10.89513;0.6459999999999999;0.027999999999999997
11.41756;0.648;0.02
12.81148;0.5720000000000001;0.013
12.38692;0.444;0.012
12.40595;0.27;0.021
14.73045;0.077;0.046
19.84378;0.0;0.12300000000000001
33.41871;0.0;0.222
45.41208;0.0;0.303
25.85481;0.0;0.35000000000000003
13.83307;0.0;0.365
6.53441;0.0;0.34900000000000003
3.04073;0.0;0.33
2.55416;0.0;0.32899999999999996
2.6279;0.0;0.34800000000000003
2.72375;0.0;0.373
2.97407;0.0;0.411
6.05777;0.0;0.44799999999999995
8.9212;0.0;0.471
10.55752;0.113;0.445
10.40316;0.318;0.483
12.25251;0.49;0.382
12.3536;0.628;0.23399999999999999
13.33416;0.6980000000000001;0.151
13.48814;0.7120000000000001;0.119
13.11434;0.674;0.1
12.5161;0.596;0.085
16.83185;0.467;0.08800000000000001
15.6081;0.289;0.102
16.51442;0.085;0.11699999999999999
22.50518;0.0;0.198
33.01441;0.0;0.319
35.20725;0.0;0.386
27.55026;0.0;0.413
11.72073;0.0;0.42
9.01145;0.0;0.434
2.78881;0.0;0.46399999999999997
2.4287400000000003;0.0;0.489
2.72193;0.0;0.515
2.28058;0.0;0.541
2.23186;0.0;0.53
6.0716199999999985;0.0;0.522
8.325660000000001;0.0;0.528
13.22191;0.104;0.5329999999999999
9.74217;0.29100000000000004;0.623
8.54424;0.469;0.498
10.71712;0.626;0.305
15.31181;0.6960000000000001;0.162
13.4276;0.7070000000000001;0.07100000000000001
12.23111;0.664;0.03
14.15344;0.544;0.018000000000000002
12.97172;0.428;0.019
14.50211;0.26899999999999996;0.031
18.51866;0.08;0.054000000000000006
25.21021;0.0;0.127
32.46881;0.0;0.21600000000000003
41.94279;0.0;0.281
32.134570000000004;0.0;0.318
13.48693;0.0;0.34800000000000003
8.7331;0.0;0.37
4.04769;0.0;0.386
2.70475;0.0;0.39
2.53781;0.0;0.41
3.27253;0.0;0.419
2.9083900000000003;0.0;0.411
6.44899;0.0;0.40399999999999997
8.27334;0.0;0.407
11.07271;0.115;0.365
9.66349;0.327;0.33399999999999996
10.59138;0.502;0.256
15.5712;0.629;0.147
16.49343;0.6950000000000001;0.105
14.192420000000002;0.711;0.08
18.274520000000006;0.67;0.063
15.99124;0.5920000000000001;0.05
16.2776;0.461;0.044000000000000004
14.08259;0.28;0.045
17.47784;0.078;0.057
28.11311;0.0;0.103
40.02772;0.0;0.13
39.43763;0.0;0.136
33.49986;0.0;0.14400000000000002
18.00911;0.0;0.146
8.72373;0.0;0.156
3.45996;0.0;0.212
2.82161;0.0;0.27399999999999997
3.30919;0.0;0.325
2.92343;0.0;0.37
3.1376;0.0;0.424
7.31223;0.0;0.462
8.19903;0.0;0.485
14.26341;0.113;0.45899999999999996
11.42133;0.327;0.526
10.6006;0.503;0.374
13.65764;0.6459999999999999;0.179
16.98715;0.708;0.08600000000000001
14.05904;0.721;0.054000000000000006
16.65346;0.684;0.048
15.864679999999998;0.604;0.052000000000000005
15.39051;0.473;0.064
13.89838;0.293;0.084
21.03231;0.085;0.109
26.64583;0.0;0.183
35.01534;0.0;0.276
45.19241;0.0;0.326
29.44706;0.0;0.358
18.59175;0.0;0.34600000000000003
9.80686;0.0;0.324
4.23984;0.0;0.317
3.18854;0.0;0.318
3.06799;0.0;0.317
2.72706;0.0;0.317
3.4148;0.0;0.342
7.50116;0.0;0.37
8.7058;0.0;0.39
13.57042;0.14;0.364
9.99509;0.358;0.386
11.622;0.53;0.255
13.40849;0.6459999999999999;0.139
16.771710000000002;0.708;0.09699999999999999
17.89397;0.722;0.10099999999999999
17.40029;0.685;0.114
17.36521;0.608;0.131
19.70452;0.479;0.145
16.676779999999994;0.293;0.156
22.78026;0.08600000000000001;0.17400000000000002
27.76568;0.0;0.24
37.97493;0.0;0.33
37.66073;0.0;0.33399999999999996
32.16672;0.0;0.313
19.317;0.0;0.312
9.10389;0.0;0.317
3.62225;0.0;0.331
3.57406;0.0;0.35200000000000004
3.30669;0.0;0.379
3.53966;0.0;0.411
3.63701;0.0;0.436
6.738180000000002;0.0;0.455
10.1284;0.0;0.469
14.54836;0.14200000000000002;0.43
12.62086;0.363;0.515
11.37268;0.536;0.407
11.54143;0.6559999999999999;0.239
18.09334;0.716;0.155
19.02073;0.728;0.119
17.712770000000006;0.6940000000000001;0.09699999999999999
15.72709;0.612;0.09300000000000001
17.33576;0.474;0.109
17.83846;0.28500000000000003;0.14300000000000002
22.03697;0.081;0.184
33.00582;0.0;0.275
39.11968;0.0;0.39799999999999996
48.87084;0.0;0.445
36.84305;0.0;0.425
17.151989999999998;0.0;0.39299999999999996
10.57384;0.0;0.37200000000000005
4.43304;0.0;0.36200000000000004
2.62337;0.0;0.366
3.4253400000000003;0.0;0.384
3.07257;0.0;0.40399999999999997
3.46931;0.0;0.449
7.11137;0.0;0.489
9.5809;0.0;0.514
15.78696;0.154;0.486
11.30051;0.376;0.5529999999999999
12.0497;0.547;0.38799999999999996
15.29814;0.6609999999999999;0.182
17.53054;0.722;0.08900000000000001
15.96774;0.7340000000000001;0.05
17.459770000000002;0.7000000000000001;0.034
14.14096;0.622;0.028999999999999998
18.3913;0.493;0.034
14.22984;0.29600000000000004;0.048
17.70277;0.08800000000000001;0.079
30.859540000000006;0.0;0.17800000000000002
42.83121;0.0;0.302
51.00100000000001;0.0;0.361
32.48567;0.0;0.373
17.127779999999998;0.0;0.37799999999999995
9.67401;0.0;0.392
3.7145;0.0;0.38799999999999996
3.4490300000000005;0.0;0.42100000000000004
3.03745;0.0;0.471
3.00916;0.0;0.526
3.1754;0.0;0.556
6.805160000000001;0.0;0.5690000000000001
10.60569;0.0;0.5750000000000001
12.61933;0.12;0.551
9.98576;0.33299999999999996;0.594
10.65542;0.511;0.5
13.28696;0.639;0.331
13.327979999999998;0.7000000000000001;0.218
16.73021;0.711;0.151
15.191529999999998;0.6759999999999999;0.126
15.374020000000002;0.594;0.11599999999999999
18.66406;0.462;0.118
17.58452;0.28200000000000003;0.135
23.72574;0.08;0.171
26.20707;0.0;0.26
40.97071;0.0;0.36200000000000004
41.19623;0.0;0.39799999999999996
33.804990000000004;0.0;0.414
19.36099;0.0;0.445
8.81948;0.0;0.46399999999999997
3.84596;0.0;0.499
2.9676400000000003;0.0;0.521
2.81732;0.0;0.5680000000000001
2.54393;0.0;0.59
3.31423;0.0;0.593
6.85347;0.0;0.589
7.89261;0.0;0.5750000000000001
12.6507;0.12;0.56
10.07326;0.327;0.5630000000000001
11.90382;0.511;0.514
13.06377;0.616;0.418
14.37996;0.685;0.32299999999999995
15.81084;0.706;0.289
15.343329999999998;0.665;0.271
16.264860000000002;0.584;0.252
17.303639999999998;0.451;0.255
16.64229;0.267;0.248
19.55301;0.07100000000000001;0.22399999999999998
26.11904;0.0;0.226
37.06674;0.0;0.271
45.21139;0.0;0.28700000000000003
29.23971;0.0;0.294
18.77493;0.0;0.297
10.39215;0.0;0.304
4.09627;0.0;0.32299999999999995
4.01246;0.0;0.34400000000000003
3.86574;0.0;0.364
3.13086;0.0;0.387
3.84867;0.0;0.416
7.433610000000002;0.0;0.444
10.72698;0.0;0.461
14.08059;0.10800000000000001;0.449
12.51477;0.317;0.476
13.62496;0.495;0.379
13.41545;0.643;0.21600000000000003
17.33566;0.706;0.109
21.64799;0.722;0.076
20.70419;0.6880000000000001;0.064
16.86492;0.611;0.057
19.72301;0.484;0.052000000000000005
19.41511;0.305;0.049
25.98289;0.09300000000000001;0.06
31.080070000000006;0.0;0.132
46.09978;0.0;0.245
57.83603000000001;0.0;0.33299999999999996
39.85625;0.0;0.379
20.49277;0.0;0.387
11.92232;0.0;0.34700000000000003
5.74814;0.0;0.34
3.65507;0.0;0.33799999999999997
4.04555;0.0;0.321
3.57484;0.0;0.301
3.10988;0.0;0.304
8.5303;0.0;0.315
10.90078;0.0;0.318
13.13825;0.134;0.276
12.94274;0.35200000000000004;0.17800000000000002
13.139170000000002;0.524;0.049
18.17092;0.644;0.0
19.05804;0.705;0.0
15.911779999999998;0.716;0.0
19.39985;0.6759999999999999;0.0
17.24182;0.594;0.0
20.77565;0.471;0.0
16.49839;0.293;0.0
20.33961;0.08800000000000001;0.001
40.34791;0.0;0.01
47.50861;0.0;0.031
50.16018;0.0;0.054000000000000006
34.63628;0.0;0.076
21.67102;0.0;0.08
11.61021;0.0;0.09
4.06645;0.0;0.118
2.91454;0.0;0.14800000000000002
2.61602;0.0;0.161
2.72751;0.0;0.16699999999999998
2.67025;0.0;0.166
6.20028;0.0;0.16699999999999998
