Demand;SolarGen;Wind
0.0;0.0;0.1
0.0;0.0;0.081
0.0;0.0;0.075
0.0;0.0;0.093
0.0;0.0;0.127
0.0;0.0;0.167
0.0;0.006;0.183
0.0;0.08;0.156
0.0;0.219;0.11900000000000001
0.0;0.333;0.096
0.0;0.384;0.081
65.81400000000001;0.388;0.064
75.21600000000001;0.379;0.052000000000000005
84.61800000000001;0.366;0.041
89.319;0.338;0.025
108.123;0.272;0.016
126.927;0.164;0.014
157.0134;0.038;0.034
183.339;0.0;0.085
202.143;0.0;0.187
186.1596;0.0;0.33
171.1164;0.0;0.457
157.0134;0.0;0.535
124.1064;0.0;0.539
0.0;0.0;0.47900000000000004
0.0;0.0;0.39
0.0;0.0;0.299
0.0;0.0;0.224
0.0;0.0;0.163
0.0;0.0;0.101
0.0;0.007;0.052000000000000005
0.0;0.07200000000000001;0.031
0.0;0.17400000000000002;0.028
0.0;0.277;0.034
0.0;0.352;0.036000000000000004
65.81400000000001;0.386;0.05
75.21600000000001;0.429;0.068
84.61800000000001;0.438;0.08
89.319;0.36;0.111
108.123;0.232;0.177
126.927;0.113;0.25
157.0134;0.017;0.305
183.339;0.0;0.30000000000000004
202.143;0.0;0.252
186.1596;0.0;0.196
171.1164;0.0;0.176
157.0134;0.0;0.183
124.1064;0.0;0.17200000000000001
0.0;0.0;0.153
0.0;0.0;0.13
0.0;0.0;0.114
0.0;0.0;0.10300000000000001
0.0;0.0;0.097
0.0;0.0;0.091
0.0;0.013000000000000001;0.09
0.0;0.097;0.099
0.0;0.199;0.112
0.0;0.319;0.12
0.0;0.401;0.12
65.81400000000001;0.445;0.095
75.21600000000001;0.443;0.064
84.61800000000001;0.381;0.048
89.319;0.28700000000000003;0.048
108.123;0.198;0.056
126.927;0.092;0.066
157.0134;0.013000000000000001;0.079
183.339;0.0;0.08700000000000001
202.143;0.0;0.078
186.1596;0.0;0.067
171.1164;0.0;0.054
157.0134;0.0;0.041
124.1064;0.0;0.019
0.0;0.0;0.007
0.0;0.0;0.004
0.0;0.0;0.005
0.0;0.0;0.006
0.0;0.0;0.004
0.0;0.0;0.003
0.0;0.024;0.003
0.0;0.123;0.004
0.0;0.225;0.006
0.0;0.326;0.007
0.0;0.437;0.01
65.81400000000001;0.5;0.008
75.21600000000001;0.533;0.005
84.61800000000001;0.494;0.004
89.319;0.433;0.004
108.123;0.28800000000000003;0.004
126.927;0.145;0.004
157.0134;0.022;0.004
183.339;0.0;0.006
202.143;0.0;0.01
186.1596;0.0;0.019
171.1164;0.0;0.028
157.0134;0.0;0.044
124.1064;0.0;0.066
0.0;0.0;0.08700000000000001
0.0;0.0;0.111
0.0;0.0;0.136
0.0;0.0;0.163
0.0;0.0;0.18
0.0;0.0;0.185
0.0;0.029;0.192
0.0;0.17400000000000002;0.197
0.0;0.342;0.201
0.0;0.497;0.202
0.0;0.579;0.192
65.81400000000001;0.613;0.19
75.21600000000001;0.591;0.184
84.61800000000001;0.521;0.167
89.319;0.42;0.14400000000000002
108.123;0.268;0.13
126.927;0.11800000000000001;0.137
157.0134;0.015;0.159
183.339;0.0;0.183
202.143;0.0;0.198
186.1596;0.0;0.181
171.1164;0.0;0.14
157.0134;0.0;0.108
124.1064;0.0;0.096
0.0;0.0;0.096
0.0;0.0;0.095
0.0;0.0;0.101
0.0;0.0;0.122
0.0;0.0;0.15
0.0;0.0;0.163
0.0;0.006;0.158
0.0;0.06;0.15
0.0;0.153;0.155
0.0;0.267;0.161
0.0;0.35100000000000003;0.157
65.81400000000001;0.387;0.14
75.21600000000001;0.373;0.123
84.61800000000001;0.356;0.114
89.319;0.293;0.12
