Demand;SolarGen;Wind
0.0;0.0;0.264
0.0;0.0;0.26
0.0;0.0;0.256
0.0;0.0;0.253
0.0;0.0;0.242
0.0;0.0;0.195
0.0;0.056;0.14300000000000002
0.0;0.248;0.111
0.0;0.459;0.146
0.0;0.596;0.203
0.0;0.687;0.216
0.0;0.708;0.247
0.0;0.683;0.302
0.0;0.626;0.362
0.0;0.499;0.40900000000000003
6.3474;0.304;0.437
9.029399999999999;0.094;0.53
12.1584;0.0;0.642
15.3768;0.0;0.739
15.645;0.0;0.84
15.198;0.0;0.898
12.963;0.0;0.903
9.387;0.0;0.893
8.8506;0.0;0.895
0.0;0.0;0.887
0.0;0.0;0.868
0.0;0.0;0.848
0.0;0.0;0.8240000000000001
0.0;0.0;0.8130000000000001
0.0;0.0;0.812
0.0;0.047;0.8150000000000001
0.0;0.223;0.8270000000000001
0.0;0.429;0.855
0.0;0.5700000000000001;0.883
0.0;0.648;0.893
0.0;0.637;0.879
0.0;0.621;0.854
0.0;0.557;0.8210000000000001
0.0;0.463;0.777
6.3474;0.324;0.733
9.029399999999999;0.135;0.7010000000000001
12.1584;0.002;0.664
15.3768;0.0;0.655
15.645;0.0;0.644
15.198;0.0;0.627
12.963;0.0;0.599
9.387;0.0;0.596
8.8506;0.0;0.608
0.0;0.0;0.615
0.0;0.0;0.623
0.0;0.0;0.626
0.0;0.0;0.626
0.0;0.0;0.609
0.0;0.0;0.5740000000000001
0.0;0.056;0.541
0.0;0.247;0.538
0.0;0.449;0.584
0.0;0.585;0.648
0.0;0.638;0.662
0.0;0.651;0.642
0.0;0.602;0.62
0.0;0.556;0.599
0.0;0.452;0.591
6.3474;0.306;0.578
9.029399999999999;0.128;0.554
12.1584;0.002;0.532
15.3768;0.0;0.515
15.645;0.0;0.495
15.198;0.0;0.495
12.963;0.0;0.526
9.387;0.0;0.561
8.8506;0.0;0.544
0.0;0.0;0.47000000000000003
0.0;0.0;0.417
0.0;0.0;0.387
0.0;0.0;0.358
0.0;0.0;0.331
0.0;0.0;0.304
0.0;0.082;0.278
0.0;0.294;0.26
0.0;0.485;0.315
0.0;0.617;0.385
0.0;0.6880000000000001;0.404
0.0;0.7000000000000001;0.384
0.0;0.683;0.379
0.0;0.627;0.379
0.0;0.542;0.374
6.3474;0.391;0.364
9.029399999999999;0.178;0.33
12.1584;0.004;0.302
15.3768;0.0;0.272
15.645;0.0;0.24
15.198;0.0;0.219
12.963;0.0;0.201
9.387;0.0;0.178
8.8506;0.0;0.17400000000000002
0.0;0.0;0.185
0.0;0.0;0.2
0.0;0.0;0.219
0.0;0.0;0.23
0.0;0.0;0.252
0.0;0.0;0.267
0.0;0.094;0.241
0.0;0.314;0.232
0.0;0.5;0.30000000000000004
0.0;0.63;0.379
0.0;0.7030000000000001;0.41400000000000003
0.0;0.731;0.446
0.0;0.7010000000000001;0.466
0.0;0.646;0.458
0.0;0.54;0.43
6.3474;0.389;0.40700000000000003
9.029399999999999;0.177;0.388
12.1584;0.004;0.339
15.3768;0.0;0.279
15.645;0.0;0.246
15.198;0.0;0.209
12.963;0.0;0.20800000000000002
9.387;0.0;0.192
8.8506;0.0;0.195
0.0;0.0;0.218
0.0;0.0;0.247
0.0;0.0;0.275
0.0;0.0;0.295
0.0;0.0;0.296
0.0;0.0;0.28600000000000003
0.0;0.032;0.277
0.0;0.17300000000000001;0.248
0.0;0.372;0.324
0.0;0.559;0.395
