timestep,Demand supply,PV generation,GenSet,Discharge storage,Charge storage,Excess electricity
2018-04-01 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-01 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-01 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-01 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-01 06:00:00,21.6117,3.2824428,0.0,18.329257,0.0,0.0
2018-04-01 07:00:00,17.5444,32.355508,0.0,0.0,0.0,14.811108
2018-04-01 08:00:00,18.1454,72.370048,0.0,0.0,0.0,54.224648
2018-04-01 09:00:00,18.1454,98.785898,0.0,0.0,0.0,80.640498
2018-04-01 10:00:00,21.7224,116.29226,0.0,0.0,0.0,94.569859
2018-04-01 11:00:00,21.7224,125.51436,0.0,0.0,0.0,103.79196
2018-04-01 12:00:00,21.7224,126.29589,0.0,0.0,89.850501,14.722994
2018-04-01 13:00:00,20.9744,120.51254,0.0,0.0,99.538143,0.0
2018-04-01 14:00:00,21.9254,104.72556,0.0,0.0,82.800156,0.0
2018-04-01 15:00:00,23.8114,81.904763,0.0,0.0,58.093363,0.0
2018-04-01 16:00:00,27.934,49.861869,0.0,0.0,21.927869,0.0
2018-04-01 17:00:00,39.211999999999996,13.129771,0.0,26.082229,0.0,0.0
2018-04-01 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-01 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-01 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-01 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-01 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-01 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-02 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-02 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-02 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-02 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-02 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-02 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-02 06:00:00,21.6117,3.7513632,0.0,17.860337,0.0,0.0
2018-04-02 07:00:00,17.5444,34.231189,0.0,0.0,0.0,16.686789
2018-04-02 08:00:00,18.1454,75.339878,0.0,0.0,0.0,57.194478
2018-04-02 09:00:00,18.1454,102.69357,0.0,0.0,0.0,84.548168
2018-04-02 10:00:00,21.7224,120.19993,0.0,0.0,0.0,98.477529
2018-04-02 11:00:00,21.7224,128.95311,0.0,0.0,0.0,107.23071
2018-04-02 12:00:00,21.7224,129.73464,0.0,0.0,90.429415,17.582829
2018-04-02 13:00:00,20.9744,121.9193,0.0,0.0,100.9449,0.0
2018-04-02 14:00:00,21.9254,104.88186,0.0,0.0,82.956463,0.0
2018-04-02 15:00:00,23.8114,81.279536,0.0,0.0,57.468136,0.0
2018-04-02 16:00:00,27.934,48.924028,0.0,0.0,20.990028,0.0
2018-04-02 17:00:00,39.211999999999996,12.660851,0.0,26.551149,0.0,0.0
2018-04-02 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-02 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-02 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-02 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-02 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-02 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-03 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-03 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-03 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-03 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-03 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-03 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-03 06:00:00,21.6117,3.4387496,0.3126136,17.860337,0.0,0.0
2018-04-03 07:00:00,17.5444,33.918576,0.0,0.0,0.0,16.374176
2018-04-03 08:00:00,18.1454,76.277718,0.0,0.0,0.0,58.132318
2018-04-03 09:00:00,18.1454,102.53726,0.0,0.0,0.0,84.391861
2018-04-03 10:00:00,21.7224,120.04362,0.0,0.0,0.0,98.321222
2018-04-03 11:00:00,21.7224,128.95311,0.0,0.0,0.0,107.23071
2018-04-03 12:00:00,21.7224,129.73464,0.0,0.0,83.515251,24.496993
2018-04-03 13:00:00,20.9744,122.70084,0.0,0.0,101.72644,0.0
2018-04-03 14:00:00,21.9254,107.22646,0.0,0.0,85.301065,0.0
2018-04-03 15:00:00,23.8114,83.155218,0.0,0.0,59.343818,0.0
2018-04-03 16:00:00,27.934,50.643403,0.0,0.0,22.709403,0.0
2018-04-03 17:00:00,39.211999999999996,12.660851,0.0,26.551149,0.0,0.0
2018-04-03 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-03 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-03 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-03 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-03 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-03 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-04 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-04 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-04 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-04 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-04 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-04 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-04 06:00:00,21.6117,3.90767,0.0,17.70403,0.0,0.0
2018-04-04 07:00:00,17.5444,38.451473,0.0,0.0,0.0,20.907073
2018-04-04 08:00:00,18.1454,75.183571,0.0,0.0,0.0,57.038171
2018-04-04 09:00:00,18.1454,101.44311,0.0,0.0,0.0,83.297713
2018-04-04 10:00:00,21.7224,119.10578,0.0,0.0,0.0,97.383382
2018-04-04 11:00:00,21.7224,128.17158,0.0,0.0,0.0,106.44918
2018-04-04 12:00:00,21.7224,128.32788,0.0,0.0,89.198257,17.407225
2018-04-04 13:00:00,20.9744,120.66885,0.0,0.0,99.69445,0.0
2018-04-04 14:00:00,21.9254,105.19448,0.0,0.0,83.269076,0.0
2018-04-04 15:00:00,23.8114,81.59215,0.0,0.0,57.78075,0.0
2018-04-04 16:00:00,27.934,49.236642,0.0,0.0,21.302642,0.0
2018-04-04 17:00:00,39.211999999999996,13.754998,0.0,25.457002,0.0,0.0
2018-04-04 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-04 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-04 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-04 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-04 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-04 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-05 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-05 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-05 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-05 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-05 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-05 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-05 06:00:00,21.6117,3.90767,0.0,17.70403,0.0,0.0
2018-04-05 07:00:00,17.5444,37.044712,0.0,0.0,0.0,19.500312
2018-04-05 08:00:00,18.1454,74.402037,0.0,0.0,0.0,56.256637
2018-04-05 09:00:00,18.1454,101.44311,0.0,0.0,0.0,83.297713
2018-04-05 10:00:00,21.7224,119.26209,0.0,0.0,0.0,97.539688
2018-04-05 11:00:00,21.7224,128.48419,0.0,0.0,0.0,106.76179
2018-04-05 12:00:00,21.7224,129.26572,0.0,0.0,87.855177,19.688147
2018-04-05 13:00:00,20.9744,122.23192,0.0,0.0,101.25752,0.0
2018-04-05 14:00:00,21.9254,106.28862,0.0,0.0,84.363224,0.0
2018-04-05 15:00:00,23.8114,81.435843,0.0,0.0,57.624443,0.0
2018-04-05 16:00:00,27.934,49.236642,0.0,0.0,21.302642,0.0
2018-04-05 17:00:00,39.211999999999996,13.286078,0.0,25.925922,0.0,0.0
2018-04-05 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-05 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-05 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-05 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-05 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-05 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-06 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-06 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-06 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-06 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-06 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-06 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-06 06:00:00,21.6117,3.4387496,0.0,18.17295,0.0,0.0
2018-04-06 07:00:00,17.5444,33.137042,0.0,0.0,0.0,15.592642
2018-04-06 08:00:00,18.1454,69.400219,0.0,0.0,0.0,51.254819
2018-04-06 09:00:00,18.1454,97.22283,0.0,0.0,0.0,79.07743
2018-04-06 10:00:00,21.7224,118.94947,0.0,0.0,0.0,97.227075
2018-04-06 11:00:00,21.7224,126.13959,0.0,0.0,99.96413,4.453058
2018-04-06 12:00:00,21.7224,126.60851,0.0,0.0,0.0,104.88611
2018-04-06 13:00:00,20.9744,120.19993,0.0,0.0,99.225529,0.0
2018-04-06 14:00:00,21.9254,104.25664,0.0,0.0,82.331236,0.0
2018-04-06 15:00:00,23.8114,80.029082,0.0,0.0,56.217682,0.0
2018-04-06 16:00:00,27.934,42.98437,0.0,0.0,15.05037,0.0
2018-04-06 17:00:00,39.211999999999996,11.097783,0.0,28.114217,0.0,0.0
2018-04-06 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-06 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-06 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-06 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-06 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-06 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-07 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-07 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-07 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-07 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-07 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-07 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-07 06:00:00,21.6117,2.8135224,2.5009088,16.297269,0.0,0.0
2018-04-07 07:00:00,17.5444,29.073065,0.0,0.0,0.0,11.528665
2018-04-07 08:00:00,18.1454,65.336242,0.0,0.0,0.0,47.190842
2018-04-07 09:00:00,18.1454,97.69175,0.0,0.0,0.0,79.54635
2018-04-07 10:00:00,21.7224,112.6972,0.0,0.0,0.0,90.974803
2018-04-07 11:00:00,21.7224,125.82697,0.0,0.0,96.52538,7.579194
2018-04-07 12:00:00,21.7224,127.39004,0.0,0.0,0.0,105.66764
2018-04-07 13:00:00,20.9744,120.04362,0.0,0.0,99.069222,0.0
2018-04-07 14:00:00,21.9254,102.84987,0.0,0.0,80.924474,0.0
2018-04-07 15:00:00,23.8114,81.59215,0.0,0.0,57.78075,0.0
2018-04-07 16:00:00,27.934,46.42312,0.0,0.0,18.48912,0.0
2018-04-07 17:00:00,39.211999999999996,11.566703,0.0,27.645297,0.0,0.0
2018-04-07 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-07 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-07 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-07 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-07 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-07 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-08 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-08 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-08 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-08 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-08 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-08 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-08 06:00:00,21.6117,2.9698292,1.8756816,16.766189,0.0,0.0
2018-04-08 07:00:00,17.5444,31.105053,0.0,0.0,0.0,13.560653
2018-04-08 08:00:00,18.1454,75.808798,0.0,0.0,0.0,57.663398
2018-04-08 09:00:00,18.1454,102.38095,0.0,0.0,0.0,84.235554
2018-04-08 10:00:00,21.7224,118.01163,0.0,0.0,0.0,96.289234
2018-04-08 11:00:00,21.7224,124.26391,0.0,0.0,8.3640996,94.177406
2018-04-08 12:00:00,21.7224,122.07561,0.0,0.0,100.35321,0.0
2018-04-08 13:00:00,20.9744,115.66703,0.0,0.0,94.692632,0.0
2018-04-08 14:00:00,21.9254,102.22465,0.0,0.0,80.299247,0.0
2018-04-08 15:00:00,23.8114,77.371866,0.0,0.0,53.560466,0.0
2018-04-08 16:00:00,27.934,43.45329,0.0,0.0,15.51929,0.0
2018-04-08 17:00:00,39.211999999999996,8.2842604,0.0,30.92774,0.0,0.0
2018-04-08 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-08 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-08 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-08 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-08 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-08 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-09 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-09 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-09 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-09 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-09 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-09 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-09 06:00:00,21.6117,2.8135224,5.3144312,13.483746,0.0,0.0
2018-04-09 07:00:00,17.5444,28.604144,0.0,0.0,0.0,11.059744
2018-04-09 08:00:00,18.1454,60.647038,0.0,0.0,0.0,42.501638
2018-04-09 09:00:00,18.1454,85.49982,0.0,0.0,0.0,67.35442
2018-04-09 10:00:00,21.7224,101.28681,0.0,0.0,0.38820761,79.176199
2018-04-09 11:00:00,21.7224,108.47692,0.0,0.0,86.754519,0.0
2018-04-09 12:00:00,21.7224,105.6634,0.0,0.0,83.940997,0.0
2018-04-09 13:00:00,20.9744,96.284989,0.0,0.0,75.310589,0.0
2018-04-09 14:00:00,21.9254,81.435843,0.0,0.0,59.510443,0.0
2018-04-09 15:00:00,23.8114,61.897493,0.0,0.0,38.086093,0.0
2018-04-09 16:00:00,27.934,36.732098,0.0,0.0,8.798098,0.0
2018-04-09 17:00:00,39.211999999999996,9.0657944,0.0,30.146206,0.0,0.0
2018-04-09 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-09 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-09 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-09 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-09 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-09 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-10 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-10 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-10 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-10 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-10 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-10 05:00:00,12.7843,0.0,1.0982504,11.68605,0.0,0.0
2018-04-10 06:00:00,21.6117,0.6252272,5.622942,15.363531,0.0,0.0
2018-04-10 07:00:00,17.5444,13.442385,4.1020152,0.0,0.0,0.0
2018-04-10 08:00:00,18.1454,37.513632,0.0,0.0,19.368232,0.0
2018-04-10 09:00:00,18.1454,62.0538,0.0,0.0,43.9084,0.0
2018-04-10 10:00:00,21.7224,75.965105,0.0,0.0,54.242705,0.0
2018-04-10 11:00:00,21.7224,76.277718,0.0,0.0,54.555318,0.0
2018-04-10 12:00:00,21.7224,71.275901,0.0,0.0,49.553501,0.0
2018-04-10 13:00:00,20.9744,61.115959,0.0,0.0,40.141559,0.0
2018-04-10 14:00:00,21.9254,48.455108,0.0,0.0,26.529708,0.0
2018-04-10 15:00:00,23.8114,33.762269,0.0,0.0,9.9508688,0.0
2018-04-10 16:00:00,27.934,13.911305,0.0,14.022695,0.0,0.0
2018-04-10 17:00:00,39.211999999999996,1.8756816,0.0,37.336318,0.0,0.0
2018-04-10 18:00:00,52.8735,0.0,5.622942,47.250558,0.0,0.0
2018-04-10 19:00:00,59.108999999999995,0.0,4.7021205,54.40688,0.0,0.0
2018-04-10 20:00:00,41.52458,0.0,5.622942,35.901638,0.0,0.0
2018-04-10 21:00:00,23.793000000000003,0.0,5.622942,18.170058,0.0,0.0
2018-04-10 22:00:00,13.1637,0.0,5.622942,7.540758,0.0,0.0
2018-04-10 23:00:00,6.0930599999999995,0.0,5.622942,0.47011801,0.0,0.0
2018-04-11 00:00:00,5.41078,0.0,5.41078,0.0,0.0,0.0
2018-04-11 01:00:00,5.41078,0.0,5.41078,0.0,0.0,0.0
2018-04-11 02:00:00,5.41078,0.0,5.41078,0.0,0.0,0.0
2018-04-11 03:00:00,5.41078,0.0,5.41078,0.0,0.0,0.0
2018-04-11 04:00:00,10.3633,0.0,5.622942,4.740358,0.0,0.0
2018-04-11 05:00:00,12.7843,0.0,5.622942,7.161358,0.0,0.0
2018-04-11 06:00:00,21.6117,1.4067612,5.622942,14.581997,0.0,0.0
2018-04-11 07:00:00,17.5444,19.382043,0.0,0.0,0.0,1.8376432
2018-04-11 08:00:00,18.1454,46.110506,0.0,0.0,0.0,27.965106
2018-04-11 09:00:00,18.1454,67.368231,0.0,0.0,0.0,49.222831
2018-04-11 10:00:00,21.7224,89.40749,0.0,0.0,2.2638892,65.4212
2018-04-11 11:00:00,21.7224,103.00618,0.0,0.0,81.283781,0.0
2018-04-11 12:00:00,21.7224,100.66158,0.0,0.0,78.939179,0.0
2018-04-11 13:00:00,20.9744,97.379136,0.0,0.0,76.404736,0.0
2018-04-11 14:00:00,21.9254,90.032717,0.0,0.0,68.107317,0.0
2018-04-11 15:00:00,23.8114,67.993458,0.0,0.0,44.182058,0.0
2018-04-11 16:00:00,27.934,29.541985,0.0,0.0,1.6079852,0.0
2018-04-11 17:00:00,39.211999999999996,6.5648856,0.0,32.647114,0.0,0.0
2018-04-11 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-11 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-11 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-11 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-11 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-11 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-12 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-12 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-12 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-12 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-12 04:00:00,10.3633,0.0,1.7234776,8.6398224,0.0,0.0
2018-04-12 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-12 06:00:00,21.6117,2.5009088,5.622942,13.487849,0.0,0.0
2018-04-12 07:00:00,17.5444,27.82261,0.0,0.0,0.0,10.27821
2018-04-12 08:00:00,18.1454,59.865504,0.0,0.0,0.0,41.720104
2018-04-12 09:00:00,18.1454,95.347148,0.0,0.0,0.0,77.201748
2018-04-12 10:00:00,21.7224,114.57288,0.0,0.0,0.0,92.850484
2018-04-12 11:00:00,21.7224,123.63868,0.0,0.0,29.621824,72.294454
2018-04-12 12:00:00,21.7224,122.85714,0.0,0.0,101.13474,0.0
2018-04-12 13:00:00,20.9744,113.94766,0.0,0.0,92.973257,0.0
2018-04-12 14:00:00,21.9254,96.441296,0.0,0.0,74.515896,0.0
2018-04-12 15:00:00,23.8114,71.275901,0.0,0.0,47.464501,0.0
2018-04-12 16:00:00,27.934,35.012723,0.0,0.0,7.0787232,0.0
2018-04-12 17:00:00,39.211999999999996,8.4405672,0.0,30.771433,0.0,0.0
2018-04-12 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-12 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-12 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-12 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-12 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-12 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-13 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-13 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-13 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-13 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-13 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-13 05:00:00,12.7843,0.0,0.1604096,12.62389,0.0,0.0
2018-04-13 06:00:00,21.6117,2.1882952,5.622942,13.800463,0.0,0.0
2018-04-13 07:00:00,17.5444,27.041076,0.0,0.0,0.0,9.4966764
2018-04-13 08:00:00,18.1454,68.931299,0.0,0.0,0.0,50.785899
2018-04-13 09:00:00,18.1454,98.16067,0.0,0.0,0.0,80.01527
2018-04-13 10:00:00,21.7224,118.01163,0.0,0.0,0.0,96.289234
2018-04-13 11:00:00,21.7224,126.92112,0.0,0.0,22.119098,83.079624
2018-04-13 12:00:00,21.7224,125.20175,0.0,0.0,103.47935,0.0
2018-04-13 13:00:00,20.9744,114.72919,0.0,0.0,93.754791,0.0
2018-04-13 14:00:00,21.9254,98.785898,0.0,0.0,76.860498,0.0
2018-04-13 15:00:00,23.8114,69.556526,0.0,0.0,45.745126,0.0
2018-04-13 16:00:00,27.934,38.764086,0.0,0.0,10.830086,0.0
2018-04-13 17:00:00,39.211999999999996,10.159942,0.0,29.052058,0.0,0.0
2018-04-13 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-13 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-13 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-13 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-13 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-13 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-14 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-14 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-14 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-14 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-14 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-14 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-14 06:00:00,21.6117,2.344602,3.90767,15.359428,0.0,0.0
2018-04-14 07:00:00,17.5444,29.229372,0.0,0.0,0.0,11.684972
2018-04-14 08:00:00,18.1454,73.77681,0.0,0.0,0.0,55.63141
2018-04-14 09:00:00,18.1454,101.44311,0.0,0.0,0.0,83.297713
2018-04-14 10:00:00,21.7224,119.26209,0.0,0.0,0.0,97.539688
2018-04-14 11:00:00,21.7224,128.32788,0.0,0.0,0.0,106.60548
2018-04-14 12:00:00,21.7224,129.10942,0.0,0.0,92.930324,14.456693
2018-04-14 13:00:00,20.9744,121.45038,0.0,0.0,100.47598,0.0
2018-04-14 14:00:00,21.9254,105.6634,0.0,0.0,83.737997,0.0
2018-04-14 15:00:00,23.8114,80.966922,0.0,0.0,57.155522,0.0
2018-04-14 16:00:00,27.934,46.42312,0.0,0.0,18.48912,0.0
2018-04-14 17:00:00,39.211999999999996,9.8473284,0.0,29.364672,0.0,0.0
2018-04-14 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0
2018-04-14 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0
2018-04-14 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0
2018-04-14 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0
2018-04-14 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0
2018-04-14 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0
2018-04-15 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-15 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-15 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-15 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0
2018-04-15 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0
2018-04-15 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0
2018-04-15 06:00:00,21.6117,3.126136,3.4387496,15.046814,0.0,0.0
2018-04-15 07:00:00,17.5444,36.732098,0.0,0.0,0.0,19.187698
2018-04-15 08:00:00,18.1454,73.77681,0.0,0.0,0.0,55.63141
2018-04-15 09:00:00,18.1454,100.66158,0.0,0.0,0.0,82.516179
2018-04-15 10:00:00,21.7224,118.48055,0.0,0.0,0.0,96.758154
2018-04-15 11:00:00,21.7224,126.76481,0.0,0.0,0.0,105.04241
2018-04-15 12:00:00,21.7224,126.4522,0.0,0.0,91.836176,12.893625
