,Demand supply,PV generation,GenSet,Discharge storage,Charge storage,Excess electricity,Consumption from main grid
2018-04-11 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-11 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-12 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-12 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-12 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-12 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-12 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-12 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-12 06:00:00,21.6117,2.512,0.0,14.03444,0.0,0.0,5.06526
2018-04-12 07:00:00,17.5444,27.946,0.0,0.0,0.0,10.4016,0.0
2018-04-12 08:00:00,18.1454,60.13099999999999,0.0,0.0,0.0,41.9856,0.0
2018-04-12 09:00:00,18.1454,95.77,0.0,0.0,0.0,77.6246,0.0
2018-04-12 10:00:00,21.7224,115.081,0.0,0.0,0.0,93.3586,0.0
2018-04-12 11:00:00,21.7224,124.18699999999998,0.0,0.0,30.439156,72.025444,0.0
2018-04-12 12:00:00,21.7224,123.40199999999999,0.0,0.0,101.6796,0.0,0.0
2018-04-12 13:00:00,20.9744,114.45300000000002,0.0,0.0,93.4786,0.0,0.0
2018-04-12 14:00:00,21.9254,96.869,0.0,0.0,74.9436,0.0,0.0
2018-04-12 15:00:00,23.8114,71.592,0.0,0.0,47.7806,0.0,0.0
2018-04-12 16:00:00,27.934,35.168,0.0,0.0,7.234,0.0,0.0
2018-04-12 17:00:00,39.211999999999996,8.478000000000002,0.0,30.734,0.0,0.0,0.0
2018-04-12 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-12 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-12 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-12 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-12 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-12 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-13 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-13 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-13 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-13 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-13 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-13 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-13 06:00:00,21.6117,2.198,0.0,15.91844,0.0,0.0,3.49526
2018-04-13 07:00:00,17.5444,27.161,0.0,0.0,0.0,9.6166,0.0
2018-04-13 08:00:00,18.1454,69.237,0.0,0.0,0.0,51.0916,0.0
2018-04-13 09:00:00,18.1454,98.596,0.0,0.0,0.0,80.4506,0.0
2018-04-13 10:00:00,21.7224,118.535,0.0,0.0,0.0,96.8126,0.0
2018-04-13 11:00:00,21.7224,127.48400000000001,0.0,0.0,22.903156,82.858444,0.0
2018-04-13 12:00:00,21.7224,125.75699999999999,0.0,0.0,104.0346,0.0,0.0
2018-04-13 13:00:00,20.9744,115.23800000000001,0.0,0.0,94.2636,0.0,0.0
2018-04-13 14:00:00,21.9254,99.224,0.0,0.0,77.2986,0.0,0.0
2018-04-13 15:00:00,23.8114,69.865,0.0,0.0,46.0536,0.0,0.0
2018-04-13 16:00:00,27.934,38.936,0.0,0.0,11.002,0.0,0.0
2018-04-13 17:00:00,39.211999999999996,10.205,0.0,29.007,0.0,0.0,0.0
2018-04-13 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-13 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-13 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-13 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-13 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-13 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-14 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-14 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-14 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-14 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-14 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-14 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-14 06:00:00,21.6117,2.355,0.0,17.64544,0.0,0.0,1.61126
2018-04-14 07:00:00,17.5444,29.358999999999998,0.0,0.0,0.0,11.8146,0.0
2018-04-14 08:00:00,18.1454,74.104,0.0,0.0,0.0,55.9586,0.0
2018-04-14 09:00:00,18.1454,101.893,0.0,0.0,0.0,83.7476,0.0
2018-04-14 10:00:00,21.7224,119.791,0.0,0.0,0.0,98.0686,0.0
2018-04-14 11:00:00,21.7224,128.897,0.0,0.0,0.0,107.1746,0.0
2018-04-14 12:00:00,21.7224,129.682,0.0,0.0,94.124756,13.834844,0.0
2018-04-14 13:00:00,20.9744,121.989,0.0,0.0,101.0146,0.0,0.0
2018-04-14 14:00:00,21.9254,106.13199999999999,0.0,0.0,84.2066,0.0,0.0
2018-04-14 15:00:00,23.8114,81.32600000000001,0.0,0.0,57.5146,0.0,0.0
2018-04-14 16:00:00,27.934,46.629,0.0,0.0,18.695,0.0,0.0
2018-04-14 17:00:00,39.211999999999996,9.891,0.0,29.321,0.0,0.0,0.0
2018-04-14 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-14 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-14 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-14 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-14 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-14 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-15 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-15 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-15 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-15 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-15 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-15 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-15 06:00:00,21.6117,3.14,0.0,17.33144,0.0,0.0,1.14026
2018-04-15 07:00:00,17.5444,36.894999999999996,0.0,0.0,0.0,19.3506,0.0
2018-04-15 08:00:00,18.1454,74.104,0.0,0.0,0.0,55.9586,0.0
2018-04-15 09:00:00,18.1454,101.108,0.0,0.0,0.0,82.9626,0.0
2018-04-15 10:00:00,21.7224,119.006,0.0,0.0,0.0,97.2836,0.0
2018-04-15 11:00:00,21.7224,127.327,0.0,0.0,0.0,105.6046,0.0
2018-04-15 12:00:00,21.7224,127.013,0.0,0.0,91.913731,13.376869,0.0
2018-04-15 13:00:00,20.9744,121.518,0.0,0.0,100.5436,0.0,0.0
2018-04-15 14:00:00,21.9254,105.66099999999999,0.0,0.0,83.7356,0.0,0.0
2018-04-15 15:00:00,23.8114,81.32600000000001,0.0,0.0,57.5146,0.0,0.0
2018-04-15 16:00:00,27.934,48.67,0.0,0.0,20.736,0.0,0.0
2018-04-15 17:00:00,39.211999999999996,12.089,0.0,27.123,0.0,0.0,0.0
2018-04-15 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-15 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-15 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-15 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-15 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-15 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-16 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-16 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-16 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-16 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-16 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-16 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-16 06:00:00,21.6117,2.983,0.0,18.6287,0.0,0.0,0.0
2018-04-16 07:00:00,17.5444,37.994,0.0,0.0,0.0,20.4496,0.0
2018-04-16 08:00:00,18.1454,73.476,0.0,0.0,0.0,55.3306,0.0
2018-04-16 09:00:00,18.1454,100.009,0.0,0.0,0.0,81.8636,0.0
2018-04-16 10:00:00,21.7224,117.75,0.0,0.0,0.0,96.0276,0.0
2018-04-16 11:00:00,21.7224,126.385,0.0,0.0,0.0,104.6626,0.0
2018-04-16 12:00:00,21.7224,127.48400000000001,0.0,0.0,98.363756,7.3978444,0.0
2018-04-16 13:00:00,20.9744,119.47699999999999,0.0,0.0,98.5026,0.0,0.0
2018-04-16 14:00:00,21.9254,104.56199999999998,0.0,0.0,82.6366,0.0,0.0
2018-04-16 15:00:00,23.8114,80.07000000000001,0.0,0.0,56.2586,0.0,0.0
2018-04-16 16:00:00,27.934,47.728,0.0,0.0,19.794,0.0,0.0
2018-04-16 17:00:00,39.211999999999996,10.833,0.0,28.379,0.0,0.0,0.0
2018-04-16 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-16 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-16 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-16 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-16 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-16 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-17 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-17 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-17 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-17 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-17 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-17 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-17 06:00:00,21.6117,2.8260000000000005,0.0,18.27344,0.0,0.0,0.51226
2018-04-17 07:00:00,17.5444,36.738,0.0,0.0,0.0,19.1936,0.0
2018-04-17 08:00:00,18.1454,72.848,0.0,0.0,0.0,54.7026,0.0
2018-04-17 09:00:00,18.1454,100.009,0.0,0.0,0.0,81.8636,0.0
2018-04-17 10:00:00,21.7224,118.06400000000001,0.0,0.0,0.76615556,95.575444,0.0
2018-04-17 11:00:00,21.7224,127.013,0.0,0.0,0.0,105.2906,0.0
2018-04-17 12:00:00,21.7224,127.013,0.0,0.0,105.2906,0.0,0.0
2018-04-17 13:00:00,20.9744,118.221,0.0,0.0,97.2466,0.0,0.0
2018-04-17 14:00:00,21.9254,102.364,0.0,0.0,80.4386,0.0,0.0
2018-04-17 15:00:00,23.8114,77.715,0.0,0.0,53.9036,0.0,0.0
2018-04-17 16:00:00,27.934,45.843999999999994,0.0,0.0,17.91,0.0,0.0
2018-04-17 17:00:00,39.211999999999996,9.891,0.0,29.321,0.0,0.0,0.0
2018-04-17 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-17 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-17 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-17 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-17 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-17 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-18 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-18 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-18 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-18 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-18 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-18 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-18 06:00:00,21.6117,1.8840000000000001,0.0,17.33144,0.0,0.0,2.39626
2018-04-18 07:00:00,17.5444,26.847,0.0,0.0,0.0,9.3026,0.0
2018-04-18 08:00:00,18.1454,63.114000000000004,0.0,0.0,0.0,44.9686,0.0
2018-04-18 09:00:00,18.1454,97.968,0.0,0.0,0.0,79.8226,0.0
2018-04-18 10:00:00,21.7224,117.43599999999999,0.0,0.0,0.0,95.7136,0.0
2018-04-18 11:00:00,21.7224,126.07099999999998,0.0,0.0,0.0,104.3486,0.0
2018-04-18 12:00:00,21.7224,126.07099999999998,0.0,0.0,102.91676,1.4318444,0.0
2018-04-18 13:00:00,20.9744,119.47699999999999,0.0,0.0,98.5026,0.0,0.0
2018-04-18 14:00:00,21.9254,102.364,0.0,0.0,80.4386,0.0,0.0
2018-04-18 15:00:00,23.8114,78.971,0.0,0.0,55.1596,0.0,0.0
2018-04-18 16:00:00,27.934,46.47200000000001,0.0,0.0,18.538,0.0,0.0
2018-04-18 17:00:00,39.211999999999996,10.519,0.0,28.693,0.0,0.0,0.0
2018-04-18 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-18 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-18 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-18 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-18 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-18 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-19 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-19 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-19 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-19 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-19 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-19 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-19 06:00:00,21.6117,1.8840000000000001,0.0,17.95944,0.0,0.0,1.76826
2018-04-19 07:00:00,17.5444,27.161,0.0,0.0,0.0,9.6166,0.0
2018-04-19 08:00:00,18.1454,65.94,0.0,0.0,0.0,47.7946,0.0
2018-04-19 09:00:00,18.1454,99.224,0.0,0.0,0.0,81.0786,0.0
2018-04-19 10:00:00,21.7224,117.75,0.0,0.0,0.0,96.0276,0.0
2018-04-19 11:00:00,21.7224,126.07099999999998,0.0,0.0,0.0,104.3486,0.0
2018-04-19 12:00:00,21.7224,126.54199999999999,0.0,0.0,104.64376,0.17584444,0.0
2018-04-19 13:00:00,20.9744,119.32000000000001,0.0,0.0,98.3456,0.0,0.0
2018-04-19 14:00:00,21.9254,103.30599999999998,0.0,0.0,81.3806,0.0,0.0
2018-04-19 15:00:00,23.8114,78.18599999999999,0.0,0.0,54.3746,0.0,0.0
2018-04-19 16:00:00,27.934,44.745,0.0,0.0,16.811,0.0,0.0
2018-04-19 17:00:00,39.211999999999996,7.3790000000000004,0.0,31.833,0.0,0.0,0.0
2018-04-19 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-19 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-19 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-19 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-19 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-19 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-20 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-20 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-20 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-20 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-20 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-20 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-20 06:00:00,21.6117,2.0410000000000004,0.0,14.81944,0.0,0.0,4.75126
2018-04-20 07:00:00,17.5444,27.003999999999998,0.0,0.0,0.0,9.4596,0.0
2018-04-20 08:00:00,18.1454,63.742000000000004,0.0,0.0,0.0,45.5966,0.0
2018-04-20 09:00:00,18.1454,99.224,0.0,0.0,0.0,81.0786,0.0
2018-04-20 10:00:00,21.7224,117.279,0.0,0.0,0.0,95.5566,0.0
2018-04-20 11:00:00,21.7224,126.385,0.0,0.0,0.0,104.6626,0.0
2018-04-20 12:00:00,21.7224,126.856,0.0,0.0,105.1336,0.0,0.0
2018-04-20 13:00:00,20.9744,119.32000000000001,0.0,0.0,95.500756,2.8448444,0.0
2018-04-20 14:00:00,21.9254,103.46300000000001,0.0,0.0,81.5376,0.0,0.0
2018-04-20 15:00:00,23.8114,78.971,0.0,0.0,55.1596,0.0,0.0
2018-04-20 16:00:00,27.934,46.157999999999994,0.0,0.0,18.224,0.0,0.0
2018-04-20 17:00:00,39.211999999999996,9.734,0.0,29.478,0.0,0.0,0.0
2018-04-20 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-20 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-20 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-20 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-20 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-20 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-21 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-21 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-21 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-21 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-21 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-21 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-21 06:00:00,21.6117,2.0410000000000004,0.0,17.17444,0.0,0.0,2.39626
2018-04-21 07:00:00,17.5444,28.887999999999998,0.0,0.0,0.0,11.3436,0.0
2018-04-21 08:00:00,18.1454,72.69099999999999,0.0,0.0,0.0,54.5456,0.0
2018-04-21 09:00:00,18.1454,100.009,0.0,0.0,0.0,81.8636,0.0
2018-04-21 10:00:00,21.7224,118.06400000000001,0.0,0.0,0.0,96.3416,0.0
2018-04-21 11:00:00,21.7224,127.48400000000001,0.0,0.0,0.0,105.7616,0.0
2018-04-21 12:00:00,21.7224,128.112,0.0,0.0,96.950756,9.4388444,0.0
2018-04-21 13:00:00,20.9744,120.733,0.0,0.0,99.7586,0.0,0.0
2018-04-21 14:00:00,21.9254,104.87599999999999,0.0,0.0,82.9506,0.0,0.0
2018-04-21 15:00:00,23.8114,80.227,0.0,0.0,56.4156,0.0,0.0
2018-04-21 16:00:00,27.934,47.414,0.0,0.0,19.48,0.0,0.0
2018-04-21 17:00:00,39.211999999999996,10.676,0.0,28.536,0.0,0.0,0.0
2018-04-21 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-21 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-21 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-21 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-21 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-21 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-22 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-22 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-22 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-22 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-22 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-22 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-22 06:00:00,21.6117,2.355,0.0,18.11644,0.0,0.0,1.14026
2018-04-22 07:00:00,17.5444,35.482,0.0,0.0,0.0,17.9376,0.0
2018-04-22 08:00:00,18.1454,71.121,0.0,0.0,0.0,52.9756,0.0
2018-04-22 09:00:00,18.1454,97.968,0.0,0.0,0.0,79.8226,0.0
2018-04-22 10:00:00,21.7224,116.02300000000001,0.0,0.0,0.0,94.3006,0.0
2018-04-22 11:00:00,21.7224,124.658,0.0,0.0,5.1621556,97.773444,0.0
2018-04-22 12:00:00,21.7224,125.129,0.0,0.0,103.4066,0.0,0.0
2018-04-22 13:00:00,20.9744,117.75,0.0,0.0,96.7756,0.0,0.0
2018-04-22 14:00:00,21.9254,101.736,0.0,0.0,79.8106,0.0,0.0
2018-04-22 15:00:00,23.8114,77.087,0.0,0.0,53.2756,0.0,0.0
2018-04-22 16:00:00,27.934,45.059,0.0,0.0,17.125,0.0,0.0
2018-04-22 17:00:00,39.211999999999996,9.734,0.0,29.478,0.0,0.0,0.0
2018-04-22 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-22 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-22 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-22 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-22 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-22 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-23 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-23 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-23 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-23 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-23 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-23 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-23 06:00:00,21.6117,2.355,0.0,17.17444,0.0,0.0,2.08226
2018-04-23 07:00:00,17.5444,35.168,0.0,0.0,0.0,17.6236,0.0
2018-04-23 08:00:00,18.1454,70.179,0.0,0.0,0.0,52.0336,0.0
2018-04-23 09:00:00,18.1454,96.398,0.0,0.0,0.0,78.2526,0.0
2018-04-23 10:00:00,21.7224,113.825,0.0,0.0,0.0,92.1026,0.0
2018-04-23 11:00:00,21.7224,122.61699999999999,0.0,0.0,13.169156,87.725444,0.0
2018-04-23 12:00:00,21.7224,123.08800000000001,0.0,0.0,101.3656,0.0,0.0
2018-04-23 13:00:00,20.9744,115.709,0.0,0.0,94.7346,0.0,0.0
2018-04-23 14:00:00,21.9254,100.009,0.0,0.0,78.0836,0.0,0.0
2018-04-23 15:00:00,23.8114,75.988,0.0,0.0,52.1766,0.0,0.0
2018-04-23 16:00:00,27.934,43.96,0.0,0.0,16.026,0.0,0.0
2018-04-23 17:00:00,39.211999999999996,8.949,0.0,30.263,0.0,0.0,0.0
2018-04-23 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-23 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-23 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-23 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-23 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-23 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-24 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-24 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-24 02:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-24 03:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-24 04:00:00,10.3633,0.0,0.0,10.3633,0.0,0.0,0.0
2018-04-24 05:00:00,12.7843,0.0,0.0,12.7843,0.0,0.0,0.0
2018-04-24 06:00:00,21.6117,1.57,0.0,16.38944,0.0,0.0,3.65226
2018-04-24 07:00:00,17.5444,25.591,0.0,0.0,0.0,8.0466,0.0
2018-04-24 08:00:00,18.1454,64.527,0.0,0.0,0.0,46.3816,0.0
2018-04-24 09:00:00,18.1454,88.86200000000001,0.0,0.0,13.450956,57.265644,0.0
2018-04-24 10:00:00,21.7224,98.596,0.0,0.0,76.8736,0.0,0.0
2018-04-24 11:00:00,21.7224,94.04299999999999,0.0,0.0,72.3206,0.0,0.0
2018-04-24 12:00:00,21.7224,88.39099999999999,0.0,0.0,66.6686,0.0,0.0
2018-04-24 13:00:00,20.9744,81.32600000000001,0.0,0.0,60.3516,0.0,0.0
2018-04-24 14:00:00,21.9254,67.039,0.0,0.0,45.1136,0.0,0.0
2018-04-24 15:00:00,23.8114,44.587999999999994,0.0,0.0,20.7766,0.0,0.0
2018-04-24 16:00:00,27.934,19.782,0.0,8.152,0.0,0.0,0.0
2018-04-24 17:00:00,39.211999999999996,3.297,0.0,35.915,0.0,0.0,0.0
2018-04-24 18:00:00,52.8735,0.0,0.0,52.8735,0.0,0.0,0.0
2018-04-24 19:00:00,59.108999999999995,0.0,0.0,59.109,0.0,0.0,0.0
2018-04-24 20:00:00,41.52458,0.0,0.0,41.52458,0.0,0.0,0.0
2018-04-24 21:00:00,23.793000000000003,0.0,0.0,23.793,0.0,0.0,0.0
2018-04-24 22:00:00,13.1637,0.0,0.0,13.1637,0.0,0.0,0.0
2018-04-24 23:00:00,6.0930599999999995,0.0,0.0,6.09306,0.0,0.0,0.0
2018-04-25 00:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
2018-04-25 01:00:00,5.41078,0.0,0.0,5.41078,0.0,0.0,0.0
