timestep,Demand,Demand shortage,Demand supplied,PV generation,Storage SOC,Genset generation,Grid availability,Excess generation
2018-01-01 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-01 06:00:00,4.0,-0.0,4.0,0.34951456,0,3.6504854,0,0.0
2018-01-01 07:00:00,4.0,-0.0,4.0,2.0551456,0,1.9448544,0,0.0
2018-01-01 08:00:00,3.0,-0.0,3.0,5.2427184,0,1.2,0,3.4427184
2018-01-01 09:00:00,3.0,-0.0,3.0,8.1786408,0,1.2,0,6.3786408
2018-01-01 10:00:00,0.0,-0.0,0.0,9.0873786,0,0.0,0,9.0873786
2018-01-01 11:00:00,6.0,-0.0,6.0,8.8636893,0,2.4,0,5.2636893
2018-01-01 12:00:00,6.0,-0.0,6.0,6.9902913,0,2.4,0,3.3902913
2018-01-01 13:00:00,0.0,-0.0,0.0,4.921165,0,0.0,0,4.921165
2018-01-01 14:00:00,3.0,-0.0,3.0,4.5297087,0,1.2,0,2.7297087
2018-01-01 15:00:00,6.0,-0.0,6.0,1.9013592,0,4.0986408,0,0.0
2018-01-01 16:00:00,3.0,-0.0,3.0,0.0,0,3.0,0,0.0
2018-01-01 17:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-01 18:00:00,9.0,-0.0,9.0,0.0,0,9.0,0,0.0
2018-01-01 19:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-01 20:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-01-01 21:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-01-01 22:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-01-01 23:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-01-02 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-02 06:00:00,8.0,-0.0,8.0,0.67106796,0,7.328932,0,0.0
2018-01-02 07:00:00,10.0,-0.0,10.0,3.0757282,0,6.9242718,0,0.0
2018-01-02 08:00:00,3.0,-0.0,3.0,5.9137864,0,1.2,0,4.1137864
2018-01-02 09:00:00,6.0,-0.0,6.0,7.6753398,0,2.4,0,4.0753398
2018-01-02 10:00:00,6.0,-0.0,6.0,8.5421359,0,2.4,0,4.9421359
2018-01-02 11:00:00,6.0,-0.0,6.0,8.3184466,0,2.4,0,4.7184466
2018-01-02 12:00:00,6.0,-0.0,6.0,7.367767,0,2.4,0,3.767767
2018-01-02 13:00:00,3.0,-0.0,3.0,5.2427184,0,1.2,0,3.4427184
2018-01-02 14:00:00,9.0,-0.0,9.0,2.7681553,0,6.2318447,0,0.0
2018-01-02 15:00:00,24.0,-0.0,24.0,0.85281553,0,23.147184,0,0.0
2018-01-02 16:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-01-02 17:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-01-02 18:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-01-02 19:00:00,28.0,-0.0,28.0,0.0,0,28.0,0,0.0
2018-01-02 20:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-01-02 21:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-02 22:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-02 23:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-01-03 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-03 06:00:00,4.0,-0.0,4.0,0.57320388,0,3.4267961,0,0.0
2018-01-03 07:00:00,4.0,-0.0,4.0,2.4605825,0,1.6,0,0.060582524
2018-01-03 08:00:00,6.0,-0.0,6.0,3.5930097,0,2.4069903,0,0.0
2018-01-03 09:00:00,9.0,-0.0,9.0,3.9565049,0,5.0434951,0,0.0
2018-01-03 10:00:00,3.0,-0.0,3.0,5.1728155,0,1.2,0,3.3728155
2018-01-03 11:00:00,3.0,-0.0,3.0,5.5502913,0,1.2,0,3.7502913
2018-01-03 12:00:00,3.0,-0.0,3.0,5.2986408,0,1.2,0,3.4986408
2018-01-03 13:00:00,6.0,-0.0,6.0,4.4737864,0,2.4,0,0.87378641
2018-01-03 14:00:00,3.0,-0.0,3.0,3.2854369,0,1.2,0,1.4854369
2018-01-03 15:00:00,24.0,-0.0,24.0,1.4679612,0,22.532039,0,0.0
2018-01-03 16:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-03 17:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-01-03 18:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-03 19:00:00,12.0,-0.0,12.0,0.0,0,12.0,0,0.0
2018-01-03 20:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-03 21:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-03 22:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-03 23:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-04 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-04 06:00:00,2.0,-0.0,2.0,0.81087379,0,1.1891262,0,0.0
2018-01-04 07:00:00,4.0,-0.0,4.0,2.9918447,0,1.6,0,0.59184466
2018-01-04 08:00:00,6.0,-0.0,6.0,4.8093204,0,2.4,0,1.2093204
2018-01-04 09:00:00,3.0,-0.0,3.0,6.6267961,0,1.2,0,4.8267961
2018-01-04 10:00:00,6.0,-0.0,6.0,7.7592233,0,2.4,0,4.1592233
2018-01-04 11:00:00,6.0,-0.0,6.0,8.9196117,0,2.4,0,5.3196117
2018-01-04 12:00:00,3.0,-0.0,3.0,9.0454369,0,1.2,0,7.2454369
2018-01-04 13:00:00,3.0,-0.0,3.0,7.871068,0,1.2,0,6.071068
2018-01-04 14:00:00,0.0,-0.0,0.0,5.6481553,0,0.0,0,5.6481553
2018-01-04 15:00:00,6.0,-0.0,6.0,2.4885437,0,3.5114563,0,0.0
2018-01-04 16:00:00,9.0,-0.0,9.0,0.013980583,0,8.9860194,0,0.0
2018-01-04 17:00:00,15.0,-0.0,15.0,0.0,0,15.0,0,0.0
2018-01-04 18:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-01-04 19:00:00,39.0,-0.0,39.0,0.0,0,39.0,0,0.0
2018-01-04 20:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-01-04 21:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-04 22:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-04 23:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-05 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-05 06:00:00,4.0,-0.0,4.0,1.44,0,2.56,0,0.0
2018-01-05 07:00:00,4.0,-0.0,4.0,4.7533981,0,1.6,0,2.3533981
2018-01-05 08:00:00,0.0,-0.0,0.0,7.801165,0,0.0,0,7.801165
2018-01-05 09:00:00,6.0,-0.0,6.0,9.4229126,0,2.4,0,5.8229126
2018-01-05 10:00:00,6.0,-0.0,6.0,10.219806,0,2.4,0,6.6198058
2018-01-05 11:00:00,3.0,-0.0,3.0,10.457476,0,1.2,0,8.6574757
2018-01-05 12:00:00,3.0,-0.0,3.0,9.8283495,0,1.2,0,8.0283495
2018-01-05 13:00:00,3.0,-0.0,3.0,8.4163107,0,1.2,0,6.6163107
2018-01-05 14:00:00,6.0,-0.0,6.0,6.095534,0,2.4,0,2.495534
2018-01-05 15:00:00,15.0,-0.0,15.0,2.7262136,0,12.273786,0,0.0
2018-01-05 16:00:00,15.0,-0.0,15.0,0.013980583,0,14.986019,0,0.0
2018-01-05 17:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-05 18:00:00,40.0,-0.0,40.0,0.0,0,40.0,0,0.0
2018-01-05 19:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-01-05 20:00:00,7.0,-0.0,7.0,0.0,0,7.0,0,0.0
2018-01-05 21:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-05 22:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-01-05 23:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-06 06:00:00,4.0,-0.0,4.0,1.2163107,0,2.7836893,0,0.0
2018-01-06 07:00:00,6.0,-0.0,6.0,4.4178641,0,2.4,0,0.81786408
2018-01-06 08:00:00,15.0,-0.0,15.0,5.6481553,0,9.3518447,0,0.0
2018-01-06 09:00:00,6.0,-0.0,6.0,7.367767,0,2.4,0,3.767767
2018-01-06 10:00:00,12.0,-0.0,12.0,8.2485437,0,4.8,0,1.0485437
2018-01-06 11:00:00,9.0,-0.0,9.0,8.2345631,0,3.6,0,2.8345631
2018-01-06 12:00:00,3.0,-0.0,3.0,7.4097087,0,1.2,0,5.6097087
2018-01-06 13:00:00,6.0,-0.0,6.0,5.7879612,0,2.4,0,2.1879612
2018-01-06 14:00:00,12.0,-0.0,12.0,4.0543689,0,7.9456311,0,0.0
2018-01-06 15:00:00,6.0,-0.0,6.0,1.3281553,0,4.6718447,0,0.0
2018-01-06 16:00:00,15.0,-0.0,15.0,0.0,0,15.0,0,0.0
2018-01-06 17:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-06 18:00:00,23.0,-0.0,23.0,0.0,0,23.0,0,0.0
2018-01-06 19:00:00,38.0,-0.0,38.0,0.0,0,38.0,0,0.0
2018-01-06 20:00:00,5.0,-0.0,5.0,0.0,0,5.0,0,0.0
2018-01-06 21:00:00,19.0,-0.0,19.0,0.0,0,19.0,0,0.0
2018-01-06 22:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-06 23:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-01-07 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 06:00:00,4.0,-0.0,4.0,0.97864078,0,3.0213592,0,0.0
2018-01-07 07:00:00,4.0,-0.0,4.0,3.8726214,0,1.6,0,1.4726214
2018-01-07 08:00:00,0.0,-0.0,0.0,6.5009709,0,0.0,0,6.5009709
2018-01-07 09:00:00,3.0,-0.0,3.0,8.136699,0,1.2,0,6.336699
2018-01-07 10:00:00,6.0,-0.0,6.0,8.9335922,0,2.4,0,5.3335922
2018-01-07 11:00:00,3.0,-0.0,3.0,8.6819417,0,1.2,0,6.8819417
2018-01-07 12:00:00,3.0,-0.0,3.0,7.8570874,0,1.2,0,6.0570874
2018-01-07 13:00:00,6.0,-0.0,6.0,6.2213592,0,2.4,0,2.6213592
2018-01-07 14:00:00,9.0,-0.0,9.0,3.551068,0,5.448932,0,0.0
2018-01-07 15:00:00,21.0,-0.0,21.0,1.1324272,0,19.867573,0,0.0
2018-01-07 16:00:00,3.0,-0.0,3.0,0.0,0,3.0,0,0.0
2018-01-07 17:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-07 18:00:00,29.0,-0.0,29.0,0.0,0,29.0,0,0.0
2018-01-07 19:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-01-07 20:00:00,27.0,-0.0,27.0,0.0,0,27.0,0,0.0
2018-01-07 21:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-01-07 22:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-07 23:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-08 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-08 06:00:00,10.0,-0.0,10.0,0.68504854,0,9.3149515,0,0.0
2018-01-08 07:00:00,10.0,-0.0,10.0,2.9219417,0,7.0780583,0,0.0
2018-01-08 08:00:00,0.0,-0.0,0.0,5.8858252,0,0.0,0,5.8858252
2018-01-08 09:00:00,3.0,-0.0,3.0,7.5215534,0,1.2,0,5.7215534
2018-01-08 10:00:00,0.0,-0.0,0.0,8.4302913,0,0.0,0,8.4302913
2018-01-08 11:00:00,3.0,-0.0,3.0,8.3464078,0,1.2,0,6.5464078
2018-01-08 12:00:00,3.0,-0.0,3.0,7.2838835,0,1.2,0,5.4838835
2018-01-08 13:00:00,6.0,-0.0,6.0,5.3825243,0,2.4,0,1.7825243
2018-01-08 14:00:00,6.0,-0.0,6.0,3.047767,0,2.952233,0,0.0
2018-01-08 15:00:00,6.0,-0.0,6.0,0.97864078,0,5.0213592,0,0.0
2018-01-08 16:00:00,3.0,-0.0,3.0,0.0,0,3.0,0,0.0
2018-01-08 17:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-08 18:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-01-08 19:00:00,28.0,-0.0,28.0,0.0,0,28.0,0,0.0
2018-01-08 20:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-01-08 21:00:00,15.0,-0.0,15.0,0.0,0,15.0,0,0.0
2018-01-08 22:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-08 23:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-09 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-09 06:00:00,8.0,-0.0,8.0,1.4260194,0,6.5739806,0,0.0
2018-01-09 07:00:00,10.0,-0.0,10.0,4.8652427,0,5.1347573,0,0.0
2018-01-09 08:00:00,12.0,-0.0,12.0,7.5914563,0,4.8,0,0.39145631
2018-01-09 09:00:00,3.0,-0.0,3.0,9.241165,0,1.2,0,7.441165
2018-01-09 10:00:00,6.0,-0.0,6.0,10.052039,0,2.4,0,6.4520388
2018-01-09 11:00:00,0.0,-0.0,0.0,10.33165,0,0.0,0,10.33165
2018-01-09 12:00:00,3.0,-0.0,3.0,9.6745631,0,1.2,0,7.8745631
2018-01-09 13:00:00,0.0,-0.0,0.0,8.2205825,0,0.0,0,8.2205825
2018-01-09 14:00:00,6.0,-0.0,6.0,5.4664078,0,2.4,0,1.8664078
2018-01-09 15:00:00,6.0,-0.0,6.0,2.1949515,0,3.8050485,0,0.0
2018-01-09 16:00:00,18.0,-0.0,18.0,0.013980583,0,17.986019,0,0.0
2018-01-09 17:00:00,33.0,-0.0,33.0,0.0,0,33.0,0,0.0
2018-01-09 18:00:00,41.0,-0.0,41.0,0.0,0,41.0,0,0.0
2018-01-09 19:00:00,48.0,-0.0,48.0,0.0,0,48.0,0,0.0
2018-01-09 20:00:00,27.0,-0.0,27.0,0.0,0,27.0,0,0.0
2018-01-09 21:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-01-09 22:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-09 23:00:00,12.0,-0.0,12.0,0.0,0,12.0,0,0.0
2018-01-10 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-10 06:00:00,6.0,-0.0,6.0,2.1809709,0,3.8190291,0,0.0
2018-01-10 07:00:00,8.0,-0.0,8.0,5.8159223,0,3.2,0,1.0159223
2018-01-10 08:00:00,3.0,-0.0,3.0,8.3883495,0,1.2,0,6.5883495
2018-01-10 09:00:00,6.0,-0.0,6.0,9.9821359,0,2.4,0,6.3821359
2018-01-10 10:00:00,6.0,-0.0,6.0,10.723107,0,2.4,0,7.1231068
2018-01-10 11:00:00,3.0,-0.0,3.0,10.513398,0,1.2,0,8.7133981
2018-01-10 12:00:00,3.0,-0.0,3.0,9.8143689,0,1.2,0,8.0143689
2018-01-10 13:00:00,3.0,-0.0,3.0,8.3184466,0,1.2,0,6.5184466
2018-01-10 14:00:00,9.0,-0.0,9.0,5.8858252,0,3.6,0,0.48582524
2018-01-10 15:00:00,3.0,-0.0,3.0,2.4885437,0,1.2,0,0.68854369
2018-01-10 16:00:00,21.0,-0.0,21.0,0.027961165,0,20.972039,0,0.0
2018-01-10 17:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-10 18:00:00,23.0,-0.0,23.0,0.0,0,23.0,0,0.0
2018-01-10 19:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-01-10 20:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-10 21:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-01-10 22:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-01-10 23:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-01-11 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-11 06:00:00,4.0,-0.0,4.0,1.9293204,0,2.0706796,0,0.0
2018-01-11 07:00:00,8.0,-0.0,8.0,5.5223301,0,3.2,0,0.7223301
2018-01-11 08:00:00,12.0,-0.0,12.0,8.1506796,0,4.8,0,0.95067961
2018-01-11 09:00:00,3.0,-0.0,3.0,9.7304854,0,1.2,0,7.9304854
2018-01-11 10:00:00,6.0,-0.0,6.0,10.471456,0,2.4,0,6.8714563
2018-01-11 11:00:00,9.0,-0.0,9.0,10.415534,0,3.6,0,5.015534
2018-01-11 12:00:00,6.0,-0.0,6.0,9.7304854,0,2.4,0,6.1304854
2018-01-11 13:00:00,6.0,-0.0,6.0,8.2485437,0,2.4,0,4.6485437
2018-01-11 14:00:00,15.0,-0.0,15.0,5.8438835,0,9.1561165,0,0.0
2018-01-11 15:00:00,9.0,-0.0,9.0,2.4745631,0,6.5254369,0,0.0
2018-01-11 16:00:00,18.0,-0.0,18.0,0.027961165,0,17.972039,0,0.0
2018-01-11 17:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-01-11 18:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-01-11 19:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-01-11 20:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-11 21:00:00,13.0,-0.0,13.0,0.0,0,13.0,0,0.0
2018-01-11 22:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-01-11 23:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-12 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-12 06:00:00,4.0,-0.0,4.0,1.7335922,0,2.2664078,0,0.0
2018-01-12 07:00:00,4.0,-0.0,4.0,5.1448544,0,1.6,0,2.7448544
2018-01-12 08:00:00,21.0,-0.0,21.0,7.7732039,0,13.226796,0,0.0
2018-01-12 09:00:00,12.0,-0.0,12.0,9.3949515,0,4.8,0,2.1949515
2018-01-12 10:00:00,6.0,-0.0,6.0,10.177864,0,2.4,0,6.5778641
2018-01-12 11:00:00,0.0,-0.0,0.0,9.8842718,0,0.0,0,9.8842718
2018-01-12 12:00:00,3.0,-0.0,3.0,9.1293204,0,1.2,0,7.3293204
2018-01-12 13:00:00,0.0,-0.0,0.0,7.5634951,0,0.0,0,7.5634951
2018-01-12 14:00:00,3.0,-0.0,3.0,5.088932,0,1.2,0,3.288932
2018-01-12 15:00:00,15.0,-0.0,15.0,1.9153398,0,13.08466,0,0.0
2018-01-12 16:00:00,0.0,-0.0,0.0,0.013980583,0,0.0,0,0.013980583
2018-01-12 17:00:00,30.0,-0.0,30.0,0.0,0,30.0,0,0.0
2018-01-12 18:00:00,31.0,-0.0,31.0,0.0,0,31.0,0,0.0
2018-01-12 19:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-12 20:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-01-12 21:00:00,9.0,-0.0,9.0,0.0,0,9.0,0,0.0
2018-01-12 22:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-01-12 23:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-01-13 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-13 06:00:00,8.0,-0.0,8.0,1.5658252,0,6.4341748,0,0.0
2018-01-13 07:00:00,8.0,-0.0,8.0,4.6275728,0,3.3724272,0,0.0
2018-01-13 08:00:00,3.0,-0.0,3.0,6.8924272,0,1.2,0,5.0924272
2018-01-13 09:00:00,6.0,-0.0,6.0,8.3883495,0,2.4,0,4.7883495
2018-01-13 10:00:00,3.0,-0.0,3.0,9.744466,0,1.2,0,7.944466
2018-01-13 11:00:00,3.0,-0.0,3.0,10.038058,0,1.2,0,8.2380583
2018-01-13 12:00:00,3.0,-0.0,3.0,9.143301,0,1.2,0,7.343301
2018-01-13 13:00:00,3.0,-0.0,3.0,7.7312621,0,1.2,0,5.9312621
2018-01-13 14:00:00,6.0,-0.0,6.0,5.3825243,0,2.4,0,1.7825243
2018-01-13 15:00:00,3.0,-0.0,3.0,2.0551456,0,1.2,0,0.25514563
2018-01-13 16:00:00,3.0,-0.0,3.0,0.013980583,0,2.9860194,0,0.0
2018-01-13 17:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-13 18:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-01-13 19:00:00,39.0,-0.0,39.0,0.0,0,39.0,0,0.0
2018-01-13 20:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-13 21:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-01-13 22:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-01-13 23:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-01-14 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 05:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-01-14 06:00:00,2.0,-0.0,2.0,1.3561165,0,0.8,0,0.1561165
2018-01-14 07:00:00,4.0,-0.0,4.0,4.3619417,0,1.6,0,1.9619417
