,Demand,Demand shortage,Demand supplied,PV generation,Wind generation,Storage discharge,Storage charge,Genset generation,Excess generation
2018-01-01 00:00:00,0.0,-0.0,0.0,0.0,6.036742,-0.0,0.0,0.0,6.036742
2018-01-01 01:00:00,0.0,-0.0,0.0,0.0,6.4310549,-0.0,0.0,0.0,6.4310549
2018-01-01 02:00:00,0.0,-0.0,0.0,0.0,6.5812693,-0.0,0.0,0.0,6.5812693
2018-01-01 03:00:00,0.0,-0.0,0.0,0.0,6.5718809,-0.0,0.0,0.0,6.5718809
2018-01-01 04:00:00,0.0,-0.0,0.0,0.0,6.4686085,-0.0,0.0,0.0,6.4686085
2018-01-01 05:00:00,0.0,-0.0,0.0,0.0,6.3371708,-0.0,0.0,0.0,6.3371708
2018-01-01 06:00:00,0.0,-0.0,0.0,0.0,6.177568,-0.0,0.0,0.0,6.177568
2018-01-01 07:00:00,0.0,-0.0,0.0,0.0,5.9522464,-0.0,0.0,0.0,5.9522464
2018-01-01 08:00:00,0.0,-0.0,0.0,0.0,5.5579335,-0.0,0.0,0.0,5.5579335
2018-01-01 09:00:00,0.0,-0.0,0.0,0.0,5.1166787,-0.0,0.0,0.0,5.1166787
2018-01-01 10:00:00,0.0,-0.0,0.0,0.0,5.1448439,-0.0,0.0,0.0,5.1448439
2018-01-01 11:00:00,0.0,-0.0,0.0,0.0,5.2762815,-0.0,0.0,0.0,5.2762815
2018-01-01 12:00:00,0.0,-0.0,0.0,0.0,5.4640495,-0.0,0.0,0.0,5.4640495
2018-01-01 13:00:00,0.0,-0.0,0.0,0.0,5.6142639,-0.0,0.0,0.0,5.6142639
2018-01-01 14:00:00,0.0,-0.0,0.0,0.0,5.7644784,-0.0,0.0,0.0,5.7644784
2018-01-01 15:00:00,0.0,-0.0,0.0,0.0,5.942858,-0.0,0.0,0.0,5.942858
2018-01-01 16:00:00,1.2516,-0.0,1.2516,0.0,6.0085768,-0.0,0.21259112,0.0,4.5443857
2018-01-01 17:00:00,5.0958,-0.0,5.0958,0.0,5.9804116,-0.0,0.8846116,0.0,0.0
2018-01-01 18:00:00,6.4368,-0.0,6.4368,0.0,5.9522464,-0.48455361,0.0,0.0,0.0
2018-01-01 19:00:00,6.9732,-0.0,6.9732,0.0,5.9710232,-0.50292884,0.0,0.49924796,0.0
2018-01-01 20:00:00,5.9898,-0.0,5.9898,0.0,5.9898,-0.0,0.0,0.0,0.0
2018-01-01 21:00:00,4.47,-0.0,4.47,0.0,6.036742,-0.0,0.0,0.0,1.566742
2018-01-01 22:00:00,3.7548,-0.0,3.7548,0.0,6.083684,-0.0,0.0,0.0,2.328884
2018-01-01 23:00:00,0.0,-0.0,0.0,0.0,6.2902288,-0.0,0.0,0.0,6.2902288
2018-01-02 00:00:00,0.0,-0.0,0.0,0.0,6.6939301,-0.0,0.0,0.0,6.6939301
2018-01-02 01:00:00,0.0,-0.0,0.0,0.0,6.5812693,-0.0,0.0,0.0,6.5812693
2018-01-02 02:00:00,0.0,-0.0,0.0,0.0,6.2808404,-0.0,0.0,0.0,6.2808404
2018-01-02 03:00:00,0.0,-0.0,0.0,0.0,5.8771392,-0.0,0.0,0.0,5.8771392
2018-01-02 04:00:00,0.0,-0.0,0.0,0.0,5.3701655,-0.0,0.0,0.0,5.3701655
2018-01-02 05:00:00,0.0,-0.0,0.0,0.0,4.844415,-0.0,0.0,0.0,4.844415
2018-01-02 06:00:00,0.0,-0.0,0.0,0.0,4.3656066,-0.0,0.0,0.0,4.3656066
2018-01-02 07:00:00,0.0,-0.0,0.0,0.0,3.8867981,-0.0,0.0,0.0,3.8867981
2018-01-02 08:00:00,0.0,-0.0,0.0,0.0,3.3516592,-0.0,0.0,0.0,3.3516592
2018-01-02 09:00:00,0.0,-0.0,0.0,0.0,2.9949,-0.0,0.0,0.0,2.9949
2018-01-02 10:00:00,0.0,-0.0,0.0,0.0,2.8352972,-0.0,0.0,0.0,2.8352972
2018-01-02 11:00:00,0.0,-0.0,0.0,0.0,2.713248,-0.0,0.0,0.0,2.713248
2018-01-02 12:00:00,0.0,-0.0,0.0,0.0,2.6756944,-0.0,0.0,0.0,2.6756944
2018-01-02 13:00:00,0.0,-0.0,0.0,0.0,2.6475292,-0.0,5.7620922e-20,0.0,2.6475292
2018-01-02 14:00:00,0.0,-0.0,0.0,0.0,2.5067031,-0.0,0.0,0.0,2.5067031
2018-01-02 15:00:00,0.0,-0.0,0.0,0.0,2.3564887,-0.0,0.16130522,0.0,2.1951835
2018-01-02 16:00:00,1.2516,-0.0,1.2516,0.0,2.1874975,-0.0,0.93589749,0.0,0.0
2018-01-02 17:00:00,5.0958,-0.0,5.0958,0.0,2.0372831,-0.93270181,0.0,2.1258151,0.0
2018-01-02 18:00:00,6.4368,-0.0,6.4368,0.0,1.9527875,-0.0,0.0,4.4840125,0.0
2018-01-02 19:00:00,6.9732,-0.0,6.9732,0.0,1.9621759,-0.054780636,0.0,4.9562435,0.0
2018-01-02 20:00:00,5.9898,-0.0,5.9898,0.0,2.0278947,-0.0,0.0,3.9619053,0.0
2018-01-02 21:00:00,4.47,-0.0,4.47,0.0,1.9340107,1.2904341e-17,0.0,2.5359893,0.0
2018-01-02 22:00:00,3.7548,-0.0,3.7548,0.0,1.7744078,-0.0,0.0,1.9803922,0.0
2018-01-02 23:00:00,0.0,-0.0,0.0,0.0,1.7368542,-0.0,0.0,0.0,1.7368542
2018-01-03 00:00:00,0.0,-0.0,0.0,0.0,1.9621759,-0.0,0.0,0.0,1.9621759
2018-01-03 01:00:00,0.0,-0.0,0.0,0.0,2.0748367,-0.0,0.0,0.0,2.0748367
2018-01-03 02:00:00,0.0,-0.0,0.0,0.0,2.1217787,-0.0,0.0,0.0,2.1217787
2018-01-03 03:00:00,0.0,-0.0,0.0,0.0,2.1687207,-0.0,0.0,0.0,2.1687207
2018-01-03 04:00:00,0.0,-0.0,0.0,0.0,2.1499439,-0.0,0.0,0.0,2.1499439
2018-01-03 05:00:00,0.0,-0.0,0.0,0.0,2.1217787,-0.0,4.2015331e-17,0.0,2.1217787
2018-01-03 06:00:00,0.0,-0.0,0.0,0.0,2.1217787,-0.0,0.0,0.0,2.1217787
2018-01-03 07:00:00,0.0,-0.0,0.0,0.0,2.0560599,-0.0,-1.3708712e-17,0.0,2.0560599
2018-01-03 08:00:00,0.0,-0.0,0.0,0.0,1.802573,-0.0,0.0,0.0,1.802573
2018-01-03 09:00:00,0.0,-0.0,0.0,0.0,1.567863,-0.0,1.7822317e-17,0.0,1.567863
2018-01-03 10:00:00,0.0,-0.0,0.0,0.0,1.4458138,-0.0,6.059479e-18,0.0,1.4458138
2018-01-03 11:00:00,0.0,-0.0,0.0,0.0,1.333153,-0.0,0.0,0.0,1.333153
2018-01-03 12:00:00,0.0,-0.0,0.0,0.0,1.2111038,-0.0,1.6302572e-17,0.0,1.2111038
2018-01-03 13:00:00,0.0,-0.0,0.0,0.0,1.145385,-0.0,-1.7482691e-17,0.0,1.145385
2018-01-03 14:00:00,0.0,-0.0,0.0,0.0,1.0796661,-0.0,0.017536573,0.0,1.0621296
2018-01-03 15:00:00,0.0,-0.0,0.0,0.0,1.0796661,-0.0,1.0796661,0.0,0.0
2018-01-03 16:00:00,1.2516,-0.0,1.2516,0.0,1.0890545,-0.0,0.0,0.16254545,0.0
2018-01-03 17:00:00,5.0958,-0.0,5.0958,0.0,1.0515009,-0.0,-3.1879098e-17,4.0442991,0.0
2018-01-03 18:00:00,6.4368,-0.0,6.4368,0.0,0.99517053,-0.48538597,0.0,4.9562435,0.0
2018-01-03 19:00:00,6.9732,-0.52907789,6.44412211,0.0,0.98578213,-0.50209648,0.0,4.9562435,0.0
2018-01-03 20:00:00,5.9898,-0.010220761,5.9795792389999995,0.0,1.0233357,-0.0,0.0,4.9562435,0.0
2018-01-03 21:00:00,4.47,-0.0,4.47,0.0,0.97639373,-0.0,0.0,3.4936063,0.0
2018-01-03 22:00:00,3.7548,-0.0,3.7548,0.0,0.94822853,-0.0,0.0,2.8065715,0.0
2018-01-03 23:00:00,0.0,-0.0,0.0,0.0,0.95761693,-0.0,0.0,0.0,0.95761693
2018-01-04 00:00:00,0.0,-0.0,0.0,0.0,1.1547734,-0.0,0.0,0.0,1.1547734
2018-01-04 01:00:00,0.0,-0.0,0.0,0.0,1.2955994,-0.0,0.0,0.0,1.2955994
2018-01-04 02:00:00,0.0,-0.0,0.0,0.0,1.3237646,-0.0,0.0,0.0,1.3237646
2018-01-04 03:00:00,0.0,-0.0,0.0,0.0,1.427037,-0.0,0.0,0.0,1.427037
2018-01-04 04:00:00,0.0,-0.0,0.0,0.0,1.5115326,-0.0,0.0,0.0,1.5115326
2018-01-04 05:00:00,0.0,-0.0,0.0,0.0,1.520921,-0.0,0.0,0.0,1.520921
2018-01-04 06:00:00,0.0,-0.0,0.0,0.0,1.520921,-0.0,0.0,0.0,1.520921
2018-01-04 07:00:00,0.0,-0.0,0.0,0.0,1.5396978,-0.0,0.0,0.0,1.5396978
2018-01-04 08:00:00,0.0,-0.0,0.0,0.0,1.567863,-0.0,0.0,0.0,1.567863
2018-01-04 09:00:00,0.0,-0.0,0.0,0.0,1.5490862,-0.0,0.0,0.0,1.5490862
2018-01-04 10:00:00,0.0,-0.0,0.0,0.0,1.5866398,-0.0,0.0,0.0,1.5866398
2018-01-04 11:00:00,0.0,-0.0,0.0,0.0,1.6335818,-0.0,0.0,0.0,1.6335818
2018-01-04 12:00:00,0.0,-0.0,0.0,0.0,1.6241934,-0.0,0.0,0.0,1.6241934
2018-01-04 13:00:00,0.0,-0.0,0.0,0.0,1.5772514,-0.0,-5.5311477e-17,0.0,1.5772514
2018-01-04 14:00:00,0.0,-0.0,0.0,0.0,1.5584746,-0.0,1.6003701e-17,0.0,1.5584746
2018-01-04 15:00:00,0.0,-0.0,0.0,0.0,1.5584746,-0.0,0.7527745,0.0,0.8057001
2018-01-04 16:00:00,1.2516,-0.0,1.2516,0.0,1.5960282,-0.0,0.34442821,0.0,0.0
2018-01-04 17:00:00,5.0958,-0.0,5.0958,0.0,1.6711354,-0.98748245,0.0,2.4371821,0.0
2018-01-04 18:00:00,6.4368,-0.0,6.4368,0.0,1.8589034,-0.0,0.0,4.5778966,0.0
2018-01-04 19:00:00,6.9732,-0.0,6.9732,0.0,2.0936135,-0.0,0.0,4.8795865,0.0
2018-01-04 20:00:00,5.9898,-0.0,5.9898,0.0,2.3940423,-0.0,0.0,3.5957577,0.0
2018-01-04 21:00:00,4.47,-0.0,4.47,0.0,2.8352972,-0.0,0.0,1.6347028,0.0
2018-01-04 22:00:00,3.7548,-0.0,3.7548,0.0,3.3892129,-0.0,0.0,0.36558715,0.0
2018-01-04 23:00:00,0.0,-0.0,0.0,0.0,3.8774097,-0.0,0.0,0.0,3.8774097
2018-01-05 00:00:00,0.0,-0.0,0.0,0.0,4.6284818,-0.0,0.0,0.0,4.6284818
2018-01-05 01:00:00,0.0,-0.0,0.0,0.0,5.0509599,-0.0,0.0,0.0,5.0509599
2018-01-05 02:00:00,0.0,-0.0,0.0,0.0,5.2668931,-0.0,0.0,0.0,5.2668931
2018-01-05 03:00:00,0.0,-0.0,0.0,0.0,5.5860987,-0.0,0.0,0.0,5.5860987
2018-01-05 04:00:00,0.0,-0.0,0.0,0.0,5.8865276,-0.0,0.0,0.0,5.8865276
2018-01-05 05:00:00,0.0,-0.0,0.0,0.0,6.1024608,-0.0,0.0,0.0,6.1024608
2018-01-05 06:00:00,0.0,-0.0,0.0,0.0,6.22451,-0.0,0.0,0.0,6.22451
2018-01-05 07:00:00,0.0,-0.0,0.0,0.0,6.1587912,-0.0,0.0,0.0,6.1587912
2018-01-05 08:00:00,0.0,-0.0,0.0,0.0,5.9522464,-0.0,0.0,0.0,5.9522464
2018-01-05 09:00:00,0.0,-0.0,0.0,0.0,5.4828263,-0.0,0.0,0.0,5.4828263
2018-01-05 10:00:00,0.0,-0.0,0.0,0.0,5.4171075,-0.0,0.0,0.0,5.4171075
2018-01-05 11:00:00,0.0,-0.0,0.0,0.0,5.6799828,-0.0,0.0,0.0,5.6799828
2018-01-05 12:00:00,0.0,-0.0,0.0,0.0,5.9522464,-0.0,0.0,0.0,5.9522464
2018-01-05 13:00:00,0.0,-0.0,0.0,0.0,6.271452,-0.0,0.0,0.0,6.271452
2018-01-05 14:00:00,0.0,-0.0,0.0,0.0,6.5624925,-0.0,0.0,0.0,6.5624925
2018-01-05 15:00:00,0.0,-0.0,0.0,0.0,6.8441445,-0.0,0.0,0.0,6.8441445
2018-01-05 16:00:00,1.2516,-0.0,1.2516,0.0,7.0225241,-0.0,0.0,0.0,5.7709241
2018-01-05 17:00:00,5.0958,-0.0,5.0958,0.0,7.0694661,-0.0,0.0,0.0,1.9736661
2018-01-05 18:00:00,6.4368,-0.0,6.4368,0.0,7.0225241,-0.0,0.0,0.0,0.58572414
2018-01-05 19:00:00,6.9732,-0.0,6.9732,0.0,6.9755821,-0.0,0.0,0.0,0.0023821317
2018-01-05 20:00:00,5.9898,-0.0,5.9898,0.0,6.9943589,-0.0,0.0,0.0,1.0045589
2018-01-05 21:00:00,4.47,-0.0,4.47,0.0,6.9755821,-0.0,0.0,0.0,2.5055821
2018-01-05 22:00:00,3.7548,-0.0,3.7548,0.0,7.0319125,-0.0,0.0,0.0,3.2771125
2018-01-05 23:00:00,0.0,-0.0,0.0,0.0,7.7172658,-0.0,0.0,0.0,7.7172658
2018-01-06 00:00:00,0.0,-0.0,0.0,0.0,8.2148511,-0.0,0.0,0.0,8.2148511
2018-01-06 01:00:00,0.0,-0.0,0.0,0.0,8.3275119,-0.0,0.0,0.0,8.3275119
2018-01-06 02:00:00,0.0,-0.0,0.0,0.0,8.2524047,-0.0,0.0,0.0,8.2524047
2018-01-06 03:00:00,0.0,-0.0,0.0,0.0,8.1585207,-0.0,0.0,0.0,8.1585207
2018-01-06 04:00:00,0.0,-0.0,0.0,0.0,8.0646367,-0.0,0.0,0.0,8.0646367
2018-01-06 05:00:00,0.0,-0.0,0.0,0.0,7.9613643,-0.0,0.0,0.0,7.9613643
2018-01-06 06:00:00,0.0,-0.0,0.0,0.0,7.8205382,-0.0,0.0,0.0,7.8205382
2018-01-06 07:00:00,0.0,-0.0,0.0,0.0,7.5952166,-0.0,0.0,0.0,7.5952166
2018-01-06 08:00:00,0.0,-0.0,0.0,0.0,7.1445734,-0.0,0.0,0.0,7.1445734
2018-01-06 09:00:00,0.0,-0.0,0.0,0.0,6.3559476,-0.0,0.0,0.0,6.3559476
2018-01-06 10:00:00,0.0,-0.0,0.0,0.0,5.942858,-0.0,0.0,0.0,5.942858
2018-01-06 11:00:00,0.0,-0.0,0.0,0.0,5.8301972,-0.0,0.0,0.0,5.8301972
2018-01-06 12:00:00,0.0,-0.0,0.0,0.0,5.9334696,-0.0,0.0,0.0,5.9334696
2018-01-06 13:00:00,0.0,-0.0,0.0,0.0,6.2057332,-0.0,0.0,0.0,6.2057332
2018-01-06 14:00:00,0.0,-0.0,0.0,0.0,6.6282113,-0.0,0.0,0.0,6.6282113
2018-01-06 15:00:00,0.0,-0.0,0.0,0.0,6.9004749,-0.0,0.0,0.0,6.9004749
2018-01-06 16:00:00,1.2516,-0.0,1.2516,0.0,7.0506893,-0.0,0.0,0.0,5.7990893
2018-01-06 17:00:00,5.0958,-0.0,5.0958,0.0,7.0600777,-0.0,0.0,0.0,1.9642777
2018-01-06 18:00:00,6.4368,-0.0,6.4368,0.0,7.182127,-0.0,0.0,0.0,0.74532696
2018-01-06 19:00:00,6.9732,-0.0,6.9732,0.0,7.2196806,-0.0,0.0,0.0,0.24648056
2018-01-06 20:00:00,5.9898,-0.0,5.9898,0.0,7.2196806,-0.0,0.0,0.0,1.2298806
2018-01-06 21:00:00,4.47,-0.0,4.47,0.0,7.2009038,-0.0,0.0,0.0,2.7309038
2018-01-06 22:00:00,3.7548,-0.0,3.7548,0.0,7.0976313,-0.0,0.0,0.0,3.3428313
2018-01-06 23:00:00,0.0,-0.0,0.0,0.0,7.416837,-0.0,0.0,0.0,7.416837
2018-01-07 00:00:00,0.0,-0.0,0.0,0.0,7.9895295,-0.0,0.0,0.0,7.9895295
2018-01-07 01:00:00,0.0,-0.0,0.0,0.0,8.1679091,-0.0,0.0,0.0,8.1679091
2018-01-07 02:00:00,0.0,-0.0,0.0,0.0,8.2148511,-0.0,0.0,0.0,8.2148511
2018-01-07 03:00:00,0.0,-0.0,0.0,0.0,8.1772975,-0.0,0.0,0.0,8.1772975
2018-01-07 04:00:00,0.0,-0.0,0.0,0.0,8.0740251,-0.0,0.0,0.0,8.0740251
2018-01-07 05:00:00,0.0,-0.0,0.0,0.0,7.8956455,-0.0,0.0,0.0,7.8956455
2018-01-07 06:00:00,0.0,-0.0,0.0,0.0,7.6327702,-0.0,0.0,0.0,7.6327702
2018-01-07 07:00:00,0.0,-0.0,0.0,0.0,7.2947878,-0.0,0.0,0.0,7.2947878
2018-01-07 08:00:00,0.0,-0.0,0.0,0.0,6.8253677,-0.0,0.0,0.0,6.8253677
2018-01-07 09:00:00,0.0,-0.0,0.0,0.0,6.1494028,-0.0,0.0,0.0,6.1494028
2018-01-07 10:00:00,0.0,-0.0,0.0,0.0,5.895916,-0.0,0.0,0.0,5.895916
2018-01-07 11:00:00,0.0,-0.0,0.0,0.0,5.8771392,-0.0,0.0,0.0,5.8771392
2018-01-07 12:00:00,0.0,-0.0,0.0,0.0,5.895916,-0.0,0.0,0.0,5.895916
2018-01-07 13:00:00,0.0,-0.0,0.0,0.0,5.9898,-0.0,0.0,0.0,5.9898
2018-01-07 14:00:00,0.0,-0.0,0.0,0.0,6.1024608,-0.0,0.0,0.0,6.1024608
2018-01-07 15:00:00,0.0,-0.0,0.0,0.0,6.271452,-0.0,0.0,0.0,6.271452
2018-01-07 16:00:00,1.2516,-0.0,1.2516,0.0,6.4686085,-0.0,0.0,0.0,5.2170085
2018-01-07 17:00:00,5.0958,-0.0,5.0958,0.0,6.5155505,-0.0,0.44226688,0.0,0.97748359
2018-01-07 18:00:00,6.4368,-0.0,6.4368,0.0,6.5343273,-0.0,0.097527273,0.0,0.0
2018-01-07 19:00:00,6.9732,-0.0,6.9732,0.0,6.4873853,-0.48581473,0.0,0.0,0.0
2018-01-07 20:00:00,5.9898,-0.0,5.9898,0.0,6.4404433,-0.0,0.0,0.0,0.45064326
2018-01-07 21:00:00,4.47,-0.0,4.47,0.0,6.6469881,-0.0,0.0,0.0,2.1769881
2018-01-07 22:00:00,3.7548,-0.0,3.7548,0.0,6.8535329,-0.0,0.0,0.0,3.0987329
2018-01-07 23:00:00,0.0,-0.0,0.0,0.0,7.4074486,-0.0,0.0,0.0,7.4074486
2018-01-08 00:00:00,0.0,-0.0,0.0,0.0,7.9989179,-0.0,0.0,0.0,7.9989179
2018-01-08 01:00:00,0.0,-0.0,0.0,0.0,8.1866859,-0.0,0.0,0.0,8.1866859
2018-01-08 02:00:00,0.0,-0.0,0.0,0.0,8.1866859,-0.0,0.0,0.0,8.1866859
2018-01-08 03:00:00,0.0,-0.0,0.0,0.0,8.0458599,-0.0,0.0,0.0,8.0458599
2018-01-08 04:00:00,0.0,-0.0,0.0,0.0,7.8487034,-0.0,0.0,0.0,7.8487034
2018-01-08 05:00:00,0.0,-0.0,0.0,0.0,7.6139934,-0.0,0.0,0.0,7.6139934
2018-01-08 06:00:00,0.0,-0.0,0.0,0.0,7.416837,-0.0,0.0,0.0,7.416837
2018-01-08 07:00:00,0.0,-0.0,0.0,0.0,7.1445734,-0.0,0.0,0.0,7.1445734
2018-01-08 08:00:00,0.0,-0.0,0.0,0.0,6.6469881,-0.0,0.0,0.0,6.6469881
2018-01-08 09:00:00,0.0,-0.0,0.0,0.0,6.2432868,-0.0,0.0,0.0,6.2432868
2018-01-08 10:00:00,0.0,-0.0,0.0,0.0,6.3747245,-0.0,0.0,0.0,6.3747245
2018-01-08 11:00:00,0.0,-0.0,0.0,0.0,6.5249389,-0.0,0.0,0.0,6.5249389
2018-01-08 12:00:00,0.0,-0.0,0.0,0.0,6.6094345,-0.0,0.0,0.0,6.6094345
2018-01-08 13:00:00,0.0,-0.0,0.0,0.0,6.7033185,-0.0,0.0,0.0,6.7033185
2018-01-08 14:00:00,0.0,-0.0,0.0,0.0,6.7690373,-0.0,0.0,0.0,6.7690373
2018-01-08 15:00:00,0.0,-0.0,0.0,0.0,6.7784257,-0.0,0.0,0.0,6.7784257
2018-01-08 16:00:00,1.2516,-0.0,1.2516,0.0,6.8347561,-0.0,0.0,0.0,5.5831561
2018-01-08 17:00:00,5.0958,-0.0,5.0958,0.0,6.5812693,-0.0,0.49546782,0.0,0.99000146
2018-01-08 18:00:00,6.4368,-0.0,6.4368,0.0,6.5437157,-0.0,0.10691567,0.0,0.0
2018-01-08 19:00:00,6.9732,-0.0,6.9732,0.0,6.4310549,-0.54214514,0.0,0.0,0.0
2018-01-08 20:00:00,5.9898,-0.0,5.9898,0.0,6.3841129,-0.0,0.0,0.0,0.39431285
2018-01-08 21:00:00,4.47,-0.0,4.47,0.0,6.5812693,-0.0,0.0,0.0,2.1112693
2018-01-08 22:00:00,3.7548,-0.0,3.7548,0.0,6.9849705,-0.0,0.0,0.0,3.2301705
2018-01-08 23:00:00,0.0,-0.0,0.0,0.0,7.557663,-0.0,0.0,0.0,7.557663
2018-01-09 00:00:00,0.0,-0.0,0.0,0.0,8.1491323,-0.0,0.0,0.0,8.1491323
2018-01-09 01:00:00,0.0,-0.0,0.0,0.0,8.3369003,-0.0,0.0,0.0,8.3369003
2018-01-09 02:00:00,0.0,-0.0,0.0,0.0,8.4026191,-0.0,0.0,0.0,8.4026191
2018-01-09 03:00:00,0.0,-0.0,0.0,0.0,8.3275119,-0.0,0.0,0.0,8.3275119
2018-01-09 04:00:00,0.0,-0.0,0.0,0.0,8.1115787,-0.0,0.0,0.0,8.1115787
2018-01-09 05:00:00,0.0,-0.0,0.0,0.0,7.8956455,-0.0,0.0,0.0,7.8956455
2018-01-09 06:00:00,0.0,-0.0,0.0,0.0,7.7548194,-0.0,0.0,0.0,7.7548194
2018-01-09 07:00:00,0.0,-0.0,0.0,0.0,7.6609354,-0.0,0.0,0.0,7.6609354
2018-01-09 08:00:00,0.0,-0.0,0.0,0.0,7.4356138,-0.0,0.0,0.0,7.4356138
2018-01-09 09:00:00,0.0,-0.0,0.0,0.0,7.3417298,-0.0,0.0,0.0,7.3417298
2018-01-09 10:00:00,0.0,-0.0,0.0,0.0,7.4074486,-0.0,0.0,0.0,7.4074486
2018-01-09 11:00:00,0.0,-0.0,0.0,0.0,7.557663,-0.0,0.0,0.0,7.557663
2018-01-09 12:00:00,0.0,-0.0,0.0,0.0,7.6891006,-0.0,0.0,0.0,7.6891006
2018-01-09 13:00:00,0.0,-0.0,0.0,0.0,7.7266542,-0.0,0.0,0.0,7.7266542
2018-01-09 14:00:00,0.0,-0.0,0.0,0.0,7.6233818,-0.0,0.0,0.0,7.6233818
2018-01-09 15:00:00,0.0,-0.0,0.0,0.0,7.463779,-0.0,0.0,0.0,7.463779
2018-01-09 16:00:00,1.2516,-0.0,1.2516,0.0,7.4731674,-0.0,0.0,0.0,6.2215674
2018-01-09 17:00:00,5.0958,-0.0,5.0958,0.0,7.5388862,-0.0,0.0,0.0,2.4430862
2018-01-09 18:00:00,6.4368,-0.0,6.4368,0.0,7.7078774,-0.0,0.0,0.0,1.2710774
2018-01-09 19:00:00,6.9732,-0.0,6.9732,0.0,7.9425875,-0.0,0.0,0.0,0.96938746
2018-01-09 20:00:00,5.9898,-0.0,5.9898,0.0,8.1115787,-0.0,0.0,0.0,2.1217787
2018-01-09 21:00:00,4.47,-0.0,4.47,0.0,8.2430163,-0.0,0.0,0.0,3.7730163
2018-01-09 22:00:00,3.7548,-0.0,3.7548,0.0,8.3650655,-0.0,0.0,0.0,4.6102655
2018-01-09 23:00:00,0.0,-0.0,0.0,0.0,8.5340567,-0.0,0.0,0.0,8.5340567
2018-01-10 00:00:00,0.0,-0.0,0.0,0.0,8.5622219,-0.0,0.0,0.0,8.5622219
2018-01-10 01:00:00,0.0,-0.0,0.0,0.0,8.4401727,-0.0,0.0,0.0,8.4401727
2018-01-10 02:00:00,0.0,-0.0,0.0,0.0,8.3932307,-0.0,0.0,0.0,8.3932307
2018-01-10 03:00:00,0.0,-0.0,0.0,0.0,8.3932307,-0.0,0.0,0.0,8.3932307
2018-01-10 04:00:00,0.0,-0.0,0.0,0.0,8.4213959,-0.0,0.0,0.0,8.4213959
2018-01-10 05:00:00,0.0,-0.0,0.0,0.0,8.4589495,-0.0,0.0,0.0,8.4589495
2018-01-10 06:00:00,0.0,-0.0,0.0,0.0,8.4965031,-0.0,0.0,0.0,8.4965031
2018-01-10 07:00:00,0.0,-0.0,0.0,0.0,8.5622219,-0.0,0.0,0.0,8.5622219
2018-01-10 08:00:00,0.0,-0.0,0.0,0.0,8.5997755,-0.0,0.0,0.0,8.5997755
2018-01-10 09:00:00,0.0,-0.0,0.0,0.0,8.5809987,-0.0,0.0,0.0,8.5809987
2018-01-10 10:00:00,0.0,-0.0,0.0,0.0,8.5809987,-0.0,0.0,0.0,8.5809987
2018-01-10 11:00:00,0.0,-0.0,0.0,0.0,8.5997755,-0.0,0.0,0.0,8.5997755
2018-01-10 12:00:00,0.0,-0.0,0.0,0.0,8.5997755,-0.0,0.0,0.0,8.5997755
2018-01-10 13:00:00,0.0,-0.0,0.0,0.0,8.5903871,-0.0,0.0,0.0,8.5903871
2018-01-10 14:00:00,0.0,-0.0,0.0,0.0,8.5997755,-0.0,0.0,0.0,8.5997755
2018-01-10 15:00:00,0.0,-0.0,0.0,0.0,8.5997755,-0.0,0.0,0.0,8.5997755
2018-01-10 16:00:00,1.2516,-0.0,1.2516,0.0,8.5903871,-0.0,0.0,0.0,7.3387871
2018-01-10 17:00:00,5.0958,-0.0,5.0958,0.0,8.5903871,-0.0,0.0,0.0,3.4945871
2018-01-10 18:00:00,6.4368,-0.0,6.4368,0.0,8.5903871,-0.0,0.0,0.0,2.1535871
2018-01-10 19:00:00,6.9732,-0.0,6.9732,0.0,8.5903871,-0.0,0.0,0.0,1.6171871
2018-01-10 20:00:00,5.9898,-0.0,5.9898,0.0,8.5997755,-0.0,0.0,0.0,2.6099755
2018-01-10 21:00:00,4.47,-0.0,4.47,0.0,8.5997755,-0.0,0.0,0.0,4.1297755
2018-01-10 22:00:00,3.7548,-0.0,3.7548,0.0,8.5997755,-0.0,0.0,0.0,4.8449755
2018-01-10 23:00:00,0.0,-0.0,0.0,0.0,8.5340567,-0.0,0.0,0.0,8.5340567
2018-01-11 00:00:00,0.0,-0.0,0.0,0.0,8.2054627,-0.0,0.0,0.0,8.2054627
2018-01-11 01:00:00,0.0,-0.0,0.0,0.0,7.9801411,-0.0,0.0,0.0,7.9801411
2018-01-11 02:00:00,0.0,-0.0,0.0,0.0,7.9425875,-0.0,0.0,0.0,7.9425875
2018-01-11 03:00:00,0.0,-0.0,0.0,0.0,7.9331991,-0.0,0.0,0.0,7.9331991
2018-01-11 04:00:00,0.0,-0.0,0.0,0.0,8.0364715,-0.0,0.0,0.0,8.0364715
2018-01-11 05:00:00,0.0,-0.0,0.0,0.0,8.2336279,-0.0,0.0,0.0,8.2336279
2018-01-11 06:00:00,0.0,-0.0,0.0,0.0,8.4026191,-0.0,0.0,0.0,8.4026191
2018-01-11 07:00:00,0.0,-0.0,0.0,0.0,8.4965031,-0.0,0.0,0.0,8.4965031
2018-01-11 08:00:00,0.0,-0.0,0.0,0.0,8.5622219,-0.0,0.0,0.0,8.5622219
2018-01-11 09:00:00,0.0,-0.0,0.0,0.0,8.5903871,-0.0,0.0,0.0,8.5903871
