timestep,Demand,Demand shortage,Demand supplied,PV generation,Wind generation,Storage discharge,Storage charge,Genset generation,Excess generation
2018-01-01 00:00:00,14327.57981,-0.0,14327.57981,0.0,30284.744,-0.0,0.0,0.0,15957.164
2018-01-01 01:00:00,11381.09166,-0.0,11381.09166,0.0,35280.165,-0.0,0.0,0.0,23899.074
2018-01-01 02:00:00,10076.53965,-0.0,10076.53965,0.0,37049.377,-0.0,0.0,0.0,26972.838
2018-01-01 03:00:00,9739.155509999999,-0.0,9739.155509999999,0.0,37309.556,-0.0,0.0,0.0,27570.4
2018-01-01 04:00:00,9581.709578,-0.0,9581.709578,0.0,36893.27,-0.0,0.0,0.0,27311.561
2018-01-01 05:00:00,9761.647786,-0.0,9761.647786,0.0,36216.807,-0.0,0.0,0.0,26455.159
2018-01-01 06:00:00,9626.69413,-0.0,9626.69413,5421.6054,34811.845,-0.0,0.0,0.0,30606.756
2018-01-01 07:00:00,9604.201854,-0.0,9604.201854,7693.1081,33146.704,-0.0,0.0,0.0,31235.61
2018-01-01 08:00:00,9806.632338,-0.0,9806.632338,8978.8644,31481.564,-0.0,0.0,0.0,30653.796
2018-01-01 09:00:00,10031.5551,-0.0,10031.5551,8786.0009,29972.53,-0.0,0.0,0.0,28726.976
2018-01-01 10:00:00,10548.87745,-0.0,10548.87745,8378.8448,28827.746,-0.0,0.0,0.0,26657.713
2018-01-01 11:00:00,11021.215240000001,-0.0,11021.215240000001,6878.7958,28515.532,-0.0,0.0,0.0,24373.113
2018-01-01 12:00:00,11066.19979,-0.0,11066.19979,4950.1615,28047.211,-0.0,0.0,0.0,21931.173
2018-01-01 13:00:00,10908.753859999999,-0.0,10908.753859999999,3064.3857,27422.784,-0.0,0.0,0.0,19578.415
2018-01-01 14:00:00,10683.8311,-0.0,10683.8311,1135.7513,26902.427,-0.0,0.0,0.0,17354.347
2018-01-01 15:00:00,10683.8311,-0.0,10683.8311,0.0,27422.784,-0.0,0.0,0.0,16738.952
2018-01-01 16:00:00,12078.35221,-0.0,12078.35221,0.0,28359.425,-0.0,0.0,0.0,16281.073
2018-01-01 17:00:00,14574.99485,-0.0,14574.99485,0.0,29660.316,-0.0,0.0,0.0,15085.321
2018-01-01 18:00:00,16644.28424,-0.0,16644.28424,0.0,31117.314,-0.0,0.0,0.0,14473.03
2018-01-01 19:00:00,14372.564369999998,-0.0,14372.564369999998,0.0,32105.991,-0.0,0.0,0.0,17733.427
2018-01-01 20:00:00,14462.533469999998,-0.0,14462.533469999998,0.0,32574.312,-0.0,0.0,0.0,18111.779
2018-01-01 21:00:00,12325.76725,-0.0,12325.76725,0.0,32834.49,-0.0,0.0,0.0,20508.723
2018-01-01 22:00:00,11021.215240000001,-0.0,11021.215240000001,0.0,32990.597,-0.0,0.0,0.0,21969.382
2018-01-01 23:00:00,10256.477859999999,-0.0,10256.477859999999,0.0,32990.597,-0.0,0.0,0.0,22734.119
2018-01-02 00:00:00,9356.786818,-0.0,9356.786818,0.0,36581.057,-0.0,0.0,0.0,27224.27
2018-01-02 01:00:00,8996.910402,-0.0,8996.910402,0.0,39130.803,-0.0,0.0,0.0,30133.893
2018-01-02 02:00:00,8929.433573999999,-0.0,8929.433573999999,0.0,38766.554,-0.0,0.0,0.0,29837.12
2018-01-02 03:00:00,8547.064881999999,-0.0,8547.064881999999,0.0,36685.128,-0.0,0.0,0.0,28138.063
2018-01-02 04:00:00,8906.941298,-0.0,8906.941298,642.87812,33562.989,-0.0,0.0,0.0,25298.926
2018-01-02 05:00:00,9266.817714,-0.0,9266.817714,3942.9858,30492.886,-0.0,0.0,0.0,25169.054
2018-01-02 06:00:00,8704.510814,-0.0,8704.510814,8164.5521,28307.389,-0.0,0.0,0.0,27767.431
2018-01-02 07:00:00,8659.526262000001,-0.0,8659.526262000001,11293.226,26590.213,-0.0,0.0,0.0,29223.913
2018-01-02 08:00:00,10211.49331,-0.0,10211.49331,13114.714,24873.037,-0.0,0.0,0.0,27776.257
2018-01-02 09:00:00,7692.358393,-0.0,7692.358393,13350.436,23624.182,-0.0,0.0,0.0,29282.259
2018-01-02 10:00:00,12258.290420000001,-0.0,12258.290420000001,12964.709,22947.718,-0.0,0.0,0.0,23654.137
2018-01-02 11:00:00,11830.937179999999,-0.0,11830.937179999999,11464.66,21959.041,-0.0,0.0,0.0,21592.764
2018-01-02 12:00:00,11853.42945,-0.0,11853.42945,9471.7376,20554.079,-0.0,0.0,0.0,18172.387
2018-01-02 13:00:00,11808.4449,-0.0,11808.4449,6257.347,19357.259,-0.0,0.0,0.0,13806.161
2018-01-02 14:00:00,11583.522140000001,-0.0,11583.522140000001,2657.2295,18316.546,-0.0,0.0,0.0,9390.2535
2018-01-02 15:00:00,10346.44696,-0.0,10346.44696,42.858541,17640.083,-0.0,0.0,0.0,7336.4943
2018-01-02 16:00:00,10841.27703,-0.0,10841.27703,0.0,17171.762,-0.0,0.0,0.0,6330.4849
2018-01-02 17:00:00,14574.99485,-0.0,14574.99485,0.0,16547.334,-0.0,682.60282,0.0,1289.7366
2018-01-02 18:00:00,17004.160659999998,-0.0,17004.160659999998,0.0,16079.013,-462.32285,0.0,462.82434,0.0
2018-01-02 19:00:00,16126.96189,-0.0,16126.96189,0.0,15974.942,-152.0197,0.0,0.0,0.0
2018-01-02 20:00:00,14754.93306,-0.0,14754.93306,0.0,15870.871,-0.0,0.0,0.0,1115.9378
2018-01-02 21:00:00,12708.13594,-0.0,12708.13594,0.0,15298.479,-0.0,0.0,0.0,2590.3429
2018-01-02 22:00:00,11066.19979,-0.0,11066.19979,0.0,13581.303,-0.0,0.0,0.0,2515.1029
2018-01-02 23:00:00,10796.29248,-0.0,10796.29248,0.0,11603.948,-0.0,0.0,0.0,807.65576
2018-01-03 00:00:00,9131.864058,-0.0,9131.864058,0.0,12696.697,-0.0,0.0,0.0,3564.8327
2018-01-03 01:00:00,8682.018538,-0.0,8682.018538,0.0,14882.194,-0.0,0.0,0.0,6200.1752
2018-01-03 02:00:00,8299.649846,-0.0,8299.649846,0.0,15454.586,-0.0,0.0,0.0,7154.9359
2018-01-03 03:00:00,8254.665294,-0.0,8254.665294,0.0,14569.98,-0.0,0.0,0.0,6315.3146
2018-01-03 04:00:00,8704.510814,-0.0,8704.510814,1307.1855,13529.267,-0.0,0.0,0.0,6131.9417
2018-01-03 05:00:00,0.0,-0.0,0.0,5785.903,12800.768,-0.0,0.0,0.0,18586.671
2018-01-03 06:00:00,8479.588054,-0.0,8479.588054,9814.6059,12384.483,-0.0,0.0,0.0,13719.501
2018-01-03 07:00:00,8884.449022,-0.0,8884.449022,12621.84,11551.913,-0.0,0.0,0.0,15289.304
2018-01-03 08:00:00,10076.53965,-0.0,10076.53965,14143.319,10303.057,-0.0,0.0,0.0,14369.836
2018-01-03 09:00:00,10368.93924,-0.0,10368.93924,14336.182,9834.7364,-0.0,0.0,0.0,13801.979
2018-01-03 10:00:00,11628.50669,-0.0,11628.50669,13864.738,11083.592,-0.0,0.0,0.0,13319.823
2018-01-03 11:00:00,11628.50669,-0.0,11628.50669,12793.275,12384.483,-0.0,0.0,0.0,13549.251
2018-01-03 12:00:00,11628.50669,-0.0,11628.50669,10328.908,13529.267,-0.0,0.0,0.0,12229.669
2018-01-03 13:00:00,11606.01442,-0.0,11606.01442,7328.8105,13737.41,-0.0,0.0,0.0,9460.2057
2018-01-03 14:00:00,11021.215240000001,-0.0,11021.215240000001,3257.2491,13060.946,-0.0,0.0,0.0,5296.9801
2018-01-03 15:00:00,10796.29248,-0.0,10796.29248,42.858541,12436.519,-0.0,0.0,0.0,1683.0846
2018-01-03 16:00:00,10796.29248,-0.0,10796.29248,0.0,12124.305,-0.0,682.60282,0.0,645.40936
2018-01-03 17:00:00,14057.6725,-0.0,14057.6725,0.0,11499.877,-0.0,0.0,2557.7955,0.0
2018-01-03 18:00:00,17319.052519999997,-0.0,17319.052519999997,0.0,11031.556,-0.0,0.0,6287.4963,0.0
2018-01-03 19:00:00,14260.102990000001,-0.0,14260.102990000001,0.0,10875.449,-614.34254,0.0,2770.3112,0.0
2018-01-03 20:00:00,14102.65705,-0.0,14102.65705,0.0,10979.521,-0.0,0.0,3123.1365,0.0
2018-01-03 21:00:00,11853.42945,-0.0,11853.42945,0.0,10927.485,-0.0,0.0,925.94456,0.0
2018-01-03 22:00:00,10728.81565,-0.0,10728.81565,0.0,10927.485,-0.0,0.0,0.0,198.66924
2018-01-03 23:00:00,10436.416070000001,-0.0,10436.416070000001,0.0,10459.164,-0.0,0.0,0.0,22.748037
2018-01-04 00:00:00,9154.356334,-0.0,9154.356334,0.0,11291.734,-0.0,0.0,0.0,2137.3781
2018-01-04 01:00:00,8794.479918,-0.0,8794.479918,0.0,12696.697,-0.0,0.0,0.0,3902.2168
2018-01-04 02:00:00,8547.064881999999,-0.0,8547.064881999999,0.0,12540.59,-0.0,0.0,0.0,3993.5249
2018-01-04 03:00:00,8659.526262000001,-0.0,8659.526262000001,0.0,10563.235,-0.0,682.60282,0.0,1221.1063
2018-01-04 04:00:00,9829.124614,-0.0,9829.124614,342.86833,8013.4889,-614.34254,0.0,858.42483,0.0
2018-01-04 05:00:00,11336.107109999999,-0.0,11336.107109999999,2442.9368,5463.7424,-0.0,0.0,3429.4278,0.0
2018-01-04 06:00:00,9289.30999,-0.0,9289.30999,5507.3225,3746.5662,-0.0,0.0,35.421215,0.0
2018-01-04 07:00:00,8839.46447,-0.0,8839.46447,8464.5619,3018.0673,-0.0,0.0,0.0,2643.1646
2018-01-04 08:00:00,10144.01648,-0.0,10144.01648,10350.338,2861.9603,-0.0,0.0,0.0,3068.2815
2018-01-04 09:00:00,12595.67456,-0.0,12595.67456,10993.216,3954.7088,-0.0,0.0,0.0,2352.25
2018-01-04 10:00:00,12202.059729999999,-0.0,12202.059729999999,10928.928,6296.3127,-0.0,0.0,0.0,5023.181
2018-01-04 11:00:00,12528.19773,-0.0,12528.19773,10157.474,8481.8097,-0.0,0.0,0.0,6111.0862
2018-01-04 12:00:00,14282.59526,-0.0,14282.59526,8057.4057,9938.8077,-0.0,0.0,0.0,3713.6181
2018-01-04 13:00:00,14372.564369999998,-0.0,14372.564369999998,5121.5957,10875.449,-0.0,682.60282,0.0,941.87771
2018-01-04 14:00:00,14282.59526,-0.0,14282.59526,1950.0636,11343.77,-614.34254,0.0,374.41907,0.0
2018-01-04 15:00:00,13652.81153,-0.0,13652.81153,21.429271,11551.913,-0.0,0.0,2079.4697,0.0
2018-01-04 16:00:00,12505.70546,-0.0,12505.70546,0.0,11551.913,-0.0,0.0,953.79286,0.0
2018-01-04 17:00:00,14395.05664,-0.0,14395.05664,0.0,11812.091,-0.0,0.0,2582.9658,0.0
2018-01-04 18:00:00,17364.037080000002,-0.0,17364.037080000002,0.0,12436.519,-0.0,0.0,4927.5186,0.0
2018-01-04 19:00:00,16374.37693,-0.0,16374.37693,0.0,13217.053,-0.0,0.0,3157.3238,0.0
2018-01-04 20:00:00,14192.62616,-0.0,14192.62616,0.0,14569.98,-0.0,0.0,0.0,377.35369
2018-01-04 21:00:00,12505.70546,-0.0,12505.70546,0.0,16391.227,-0.0,0.0,0.0,3885.5219
2018-01-04 22:00:00,10413.92379,-0.0,10413.92379,0.0,17952.297,-0.0,0.0,0.0,7538.3728
2018-01-04 23:00:00,10009.062820000001,-0.0,10009.062820000001,0.0,18784.867,-0.0,0.0,0.0,8775.8041
2018-01-05 00:00:00,8929.433573999999,-0.0,8929.433573999999,0.0,22635.504,-0.0,0.0,0.0,13706.071
2018-01-05 01:00:00,8592.049434,-0.0,8592.049434,0.0,26694.285,-0.0,0.0,0.0,18102.235
2018-01-05 02:00:00,8277.15757,-0.0,8277.15757,0.0,27474.819,-0.0,0.0,0.0,19197.662
2018-01-05 03:00:00,8164.696189,-0.0,8164.696189,0.0,27110.57,-0.0,0.0,0.0,18945.873
2018-01-05 04:00:00,11043.70752,-0.0,11043.70752,1071.4635,26850.391,-0.0,0.0,0.0,16878.147
2018-01-05 05:00:00,11111.18435,-0.0,11111.18435,4993.02,26538.178,-0.0,0.0,0.0,20420.013
2018-01-05 06:00:00,8839.46447,-0.0,8839.46447,8893.1473,26434.106,-0.0,0.0,0.0,26487.789
2018-01-05 07:00:00,8996.910402,-0.0,8996.910402,11936.104,26069.857,-0.0,0.0,0.0,29009.05
2018-01-05 08:00:00,11471.06076,-0.0,11471.06076,13671.875,25653.572,-0.0,0.0,0.0,27854.386
2018-01-05 09:00:00,12415.73635,-0.0,12415.73635,14293.323,23936.395,-0.0,0.0,0.0,25813.983
2018-01-05 10:00:00,13540.35015,-0.0,13540.35015,13607.587,22427.362,-0.0,0.0,0.0,22494.598
2018-01-05 11:00:00,13472.87333,-0.0,13472.87333,12386.118,22011.077,-0.0,0.0,0.0,20924.322
2018-01-05 12:00:00,13652.81153,-0.0,13652.81153,10114.616,21698.863,-0.0,0.0,0.0,18160.667
2018-01-05 13:00:00,14012.68795,-0.0,14012.68795,7243.0934,21959.041,-0.0,0.0,0.0,15189.447
2018-01-05 14:00:00,13832.749740000001,-0.0,13832.749740000001,3171.532,22583.469,-0.0,0.0,0.0,11922.251
2018-01-05 15:00:00,13382.90422,-0.0,13382.90422,64.287812,24300.645,-0.0,0.0,0.0,10982.029
2018-01-05 16:00:00,12438.22863,-0.0,12438.22863,0.0,26017.821,-0.0,0.0,0.0,13579.593
2018-01-05 17:00:00,13630.31926,-0.0,13630.31926,0.0,27214.641,-0.0,0.0,0.0,13584.322
2018-01-05 18:00:00,17116.622040000002,-0.0,17116.622040000002,0.0,27787.033,-0.0,0.0,0.0,10670.411
2018-01-05 19:00:00,16014.50051,-0.0,16014.50051,0.0,28463.496,-0.0,0.0,0.0,12448.996
2018-01-05 20:00:00,2249.2276,-0.0,2249.2276,0.0,29712.352,-0.0,0.0,0.0,27463.124
2018-01-05 21:00:00,10413.92379,-0.0,10413.92379,0.0,30492.886,-0.0,0.0,0.0,20078.963
2018-01-05 22:00:00,9064.38723,-0.0,9064.38723,0.0,30336.779,-0.0,0.0,0.0,21272.392
2018-01-05 23:00:00,8749.495366,-0.0,8749.495366,0.0,31949.884,-0.0,0.0,0.0,23200.389
2018-01-06 00:00:00,7894.788877,-0.0,7894.788877,0.0,35280.165,-0.0,0.0,0.0,27385.377
2018-01-06 01:00:00,7624.881565000001,-0.0,7624.881565000001,0.0,36268.843,-0.0,0.0,0.0,28643.961
2018-01-06 02:00:00,7399.958804999999,-0.0,7399.958804999999,0.0,35384.237,-0.0,0.0,0.0,27984.278
2018-01-06 03:00:00,7377.466529,-0.0,7377.466529,0.0,35124.059,-0.0,0.0,0.0,27746.592
2018-01-06 04:00:00,8771.987642,-0.0,8771.987642,1392.9026,35384.237,-0.0,0.0,0.0,28005.152
2018-01-06 05:00:00,10706.32338,-0.0,10706.32338,5850.1909,35228.13,-0.0,0.0,0.0,30371.997
2018-01-06 06:00:00,8412.111226,-0.0,8412.111226,9771.7474,34499.631,-0.0,0.0,0.0,35859.267
2018-01-06 07:00:00,8502.080329999999,-0.0,8502.080329999999,12600.411,32990.597,-0.0,0.0,0.0,37088.928
2018-01-06 08:00:00,11606.01442,-0.0,11606.01442,13821.879,31117.314,-0.0,0.0,0.0,33333.179
2018-01-06 09:00:00,12843.0896,-0.0,12843.0896,14036.172,29400.138,-0.0,0.0,0.0,30593.221
2018-01-06 10:00:00,13382.90422,-0.0,13382.90422,12943.279,27110.57,-0.0,0.0,0.0,26670.945
2018-01-06 11:00:00,13337.919670000001,-0.0,13337.919670000001,11550.377,25861.714,-0.0,0.0,0.0,24074.171
2018-01-06 12:00:00,13382.90422,-0.0,13382.90422,9257.4449,23207.896,-0.0,0.0,0.0,19082.437
2018-01-06 13:00:00,13810.257469999999,-0.0,13810.257469999999,6578.7861,20970.364,-0.0,0.0,0.0,13738.892
2018-01-06 14:00:00,13495.3656,-0.0,13495.3656,2957.2393,21126.471,-0.0,0.0,0.0,10588.345
2018-01-06 15:00:00,13023.02781,-0.0,13023.02781,42.858541,22999.754,-0.0,0.0,0.0,10019.585
2018-01-06 16:00:00,12123.33677,-0.0,12123.33677,0.0,25029.144,-0.0,0.0,0.0,12905.807
2018-01-06 17:00:00,15384.71679,-0.0,15384.71679,0.0,27058.534,-0.0,0.0,0.0,11673.817
2018-01-06 18:00:00,17026.65294,-0.0,17026.65294,0.0,28515.532,-0.0,0.0,0.0,11488.879
2018-01-06 19:00:00,16351.88465,-0.0,16351.88465,0.0,29191.995,-0.0,0.0,0.0,12840.111
2018-01-06 20:00:00,15159.794030000001,-0.0,15159.794030000001,0.0,29556.245,-0.0,0.0,0.0,14396.451
2018-01-06 21:00:00,12235.79815,-0.0,12235.79815,0.0,28411.461,-0.0,0.0,0.0,16175.663
2018-01-06 22:00:00,10886.26159,-0.0,10886.26159,0.0,26277.999,-0.0,0.0,0.0,15391.738
2018-01-06 23:00:00,9986.570545999999,-0.0,9986.570545999999,0.0,26850.391,-0.0,0.0,0.0,16863.821
2018-01-07 00:00:00,9109.371782,-0.0,9109.371782,0.0,33927.239,-0.0,0.0,0.0,24817.867
2018-01-07 01:00:00,8816.972194,-0.0,8816.972194,0.0,38402.304,-0.0,0.0,0.0,29585.332
2018-01-07 02:00:00,8547.064881999999,-0.0,8547.064881999999,0.0,38558.411,-0.0,0.0,0.0,30011.346
2018-01-07 03:00:00,8547.064881999999,-0.0,8547.064881999999,0.0,37517.698,-0.0,0.0,0.0,28970.633
2018-01-07 04:00:00,10076.53965,-0.0,10076.53965,1307.1855,36424.95,-0.0,0.0,0.0,27655.595
2018-01-07 05:00:00,11246.138,-0.0,11246.138,5743.0445,35800.522,-0.0,0.0,0.0,30297.428
2018-01-07 06:00:00,9221.833162,-0.0,9221.833162,9686.0303,34395.56,-0.0,0.0,0.0,34859.757
2018-01-07 07:00:00,9131.864058,-0.0,9131.864058,12514.694,32262.098,-0.0,0.0,0.0,35644.928
2018-01-07 08:00:00,9221.833162,-0.0,9221.833162,13779.021,29348.102,-0.0,0.0,0.0,33905.29
2018-01-07 09:00:00,12145.82904,-0.0,12145.82904,13436.153,26017.821,-0.0,0.0,0.0,27308.145
2018-01-07 10:00:00,13472.87333,-0.0,13472.87333,12321.831,23572.146,-0.0,0.0,0.0,22421.103
2018-01-07 11:00:00,13427.88877,-0.0,13427.88877,10778.923,22687.54,-0.0,0.0,0.0,20038.574
2018-01-07 12:00:00,13540.35015,-0.0,13540.35015,8807.4302,21438.685,-0.0,0.0,0.0,16705.765
2018-01-07 13:00:00,13855.24202,-0.0,13855.24202,6407.3519,20918.328,-0.0,0.0,0.0,13470.438
2018-01-07 14:00:00,13697.79609,-0.0,13697.79609,2592.9417,21022.399,-0.0,0.0,0.0,9917.5451
2018-01-07 15:00:00,13068.012359999999,-0.0,13068.012359999999,42.858541,21334.613,-0.0,0.0,0.0,8309.4595
2018-01-07 16:00:00,12078.35221,-0.0,12078.35221,0.0,21542.756,-0.0,0.0,0.0,9464.4037
2018-01-07 17:00:00,15317.239959999999,-0.0,15317.239959999999,0.0,21854.97,-0.0,0.0,0.0,6537.7298
2018-01-07 18:00:00,17656.43666,-0.0,17656.43666,0.0,22271.255,-0.0,0.0,0.0,4614.8183
2018-01-07 19:00:00,16419.36148,-0.0,16419.36148,0.0,23155.861,-0.0,0.0,0.0,6736.4994
2018-01-07 20:00:00,15159.794030000001,-0.0,15159.794030000001,0.0,24404.716,-0.0,0.0,0.0,9244.9222
2018-01-07 21:00:00,12573.18229,-0.0,12573.18229,0.0,25497.465,-0.0,0.0,0.0,12924.282
2018-01-07 22:00:00,10458.90834,-0.0,10458.90834,0.0,26538.178,-0.0,0.0,0.0,16079.269
2018-01-07 23:00:00,9671.678682,-0.0,9671.678682,0.0,28515.532,-0.0,0.0,0.0,18843.853
2018-01-08 00:00:00,8749.495366,-0.0,8749.495366,0.0,34239.453,-0.0,0.0,0.0,25489.957
2018-01-08 01:00:00,8479.588054,-0.0,8479.588054,0.0,39807.266,-0.0,0.0,0.0,31327.678
2018-01-08 02:00:00,8322.142122,-0.0,8322.142122,0.0,41316.3,-0.0,0.0,0.0,32994.158
2018-01-08 03:00:00,8097.219361,-0.0,8097.219361,0.0,40171.516,-0.0,0.0,0.0,32074.297
2018-01-08 04:00:00,9244.325438,-0.0,9244.325438,600.01957,38090.09,-0.0,0.0,0.0,29445.784
2018-01-08 05:00:00,10931.246140000001,-0.0,10931.246140000001,3385.8247,36841.235,-0.0,0.0,0.0,29295.813
2018-01-08 06:00:00,9154.356334,-0.0,9154.356334,7243.0934,36476.985,-0.0,0.0,0.0,34565.722
2018-01-08 07:00:00,8524.572606,-0.0,8524.572606,10671.777,35124.059,-0.0,0.0,0.0,37271.263
2018-01-08 08:00:00,11268.63028,-0.0,11268.63028,13350.436,33406.882,-0.0,0.0,0.0,35488.688
2018-01-08 09:00:00,12145.82904,-0.0,12145.82904,13929.026,32990.597,-0.0,0.0,0.0,34773.794
2018-01-08 10:00:00,13450.38105,-0.0,13450.38105,13521.87,31949.884,-0.0,0.0,0.0,32021.373
2018-01-08 11:00:00,12978.04325,-0.0,12978.04325,12300.401,31273.421,-0.0,0.0,0.0,30595.779
2018-01-08 12:00:00,13090.50463,-0.0,13090.50463,9878.8937,31273.421,-0.0,0.0,0.0,28061.81
2018-01-08 13:00:00,13675.30381,-0.0,13675.30381,6943.0837,31481.564,-0.0,0.0,0.0,24749.343
2018-01-08 14:00:00,13360.41195,-0.0,13360.41195,3107.2442,30492.886,-0.0,0.0,0.0,20239.719
2018-01-08 15:00:00,12910.566429999999,-0.0,12910.566429999999,64.287812,29296.067,-0.0,0.0,0.0,16449.788
2018-01-08 16:00:00,11920.90628,-0.0,11920.90628,0.0,28463.496,-0.0,0.0,0.0,16542.59
2018-01-08 17:00:00,14372.564369999998,-0.0,14372.564369999998,0.0,27995.176,-0.0,0.0,0.0,13622.611
2018-01-08 18:00:00,17049.14521,-0.0,17049.14521,0.0,26902.427,-0.0,0.0,0.0,9853.2819
2018-01-08 19:00:00,16104.469619999998,-0.0,16104.469619999998,0.0,26173.928,-0.0,0.0,0.0,10069.458
2018-01-08 20:00:00,14170.133880000001,-0.0,14170.133880000001,0.0,26694.285,-0.0,0.0,0.0,12524.151
2018-01-08 21:00:00,12145.82904,-0.0,12145.82904,0.0,26902.427,-0.0,0.0,0.0,14756.598
2018-01-08 22:00:00,10503.892890000001,-0.0,10503.892890000001,0.0,27474.819,-0.0,0.0,0.0,16970.926
2018-01-08 23:00:00,10166.50875,-0.0,10166.50875,0.0,28775.71,-0.0,0.0,0.0,18609.201
2018-01-09 00:00:00,9041.894954000001,-0.0,9041.894954000001,0.0,33875.203,-0.0,0.0,0.0,24833.308
2018-01-09 01:00:00,8682.018538,-0.0,8682.018538,0.0,39026.732,-0.0,0.0,0.0,30344.713
2018-01-09 02:00:00,8749.495366,-0.0,8749.495366,0.0,41316.3,-0.0,0.0,0.0,32566.805
2018-01-09 03:00:00,8052.2348090000005,-0.0,8052.2348090000005,0.0,41056.122,-0.0,0.0,0.0,33003.887
2018-01-09 04:00:00,8996.910402,-0.0,8996.910402,1007.1757,40535.765,-0.0,0.0,0.0,32546.031
2018-01-09 05:00:00,9806.632338,-0.0,9806.632338,4907.303,40275.587,-0.0,0.0,0.0,35376.258
2018-01-09 06:00:00,8884.449022,-0.0,8884.449022,8678.8546,40483.73,-0.0,0.0,0.0,40278.135
2018-01-09 07:00:00,8727.00309,-0.0,8727.00309,11636.094,40067.445,-0.0,0.0,0.0,42976.535
2018-01-09 08:00:00,9626.69413,-0.0,9626.69413,13564.728,38974.696,-0.0,0.0,0.0,42912.73
2018-01-09 09:00:00,10368.93924,-0.0,10368.93924,13243.289,38818.589,-0.0,0.0,0.0,41692.939
2018-01-09 10:00:00,11223.64573,-0.0,11223.64573,12943.279,39338.946,-0.0,0.0,0.0,41058.579
2018-01-09 11:00:00,11381.09166,-0.0,11381.09166,11314.655,38246.197,-0.0,0.0,0.0,38179.76
2018-01-09 12:00:00,11561.02987,-0.0,11561.02987,8936.0058,38506.375,-0.0,0.0,0.0,35881.351
2018-01-09 13:00:00,11920.90628,-0.0,11920.90628,4928.7322,37881.948,-0.0,0.0,0.0,30889.774
2018-01-09 14:00:00,11336.107109999999,-0.0,11336.107109999999,1521.4782,37101.413,-0.0,0.0,0.0,27286.784
2018-01-09 15:00:00,10841.27703,-0.0,10841.27703,21.429271,35540.344,-0.0,0.0,0.0,24720.496
2018-01-09 16:00:00,12843.0896,-0.0,12843.0896,0.0,33667.061,-0.0,0.0,0.0,20823.971
2018-01-09 17:00:00,14485.02575,-0.0,14485.02575,0.0,32105.991,-0.0,0.0,0.0,17620.966
2018-01-09 18:00:00,16644.28424,-0.0,16644.28424,0.0,32314.134,-0.0,0.0,0.0,15669.85
2018-01-09 19:00:00,15947.02369,-0.0,15947.02369,0.0,34447.595,-0.0,0.0,0.0,18500.572
2018-01-09 20:00:00,14754.93306,-0.0,14754.93306,0.0,38142.126,-0.0,0.0,0.0,23387.193
2018-01-09 21:00:00,11740.96807,-0.0,11740.96807,0.0,37205.484,-0.0,0.0,0.0,25464.516
2018-01-09 22:00:00,10503.892890000001,-0.0,10503.892890000001,0.0,37153.449,-0.0,0.0,0.0,26649.556
2018-01-09 23:00:00,9671.678682,-0.0,9671.678682,0.0,38610.447,-0.0,0.0,0.0,28938.768
2018-01-10 00:00:00,8727.00309,-0.0,8727.00309,0.0,44542.51,-0.0,0.0,0.0,35815.507
2018-01-10 01:00:00,8434.603502,-0.0,8434.603502,0.0,47352.435,-0.0,0.0,0.0,38917.831
2018-01-10 02:00:00,8142.203912999999,-0.0,8142.203912999999,0.0,47612.613,-0.0,0.0,0.0,39470.409
2018-01-10 03:00:00,8052.2348090000005,-0.0,8052.2348090000005,0.0,47560.577,-0.0,0.0,0.0,39508.342
2018-01-10 04:00:00,8524.572606,-0.0,8524.572606,900.02936,47664.648,-0.0,0.0,0.0,40040.105
2018-01-10 05:00:00,8996.910402,-0.0,8996.910402,5185.8835,47664.648,-0.0,0.0,0.0,43853.621
2018-01-10 06:00:00,8704.510814,-0.0,8704.510814,9278.8741,47612.613,-0.0,0.0,0.0,48186.976
2018-01-10 07:00:00,8524.572606,-0.0,8524.572606,12364.689,47404.47,-0.0,0.0,0.0,51244.587
2018-01-10 08:00:00,9154.356334,-0.0,9154.356334,14379.041,46571.9,-0.0,0.0,0.0,51796.584
2018-01-10 09:00:00,9806.632338,-0.0,9806.632338,15086.206,45010.831,-0.0,0.0,0.0,50290.405
2018-01-10 10:00:00,10976.23069,-0.0,10976.23069,14679.05,43605.868,-0.0,0.0,0.0,47308.688
2018-01-10 11:00:00,11021.215240000001,-0.0,11021.215240000001,13371.865,42929.405,-0.0,0.0,0.0,45280.054
2018-01-10 12:00:00,11111.18435,-0.0,11111.18435,10500.343,42929.405,-0.0,0.0,0.0,42318.563
2018-01-10 13:00:00,10796.29248,-0.0,10796.29248,7071.6593,43709.94,-0.0,0.0,0.0,39985.306
2018-01-10 14:00:00,10233.98558,-0.0,10233.98558,2850.093,44126.225,-0.0,0.0,0.0,36742.332
2018-01-10 15:00:00,9784.140062,-0.0,9784.140062,42.858541,44646.581,-0.0,0.0,0.0,34905.3
2018-01-10 16:00:00,9964.07827,-0.0,9964.07827,0.0,45218.973,-0.0,0.0,0.0,35254.895
2018-01-10 17:00:00,12460.72091,-0.0,12460.72091,0.0,45531.187,-0.0,0.0,0.0,33070.466
2018-01-10 18:00:00,16959.17611,-0.0,16959.17611,0.0,45166.938,-0.0,0.0,0.0,28207.761
2018-01-10 19:00:00,16036.99279,-0.0,16036.99279,0.0,44958.795,-0.0,0.0,0.0,28921.802
