,Demand,Demand shortage,Demand supplied,PV generation,Wind generation,Storage discharge,Storage charge,Genset generation,Excess generation
2018-01-02 21:00:00,4.47,-0.0,4.47,0.0,1.7859066,-0.0,0.0,2.6840934,0.0
2018-01-02 22:00:00,3.7548,-0.0,3.7548,0.0,1.638526,-0.0,0.0,2.116274,0.0
2018-01-02 23:00:00,0.0,-0.0,0.0,0.0,1.6038482,-0.0,0.0,0.0,1.6038482
2018-01-03 00:00:00,0.0,-0.0,0.0,0.0,1.811915,-0.0,0.0,0.0,1.811915
2018-01-03 01:00:00,0.0,-0.0,0.0,0.0,1.9159484,-0.0,0.0,0.0,1.9159484
2018-01-03 02:00:00,0.0,-0.0,0.0,0.0,1.9592956,-0.0,0.0,0.0,1.9592956
2018-01-03 03:00:00,0.0,-0.0,0.0,0.0,2.0026429,-0.0,0.0,0.0,2.0026429
2018-01-03 04:00:00,0.0,-0.0,0.0,0.0,1.985304,-0.0,0.0,0.0,1.985304
2018-01-03 05:00:00,0.0,-0.0,0.0,0.0,1.9592956,-0.0,0.0,0.0,1.9592956
2018-01-03 06:00:00,0.0,-0.0,0.0,0.0,1.9592956,-0.0,0.0,0.0,1.9592956
2018-01-03 07:00:00,0.0,-0.0,0.0,0.0,1.8986095,-0.0,0.0,0.0,1.8986095
2018-01-03 08:00:00,0.0,-0.0,0.0,0.0,1.6645343,-0.0,0.0,0.0,1.6645343
2018-01-03 09:00:00,0.0,-0.0,0.0,0.0,1.4477981,-0.0,0.0,0.0,1.4477981
2018-01-03 10:00:00,0.0,-0.0,0.0,0.0,1.3350953,-0.0,0.0,0.0,1.3350953
2018-01-03 11:00:00,0.0,-0.0,0.0,0.0,1.2310619,-0.0,0.0,0.0,1.2310619
2018-01-03 12:00:00,0.0,-0.0,0.0,0.0,1.118359,-0.0,0.0,0.0,1.118359
2018-01-03 13:00:00,0.0,-0.0,0.0,0.0,1.0576729,-0.0,0.61553093,0.0,0.44214193
2018-01-03 14:00:00,0.0,-0.0,0.0,0.0,0.99698671,-0.0,0.99698671,0.0,0.0
2018-01-03 15:00:00,0.0,-0.0,0.0,0.0,0.99698671,-0.0,0.99698671,0.0,0.0
2018-01-03 16:00:00,1.2516,-0.0,1.2516,0.0,1.0056562,-0.24594384,0.0,0.0,0.0
2018-01-03 17:00:00,5.0958,-0.0,5.0958,0.0,0.97097836,-0.0,0.0,4.1248216,0.0
2018-01-03 18:00:00,6.4368,-0.0,6.4368,0.0,0.91896167,-2.1026101,0.0,3.4152283,0.0
2018-01-03 19:00:00,6.9732,-0.0,6.9732,0.0,0.91029222,-0.0,0.0,6.0629078,0.0
2018-01-03 20:00:00,5.9898,-0.0,5.9898,0.0,0.94497002,-0.0,0.0,5.04483,0.0
2018-01-03 21:00:00,4.47,-0.0,4.47,0.0,0.90162277,-0.0,0.0,3.5683772,0.0
2018-01-03 22:00:00,3.7548,-0.0,3.7548,0.0,0.87561442,-0.0,0.0,2.8791856,0.0
2018-01-03 23:00:00,0.0,-0.0,0.0,0.0,0.88428387,-0.0,0.0,0.0,0.88428387
2018-01-04 00:00:00,0.0,-0.0,0.0,0.0,1.0663423,-0.0,0.0,0.0,1.0663423
2018-01-04 01:00:00,0.0,-0.0,0.0,0.0,1.1963841,-0.0,0.0,0.0,1.1963841
2018-01-04 02:00:00,0.0,-0.0,0.0,0.0,1.2223924,-0.0,0.0,0.0,1.2223924
2018-01-04 03:00:00,0.0,-0.0,0.0,0.0,1.3177564,-0.0,0.0,0.0,1.3177564
2018-01-04 04:00:00,0.0,-0.0,0.0,0.0,1.3957814,-0.0,0.0,0.0,1.3957814
2018-01-04 05:00:00,0.0,-0.0,0.0,0.0,1.4044508,-0.0,0.0,0.0,1.4044508
2018-01-04 06:00:00,0.0,-0.0,0.0,0.0,1.4044508,-0.0,0.0,0.0,1.4044508
2018-01-04 07:00:00,0.0,-0.0,0.0,0.0,1.4217897,-0.0,0.0,0.0,1.4217897
2018-01-04 08:00:00,0.0,-0.0,0.0,0.0,1.4477981,-0.0,0.0,0.0,1.4477981
2018-01-04 09:00:00,0.0,-0.0,0.0,0.0,1.4304592,-0.0,0.0,0.0,1.4304592
2018-01-04 10:00:00,0.0,-0.0,0.0,0.0,1.465137,-0.0,0.0,0.0,1.465137
2018-01-04 11:00:00,0.0,-0.0,0.0,0.0,1.5084842,-0.0,0.0,0.0,1.5084842
2018-01-04 12:00:00,0.0,-0.0,0.0,0.0,1.4998148,-0.0,0.0,0.0,1.4998148
2018-01-04 13:00:00,0.0,-0.0,0.0,0.0,1.4564675,-0.0,0.0,0.0,1.4564675
2018-01-04 14:00:00,0.0,-0.0,0.0,0.0,1.4391286,-0.0,0.94816926,0.0,0.49095939
2018-01-04 15:00:00,0.0,-0.0,0.0,0.0,1.4391286,-0.0,1.4391286,0.0,0.0
2018-01-04 16:00:00,1.2516,-0.0,1.2516,0.0,1.4738064,-0.0,0.22220645,0.0,0.0
2018-01-04 17:00:00,5.0958,-0.0,5.0958,0.0,1.543162,-2.3485539,0.0,1.204084,0.0
2018-01-04 18:00:00,6.4368,-0.0,6.4368,0.0,1.716551,-0.0,0.0,4.720249,0.0
2018-01-04 19:00:00,6.9732,-0.0,6.9732,0.0,1.9332873,-0.0,0.0,5.0399127,0.0
2018-01-04 20:00:00,5.9898,-0.0,5.9898,0.0,2.2107097,-0.0,0.0,3.7790903,0.0
2018-01-04 21:00:00,4.47,-0.0,4.47,0.0,2.6181738,-0.0,0.0,1.8518262,0.0
2018-01-04 22:00:00,3.7548,-0.0,3.7548,0.0,3.1296713,-0.0,0.0,0.62512866,0.0
2018-01-04 23:00:00,0.0,-0.0,0.0,0.0,3.5804827,-0.0,0.0,0.0,3.5804827
2018-01-05 00:00:00,0.0,-0.0,0.0,0.0,4.2740387,-0.0,0.0,0.0,4.2740387
2018-01-05 01:00:00,0.0,-0.0,0.0,0.0,4.6641639,-0.0,0.0,0.0,4.6641639
2018-01-05 02:00:00,0.0,-0.0,0.0,0.0,4.8635613,-0.0,0.0,0.0,4.8635613
2018-01-05 03:00:00,0.0,-0.0,0.0,0.0,5.1583226,-0.0,0.0,0.0,5.1583226
2018-01-05 04:00:00,0.0,-0.0,0.0,0.0,5.435745,-0.0,0.0,0.0,5.435745
2018-01-05 05:00:00,0.0,-0.0,0.0,0.0,5.6351423,-0.0,0.0,0.0,5.6351423
2018-01-05 06:00:00,0.0,-0.0,0.0,0.0,5.7478451,-0.0,0.0,0.0,5.7478451
2018-01-05 07:00:00,0.0,-0.0,0.0,0.0,5.687159,-0.0,0.0,0.0,5.687159
2018-01-05 08:00:00,0.0,-0.0,0.0,0.0,5.4964311,-0.0,0.0,0.0,5.4964311
2018-01-05 09:00:00,0.0,-0.0,0.0,0.0,5.0629586,-0.0,0.0,0.0,5.0629586
2018-01-05 10:00:00,0.0,-0.0,0.0,0.0,5.0022725,-0.0,0.0,0.0,5.0022725
2018-01-05 11:00:00,0.0,-0.0,0.0,0.0,5.2450171,-0.0,0.0,0.0,5.2450171
2018-01-05 12:00:00,0.0,-0.0,0.0,0.0,5.4964311,-0.0,0.0,0.0,5.4964311
2018-01-05 13:00:00,0.0,-0.0,0.0,0.0,5.7911924,-0.0,0.0,0.0,5.7911924
2018-01-05 14:00:00,0.0,-0.0,0.0,0.0,6.0599453,-0.0,0.0,0.0,6.0599453
2018-01-05 15:00:00,0.0,-0.0,0.0,0.0,6.3200288,-0.0,0.0,0.0,6.3200288
2018-01-05 16:00:00,1.2516,-0.0,1.2516,0.0,6.4847484,-0.0,0.0,0.0,5.2331484
2018-01-05 17:00:00,5.0958,-0.0,5.0958,0.0,6.5280956,-0.0,0.54293929,0.0,0.88935632
2018-01-05 18:00:00,6.4368,-0.0,6.4368,0.0,6.4847484,-0.0,0.047948363,0.0,0.0
2018-01-05 19:00:00,6.9732,-0.0,6.9732,0.0,6.4414011,-0.53179889,0.0,0.0,0.0
2018-01-05 20:00:00,5.9898,-0.0,5.9898,0.0,6.45874,-0.0,0.0,0.0,0.46894001
2018-01-05 21:00:00,4.47,-0.0,4.47,0.0,6.4414011,-0.0,0.0,0.0,1.9714011
2018-01-05 22:00:00,3.7548,-0.0,3.7548,0.0,6.4934178,-0.0,0.0,0.0,2.7386178
2018-01-05 23:00:00,0.0,-0.0,0.0,0.0,7.1262876,-0.0,0.0,0.0,7.1262876
2018-01-06 00:00:00,0.0,-0.0,0.0,0.0,7.5857685,-0.0,0.0,0.0,7.5857685
2018-01-06 01:00:00,0.0,-0.0,0.0,0.0,7.6898019,-0.0,0.0,0.0,7.6898019
2018-01-06 02:00:00,0.0,-0.0,0.0,0.0,7.6204463,-0.0,0.0,0.0,7.6204463
2018-01-06 03:00:00,0.0,-0.0,0.0,0.0,7.5337518,-0.0,0.0,0.0,7.5337518
2018-01-06 04:00:00,0.0,-0.0,0.0,0.0,7.4470573,-0.0,0.0,0.0,7.4470573
2018-01-06 05:00:00,0.0,-0.0,0.0,0.0,7.3516933,-0.0,0.0,0.0,7.3516933
2018-01-06 06:00:00,0.0,-0.0,0.0,0.0,7.2216516,-0.0,0.0,0.0,7.2216516
2018-01-06 07:00:00,0.0,-0.0,0.0,0.0,7.0135848,-0.0,0.0,0.0,7.0135848
2018-01-06 08:00:00,0.0,-0.0,0.0,0.0,6.5974512,-0.0,0.0,0.0,6.5974512
2018-01-06 09:00:00,0.0,-0.0,0.0,0.0,5.8692174,-0.0,0.0,0.0,5.8692174
2018-01-06 10:00:00,0.0,-0.0,0.0,0.0,5.4877616,-0.0,0.0,0.0,5.4877616
2018-01-06 11:00:00,0.0,-0.0,0.0,0.0,5.3837283,-0.0,0.0,0.0,5.3837283
2018-01-06 12:00:00,0.0,-0.0,0.0,0.0,5.4790922,-0.0,0.0,0.0,5.4790922
2018-01-06 13:00:00,0.0,-0.0,0.0,0.0,5.7305062,-0.0,0.0,0.0,5.7305062
2018-01-06 14:00:00,0.0,-0.0,0.0,0.0,6.1206315,-0.0,0.0,0.0,6.1206315
2018-01-06 15:00:00,0.0,-0.0,0.0,0.0,6.3720455,-0.0,0.0,0.0,6.3720455
2018-01-06 16:00:00,1.2516,-0.0,1.2516,0.0,6.5107567,-0.0,0.0,0.0,5.2591567
2018-01-06 17:00:00,5.0958,-0.0,5.0958,0.0,6.5194262,-0.0,0.14510787,0.0,1.2785183
2018-01-06 18:00:00,6.4368,-0.0,6.4368,0.0,6.632129,-0.0,0.19532901,0.0,0.0
2018-01-06 19:00:00,6.9732,-0.0,6.9732,0.0,6.6668068,-0.30639319,0.0,0.0,0.0
2018-01-06 20:00:00,5.9898,-0.0,5.9898,0.0,6.6668068,-0.0,0.0,0.0,0.67700681
2018-01-06 21:00:00,4.47,-0.0,4.47,0.0,6.6494679,-0.0,0.0,0.0,2.1794679
2018-01-06 22:00:00,3.7548,-0.0,3.7548,0.0,6.554104,-0.0,0.0,0.0,2.799304
2018-01-06 23:00:00,0.0,-0.0,0.0,0.0,6.8488653,-0.0,0.0,0.0,6.8488653
2018-01-07 00:00:00,0.0,-0.0,0.0,0.0,7.3777017,-0.0,0.0,0.0,7.3777017
2018-01-07 01:00:00,0.0,-0.0,0.0,0.0,7.5424212,-0.0,0.0,0.0,7.5424212
2018-01-07 02:00:00,0.0,-0.0,0.0,0.0,7.5857685,-0.0,0.0,0.0,7.5857685
2018-01-07 03:00:00,0.0,-0.0,0.0,0.0,7.5510907,-0.0,0.0,0.0,7.5510907
2018-01-07 04:00:00,0.0,-0.0,0.0,0.0,7.4557267,-0.0,0.0,0.0,7.4557267
2018-01-07 05:00:00,0.0,-0.0,0.0,0.0,7.2910072,-0.0,0.0,0.0,7.2910072
2018-01-07 06:00:00,0.0,-0.0,0.0,0.0,7.0482626,-0.0,0.0,0.0,7.0482626
2018-01-07 07:00:00,0.0,-0.0,0.0,0.0,6.7361624,-0.0,0.0,0.0,6.7361624
2018-01-07 08:00:00,0.0,-0.0,0.0,0.0,6.3026899,-0.0,0.0,0.0,6.3026899
2018-01-07 09:00:00,0.0,-0.0,0.0,0.0,5.6784895,-0.0,0.0,0.0,5.6784895
2018-01-07 10:00:00,0.0,-0.0,0.0,0.0,5.4444144,-0.0,0.0,0.0,5.4444144
2018-01-07 11:00:00,0.0,-0.0,0.0,0.0,5.4270755,-0.0,0.0,0.0,5.4270755
2018-01-07 12:00:00,0.0,-0.0,0.0,0.0,5.4444144,-0.0,0.0,0.0,5.4444144
2018-01-07 13:00:00,0.0,-0.0,0.0,0.0,5.5311089,-0.0,0.0,0.0,5.5311089
2018-01-07 14:00:00,0.0,-0.0,0.0,0.0,5.6351423,-0.0,0.0,0.0,5.6351423
2018-01-07 15:00:00,0.0,-0.0,0.0,0.0,5.7911924,-0.0,0.0,0.0,5.7911924
2018-01-07 16:00:00,1.2516,-0.0,1.2516,0.0,5.9732508,-0.0,0.66590282,0.0,4.055748
2018-01-07 17:00:00,5.0958,-0.0,5.0958,0.0,6.0165981,-0.0,0.92079808,0.0,0.0
2018-01-07 18:00:00,6.4368,-0.0,6.4368,0.0,6.033937,-0.40286302,0.0,0.0,0.0
2018-01-07 19:00:00,6.9732,-0.0,6.9732,0.0,5.9905897,-0.98261027,0.0,0.0,0.0
2018-01-07 20:00:00,5.9898,-0.0,5.9898,0.0,5.9472425,-0.042557517,0.0,0.0,0.0
2018-01-07 21:00:00,4.47,-0.0,4.47,0.0,6.1379704,-0.0,0.0,0.0,1.6679704
2018-01-07 22:00:00,3.7548,-0.0,3.7548,0.0,6.3286983,-0.0,0.0,0.0,2.5738983
2018-01-07 23:00:00,0.0,-0.0,0.0,0.0,6.8401958,-0.0,0.0,0.0,6.8401958
2018-01-08 00:00:00,0.0,-0.0,0.0,0.0,7.3863711,-0.0,0.0,0.0,7.3863711
2018-01-08 01:00:00,0.0,-0.0,0.0,0.0,7.5597601,-0.0,0.0,0.0,7.5597601
2018-01-08 02:00:00,0.0,-0.0,0.0,0.0,7.5597601,-0.0,0.0,0.0,7.5597601
2018-01-08 03:00:00,0.0,-0.0,0.0,0.0,7.4297184,-0.0,0.0,0.0,7.4297184
2018-01-08 04:00:00,0.0,-0.0,0.0,0.0,7.2476599,-0.0,0.0,0.0,7.2476599
2018-01-08 05:00:00,0.0,-0.0,0.0,0.0,7.0309237,-0.0,0.0,0.0,7.0309237
2018-01-08 06:00:00,0.0,-0.0,0.0,0.0,6.8488653,-0.0,0.0,0.0,6.8488653
2018-01-08 07:00:00,0.0,-0.0,0.0,0.0,6.5974512,-0.0,0.0,0.0,6.5974512
2018-01-08 08:00:00,0.0,-0.0,0.0,0.0,6.1379704,-0.0,0.0,0.0,6.1379704
2018-01-08 09:00:00,0.0,-0.0,0.0,0.0,5.765184,-0.0,0.0,0.0,5.765184
2018-01-08 10:00:00,0.0,-0.0,0.0,0.0,5.8865563,-0.0,0.0,0.0,5.8865563
2018-01-08 11:00:00,0.0,-0.0,0.0,0.0,6.0252675,-0.0,0.0,0.0,6.0252675
2018-01-08 12:00:00,0.0,-0.0,0.0,0.0,6.1032926,-0.0,0.0,0.0,6.1032926
2018-01-08 13:00:00,0.0,-0.0,0.0,0.0,6.1899871,-0.0,0.0,0.0,6.1899871
2018-01-08 14:00:00,0.0,-0.0,0.0,0.0,6.2506732,-0.0,0.0,0.0,6.2506732
2018-01-08 15:00:00,0.0,-0.0,0.0,0.0,6.2593427,-0.0,0.0,0.0,6.2593427
2018-01-08 16:00:00,1.2516,-0.0,1.2516,0.0,6.3113594,-0.0,0.71117661,0.0,4.3485828
2018-01-08 17:00:00,5.0958,-0.0,5.0958,0.0,6.0772842,-0.0,0.98148423,0.0,0.0
2018-01-08 18:00:00,6.4368,-0.0,6.4368,0.0,6.0426064,-0.39419357,0.0,0.0,0.0
2018-01-08 19:00:00,6.9732,-0.0,6.9732,0.0,5.938573,-1.034627,0.0,0.0,0.0
2018-01-08 20:00:00,5.9898,-0.0,5.9898,0.0,5.8952258,-0.094574215,0.0,0.0,0.0
2018-01-08 21:00:00,4.47,-0.0,4.47,0.0,6.0772842,-0.0,0.0,0.0,1.6072842
2018-01-08 22:00:00,3.7548,-0.0,3.7548,0.0,6.4500706,-0.0,0.0,0.0,2.6952706
2018-01-08 23:00:00,0.0,-0.0,0.0,0.0,6.978907,-0.0,0.0,0.0,6.978907
2018-01-09 00:00:00,0.0,-0.0,0.0,0.0,7.5250823,-0.0,0.0,0.0,7.5250823
2018-01-09 01:00:00,0.0,-0.0,0.0,0.0,7.6984713,-0.0,0.0,0.0,7.6984713
2018-01-09 02:00:00,0.0,-0.0,0.0,0.0,7.7591575,-0.0,0.0,0.0,7.7591575
2018-01-09 03:00:00,0.0,-0.0,0.0,0.0,7.6898019,-0.0,0.0,0.0,7.6898019
2018-01-09 04:00:00,0.0,-0.0,0.0,0.0,7.4904045,-0.0,0.0,0.0,7.4904045
2018-01-09 05:00:00,0.0,-0.0,0.0,0.0,7.2910072,-0.0,0.0,0.0,7.2910072
2018-01-09 06:00:00,0.0,-0.0,0.0,0.0,7.1609654,-0.0,0.0,0.0,7.1609654
2018-01-09 07:00:00,0.0,-0.0,0.0,0.0,7.0742709,-0.0,0.0,0.0,7.0742709
2018-01-09 08:00:00,0.0,-0.0,0.0,0.0,6.8662041,-0.0,0.0,0.0,6.8662041
2018-01-09 09:00:00,0.0,-0.0,0.0,0.0,6.7795097,-0.0,0.0,0.0,6.7795097
2018-01-09 10:00:00,0.0,-0.0,0.0,0.0,6.8401958,-0.0,0.0,0.0,6.8401958
2018-01-09 11:00:00,0.0,-0.0,0.0,0.0,6.978907,-0.0,0.0,0.0,6.978907
2018-01-09 12:00:00,0.0,-0.0,0.0,0.0,7.1002793,-0.0,0.0,0.0,7.1002793
2018-01-09 13:00:00,0.0,-0.0,0.0,0.0,7.1349571,-0.0,0.0,0.0,7.1349571
2018-01-09 14:00:00,0.0,-0.0,0.0,0.0,7.0395931,-0.0,0.0,0.0,7.0395931
2018-01-09 15:00:00,0.0,-0.0,0.0,0.0,6.8922125,-0.0,0.0,0.0,6.8922125
2018-01-09 16:00:00,1.2516,-0.0,1.2516,0.0,6.9008819,-0.0,0.0,0.0,5.6492819
2018-01-09 17:00:00,5.0958,-0.0,5.0958,0.0,6.9615681,-0.0,0.0,0.0,1.8657681
2018-01-09 18:00:00,6.4368,-0.0,6.4368,0.0,7.1176182,-0.0,0.0,0.0,0.68081819
2018-01-09 19:00:00,6.9732,-0.0,6.9732,0.0,7.3343544,-0.0,0.0,0.0,0.36115443
2018-01-09 20:00:00,5.9898,-0.0,5.9898,0.0,7.4904045,-0.0,0.0,0.0,1.5006045
2018-01-09 21:00:00,4.47,-0.0,4.47,0.0,7.6117768,-0.0,0.0,0.0,3.1417768
2018-01-09 22:00:00,3.7548,-0.0,3.7548,0.0,7.7244797,-0.0,0.0,0.0,3.9696797
2018-01-09 23:00:00,0.0,-0.0,0.0,0.0,7.8805298,-0.0,0.0,0.0,7.8805298
2018-01-10 00:00:00,0.0,-0.0,0.0,0.0,7.9065381,-0.0,0.0,0.0,7.9065381
2018-01-10 01:00:00,0.0,-0.0,0.0,0.0,7.7938353,-0.0,0.0,0.0,7.7938353
2018-01-10 02:00:00,0.0,-0.0,0.0,0.0,7.750488,-0.0,0.0,0.0,7.750488
2018-01-10 03:00:00,0.0,-0.0,0.0,0.0,7.750488,-0.0,0.0,0.0,7.750488
2018-01-10 04:00:00,0.0,-0.0,0.0,0.0,7.7764964,-0.0,0.0,0.0,7.7764964
2018-01-10 05:00:00,0.0,-0.0,0.0,0.0,7.8111742,-0.0,0.0,0.0,7.8111742
2018-01-10 06:00:00,0.0,-0.0,0.0,0.0,7.845852,-0.0,0.0,0.0,7.845852
2018-01-10 07:00:00,0.0,-0.0,0.0,0.0,7.9065381,-0.0,0.0,0.0,7.9065381
2018-01-10 08:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
2018-01-10 09:00:00,0.0,-0.0,0.0,0.0,7.923877,-0.0,0.0,0.0,7.923877
2018-01-10 10:00:00,0.0,-0.0,0.0,0.0,7.923877,-0.0,0.0,0.0,7.923877
2018-01-10 11:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
2018-01-10 12:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
2018-01-10 13:00:00,0.0,-0.0,0.0,0.0,7.9325465,-0.0,0.0,0.0,7.9325465
2018-01-10 14:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
2018-01-10 15:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
2018-01-10 16:00:00,1.2516,-0.0,1.2516,0.0,7.9325465,-0.0,0.0,0.0,6.6809465
2018-01-10 17:00:00,5.0958,-0.0,5.0958,0.0,7.9325465,-0.0,0.0,0.0,2.8367465
2018-01-10 18:00:00,6.4368,-0.0,6.4368,0.0,7.9325465,-0.0,0.0,0.0,1.4957465
2018-01-10 19:00:00,6.9732,-0.0,6.9732,0.0,7.9325465,-0.0,0.0,0.0,0.95934646
2018-01-10 20:00:00,5.9898,-0.0,5.9898,0.0,7.9412159,-0.0,0.0,0.0,1.9514159
2018-01-10 21:00:00,4.47,-0.0,4.47,0.0,7.9412159,-0.0,0.0,0.0,3.4712159
2018-01-10 22:00:00,3.7548,-0.0,3.7548,0.0,7.9412159,-0.0,0.0,0.0,4.1864159
2018-01-10 23:00:00,0.0,-0.0,0.0,0.0,7.8805298,-0.0,0.0,0.0,7.8805298
2018-01-11 00:00:00,0.0,-0.0,0.0,0.0,7.577099,-0.0,0.0,0.0,7.577099
2018-01-11 01:00:00,0.0,-0.0,0.0,0.0,7.3690322,-0.0,0.0,0.0,7.3690322
2018-01-11 02:00:00,0.0,-0.0,0.0,0.0,7.3343544,-0.0,0.0,0.0,7.3343544
2018-01-11 03:00:00,0.0,-0.0,0.0,0.0,7.325685,-0.0,0.0,0.0,7.325685
2018-01-11 04:00:00,0.0,-0.0,0.0,0.0,7.4210489,-0.0,0.0,0.0,7.4210489
2018-01-11 05:00:00,0.0,-0.0,0.0,0.0,7.6031074,-0.0,0.0,0.0,7.6031074
2018-01-11 06:00:00,0.0,-0.0,0.0,0.0,7.7591575,-0.0,0.0,0.0,7.7591575
2018-01-11 07:00:00,0.0,-0.0,0.0,0.0,7.845852,-0.0,0.0,0.0,7.845852
2018-01-11 08:00:00,0.0,-0.0,0.0,0.0,7.9065381,-0.0,0.0,0.0,7.9065381
2018-01-11 09:00:00,0.0,-0.0,0.0,0.0,7.9325465,-0.0,0.0,0.0,7.9325465
2018-01-11 10:00:00,0.0,-0.0,0.0,0.0,7.9412159,-0.0,0.0,0.0,7.9412159
